longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.13,37.37,52,1779,384.2,613,295,2.5128,321828
-122.2,38.56,24,6881,2196.8,7604,2158,2.4573,89033
-118.25,37.41,14,1237,338.8,846,296,3.0464,175807
-119.67,34.11,43,1504,155.6,673,151,8.0019,500001
-117.13,33.1,36,1203,322.6,665,303,5.5502,432393
-118.14,33.76,43,643,150.6,690,198,3.4557,166919
-117.24,33.12,25,2787,613.0,1585,578,5.8719,330042
-117.11,33.8,2,2593,438.5,1189,414,5.8591,241729
-122.45,38.54,46,2123,272.0,819,279,3.87,123062
-119.56,34.11,16,3679,713.4,1449,601,5.5546,500001
-118.08,33.85,16,5532,1981.5,3247,1745,3.2127,152875
-122.16,38.49,22,3459,691.9,1890,743,3.3908,116342
-118.48,34.18,16,3932,882.4,2439,860,3.1805,233111
-117.21,33.83,32,2062,289.5,916,255,5.8473,209238
-119.49,33.92,52,1515,379.2,975,387,3.8282,455676
-118.1,34.09,30,1829,210.6,414,201,8.323,263663
-122.18,38.13,17,2665,502.5,1345,540,5.0654,289271
-118.11,33.91,32,2158,320.1,705,268,4.5553,175400
-118.17,34.01,18,2113,458.3,979,387,3.0902,177184
-117.1,32.92,13,4223,728.1,3253,743,6.4493,222995
-123.23,39.53,35,2677,659.5,1223,556,2.0942,144853
-118.11,33.82,20,3904,684.3,2975,784,4.5254,243227
-119.7,37.47,28,2482,506.9,1534,461,4.2182,213165
-122.09,37.74,20,2137,478.1,1221,468,4.5211,447778
-121.52,37.7,37,1011,247.8,469,232,3.3909,173313
-117.35,34.02,41,3837,455.9,974,401,8.2281,300988
-121.79,34.43,16,4150,709.1,1718,672,5.6129,236528
-118.33,34.16,36,4492,795.0,3005,820,2.0384,153101
-119.37,34.03,27,1458,354.2,972,294,5.4849,271033
-117.76,33.76,52,627,187.4,972,197,2.4722,238538
-118.4,34.23,52,643,41.0,415,38,2.967,101597
-117.91,33.94,52,2232,741.7,1337,520,1.0409,140468
-118.24,34.13,15,6460,1328.9,2998,958,3.0008,199489
-118.21,34.14,18,2362,381.5,1368,326,5.0468,124351
-116.98,32.83,44,2461,533.4,1046,436,3.7549,248531
-120.33,37.24,31,1272,207.2,1049,226,3.1733,72551
-119.97,38.28,12,2146,369.8,1150,364,3.7951,113305
-119.84,37.13,11,11464,867.7,2050,827,10.7684,317460
-118.08,34.1,35,1802,262.3,837,224,3.7303,136617
-119.87,36.87,32,1707,399.7,1017,361,4.1201,276368
-118.13,34.07,40,4601,1510.6,3056,1467,3.9815,292947
-121.16,37.51,52,1212,274.1,771,253,2.7534,190712
-121.35,37.97,22,10768,2703.0,3954,2047,3.7722,202226
-117.63,33.78,13,2872,415.3,909,382,8.2748,454915
-122.57,40.35,52,1031,220.0,871,209,2.428,151525
-122.05,38.02,30,2257,385.6,1387,347,11.8462,250828
-117.61,33.86,24,6616,1207.7,2392,956,3.6527,167993
-121.99,37.49,33,1512,343.7,1156,404,2.7609,302975
-122.4,38.13,33,1677,132.0,270,155,11.0294,445589
-118.19,34.19,25,1165,229.0,653,224,2.7794,135100
-118.28,34.17,13,1898,586.1,1576,546,0.8558,54598
-120.4,36.8,52,1624,417.1,1298,367,3.3327,126535
-121.84,37.67,14,1191,198.7,677,227,4.8158,233889
-121.89,37.68,15,6271,1742.5,3871,2181,5.1241,415105
-122.33,38.7,11,6428,1057.2,3520,1137,4.6703,311738
-122.3,38.52,52,1134,249.2,358,173,1.7345,158857
-118.49,34.02,17,3959,834.6,2624,788,4.0083,242582
-119.96,37.6,19,2498,667.0,1230,567,2.205,71394
-117.99,34.09,22,3572,642.6,1695,542,3.3873,76490
-117.7,33.02,35,2125,301.9,837,296,5.0356,169222
-122.32,37.58,32,1415,195.5,368,148,5.6845,246626
-117.05,33.1,52,1257,296.2,611,261,1.4551,175761
-118.42,33.92,15,1653,352.9,974,331,4.7767,375526
-118.3,34.03,47,2591,661.4,1560,633,4.4297,243514
-116.93,32.89,31,1178,247.7,714,245,2.837,101397
-117.96,33.89,30,557,97.9,563,92,3.7277,155803
-118.28,34.14,20,2750,463.0,1215,412,4.0084,301642
-118.56,37.63,14,12617,1830.3,6737,1517,4.8889,93807
-117.13,32.84,5,2699,424.7,1215,390,6.1692,231054
-121.67,34.19,52,3352,610.5,2636,705,5.3942,325742
-121.79,37.8,29,2560,482.6,2087,537,3.644,123529
-122.2,37.84,28,2330,433.7,777,390,6.5674,288426
-119.33,34.06,26,3362,613.4,2937,690,5.5849,219446
-117.81,34.07,42,2185,569.9,1176,529,2.8894,99358
-118.52,34.13,24,4186,534.5,2564,540,8.0117,111527
-117.87,33.85,13,2594,491.1,1045,466,5.9693,500001
-121.83,37.84,10,1418,254.5,801,180,10.4452,323485
-118.0,34.01,14,2399,560.7,1331,470,3.8523,130776
-117.18,32.88,21,1313,282.6,1163,265,4.2531,211163
-118.29,34.09,22,1159,267.1,697,240,3.7907,130669
-121.79,37.5,32,598,150.0,627,164,2.3992,131780
-122.11,38.24,41,1797,220.7,1020,252,7.5312,232319
-118.29,34.04,34,1649,443.1,1554,493,2.4233,134715
-123.68,41.44,8,3357,523.6,2018,521,4.2001,115811
-118.48,34.13,28,3640,776.9,1293,609,4.2332,287479
-118.35,33.92,52,1072,247.2,721,236,2.8435,159440
-121.78,37.21,15,2401,368.6,1172,382,5.1503,396479
-118.15,34.14,10,2488,355.5,1178,350,5.4003,106563
-118.35,34.1,52,1426,432.6,787,407,1.7006,197018
-121.14,33.99,38,1275,270.2,811,305,8.0852,500001
-119.96,34.13,36,39320,4412.8,7442,4324,5.5427,392639
-119.92,35.73,32,1876,363.2,1361,370,4.67,199466
-122.09,37.5,36,2395,524.2,1920,485,5.284,233905
-122.15,38.41,43,1306,301.2,910,252,3.8172,126392
-122.29,37.73,29,2909,342.3,1561,404,5.4061,350804
-121.09,37.64,35,1323,349.6,801,360,1.9029,122796
-121.15,37.56,32,3028,656.9,1996,638,2.4164,128915
-117.12,33.59,26,2727,775.3,1751,693,2.1051,123688
-118.41,36.17,10,1512,254.5,914,244,5.225,341618
-117.09,33.04,6,3509,1225.9,2264,872,3.2302,299198
-117.56,33.92,7,2863,644.9,2258,572,1.4386,48909
-120.94,37.31,24,2401,459.8,1645,455,1.8484,66265
-121.13,37.66,34,2446,501.3,1538,523,2.1242,159071
-116.96,32.76,28,3754,910.5,1539,693,5.0627,500001
-121.82,36.83,24,5222,793.4,2201,786,4.2859,280801
-121.03,34.21,26,1919,329.9,849,329,10.3621,441443
-115.57,33.58,18,1585,303.4,1725,334,3.2304,95104
-118.47,36.39,37,1227,177.6,389,162,5.3071,423007
-117.34,33.98,22,608,194.2,278,147,1.7796,62485
-123.93,41.08,33,2634,481.4,895,401,3.5709,198870
-118.47,34.13,22,2522,473.1,1180,363,3.8251,211107
-121.99,37.42,52,2421,652.9,1475,639,2.9188,214381
-121.77,34.22,52,1582,304.3,897,312,6.5422,336429
-117.19,33.02,32,1343,524.8,1558,484,1.2343,84045
-118.01,33.79,52,1888,434.5,1319,425,3.5481,172784
-119.59,37.13,31,1357,245.1,543,227,3.2549,174998
-122.69,40.12,43,1546,273.0,851,267,2.6148,95879
-120.08,37.18,21,4248,1233.5,2686,924,2.1029,166918
-117.78,33.91,17,2637,467.9,1717,483,4.527,339282
-121.7,37.63,52,1698,363.5,915,348,3.8519,216854
-116.31,32.68,13,2534,461.0,1586,431,2.4986,318304
-118.38,37.52,39,1588,279.3,849,266,5.7942,232025
-118.15,34.05,35,1455,313.0,868,266,4.5405,176871
-117.24,33.07,18,5239,1038.8,3356,918,4.7154,278898
-121.51,37.62,20,1316,219.4,954,245,4.1903,141956
-118.44,35.17,19,5174,870.7,2109,766,3.2937,107333
-122.34,38.84,16,1005,107.1,720,134,4.6967,103951
-117.07,33.62,15,3892,554.6,1964,498,5.9719,233578
-118.17,34.22,16,5304,981.9,1817,898,6.4187,500001
-122.31,37.32,20,2615,381.7,1307,357,4.5696,500001
-118.15,36.51,48,378,75.2,3,57,2.9088,84885
-116.15,32.78,34,1978,571.4,1357,516,1.7567,158993
-118.4,37.04,36,1580,351.2,1313,407,3.2776,195537
-118.39,34.15,40,1395,305.4,861,263,2.8519,214252
-119.19,37.58,17,2186,351.5,2050,360,2.4033,54032
-118.56,37.6,4,5077,995.4,2652,819,2.9416,86439
-119.05,35.14,34,1557,304.4,663,327,3.5027,280191
-118.03,33.93,36,2906,636.6,1203,601,4.9417,166972
-117.9,33.85,7,1882,350.5,1326,377,4.5928,172351
-122.01,36.47,36,1084,222.2,434,184,3.0038,419156
-117.69,33.98,29,3513,874.7,1366,833,3.6793,237535
-122.67,40.54,41,1605,312.7,885,277,3.2688,85911
-117.77,33.63,28,6498,1194.7,2967,848,6.6306,199324
-117.27,33.13,28,2092,535.2,1605,577,1.6656,71411
-121.87,37.74,26,950,284.1,610,289,2.116,147088
-120.09,36.48,31,1130,252.5,463,251,3.2107,139931
-121.97,37.62,37,9816,2813.5,6115,3039,4.6802,500001
-122.77,40.36,14,2826,538.4,1499,545,3.9312,144165
-116.11,32.82,21,3981,1029.1,2815,958,2.4284,106512
-118.04,34.17,8,9147,1349.4,3225,910,4.3486,78526
-122.61,38.56,26,3063,760.6,1494,676,4.4797,244336
-122.34,36.7,38,4014,809.3,1588,625,8.4961,500001
-121.85,38.52,24,2813,567.8,1377,509,7.9059,205932
-121.98,37.78,22,5373,1338.8,7187,1593,3.3942,288920
-117.96,33.85,14,2329,484.2,1312,415,4.508,282868
-121.18,37.29,47,893,281.8,780,247,2.4807,92199
-118.0,33.94,52,1808,366.4,1715,447,2.7178,88465
-118.93,34.06,43,2981,616.8,1458,658,5.1458,500001
-123.84,40.12,32,1110,216.5,499,186,4.9078,500001
-117.41,33.87,18,1233,291.8,1001,342,3.0836,186437
-121.31,37.11,40,1192,298.9,770,283,2.7202,170247
-122.1,38.38,13,1941,383.9,766,337,4.4782,234028
-117.32,33.76,38,4906,1075.8,1403,831,4.3138,239920
-122.94,38.72,39,1855,477.9,1029,377,3.5482,220206
-121.83,37.65,37,3093,425.6,1178,396,3.969,116311
-121.4,38.3,5,1944,216.4,1014,194,2.9828,120056
-122.07,37.71,52,2013,425.1,1795,417,1.5158,185258
-118.19,34.26,31,2349,436.4,1738,388,1.5372,57051
-118.37,34.23,8,2168,351.4,775,280,3.6658,68018
-122.15,37.84,24,4534,839.9,2433,662,4.2846,103949
-122.5,39.39,16,841,229.8,860,256,3.8612,139534
-117.17,32.79,22,2971,994.4,2135,814,2.6494,235256
-118.41,34.01,33,837,188.7,249,118,3.6295,153302
-116.95,32.83,20,1041,305.4,792,279,3.0677,218474
-122.55,39.57,32,2491,529.7,1617,527,2.8788,102000
-122.15,38.37,15,7381,1791.7,4326,1570,1.5946,62877
-122.19,37.78,19,1189,241.7,646,189,4.5555,233763
-118.24,33.96,19,2983,616.5,3030,672,4.27,190108
-122.38,38.78,35,2974,457.6,1241,427,3.3032,107699
-116.41,32.83,15,24868,3571.4,10647,4281,5.8196,223346
-121.79,38.09,23,764,124.3,548,122,3.8158,221247
-122.4,38.64,18,1631,470.5,1086,420,1.6021,56222
-122.26,38.0,29,2294,473.7,1505,420,3.1184,149429
-117.17,32.83,11,3792,634.4,3329,728,3.5142,239819
-122.37,38.34,37,2979,654.8,1581,611,3.6591,216488
-118.06,33.98,22,6165,1610.2,3646,1191,2.5205,54730
-122.41,39.06,27,1909,499.6,1248,499,4.2169,187440
-118.24,34.18,43,1308,228.6,666,204,2.4706,164983
-119.99,37.4,38,2422,548.4,1015,543,2.1606,200689
-118.16,34.03,22,2244,570.9,1025,406,3.2993,217735
-121.54,34.27,33,1627,293.5,960,258,4.0296,117442
-118.23,33.87,52,2292,347.0,886,349,5.3208,500001
-117.88,33.89,52,289,203.4,363,188,1.4092,173115
-121.55,34.7,25,4304,663.7,1352,633,5.3016,123398
-117.83,33.84,38,4574,1149.6,3896,1405,4.9797,222154
-118.18,34.12,39,6798,1113.3,2238,886,4.7311,205183
-117.4,33.73,52,979,175.0,521,123,3.0444,81710
-118.44,35.39,27,884,285.5,659,235,2.4947,83767
-122.1,39.27,25,1551,293.9,672,288,1.8688,73638
-122.03,37.51,52,1400,201.0,965,255,5.7673,410108
-122.33,38.0,52,1722,321.3,668,307,2.4022,152145
-121.19,37.99,52,2331,351.8,654,343,5.5916,199249
-119.18,37.74,7,7231,1345.8,3235,1116,4.4821,173259
-117.84,33.74,39,6079,1017.9,2581,906,4.5123,125831
-118.06,33.94,35,1106,213.6,280,119,3.24,173865
-118.23,36.64,38,3039,671.4,2055,605,2.1855,197949
-119.18,37.67,36,730,148.0,290,144,1.7079,72104
-118.48,35.64,36,2239,366.3,1118,359,3.1113,196850
-118.09,33.93,52,3101,548.4,1417,526,5.5803,220986
-120.96,37.57,38,4489,930.3,1621,880,2.9192,159340
-115.67,32.54,15,3564,795.8,1800,960,5.6373,500001
-117.87,34.03,37,2135,582.7,1012,506,2.4362,218022
-118.29,34.03,29,3253,734.6,1426,618,3.0164,146268
-122.29,38.84,14,2954,559.2,845,485,5.3941,212239
-122.45,38.72,30,5066,1020.2,2975,1129,1.6262,82332
-122.17,37.97,24,5559,1191.7,2681,1266,2.4618,152039
-122.34,38.52,41,1451,452.9,1046,423,1.4273,104665
-117.02,33.53,21,2382,523.0,2995,575,1.4907,79989
-118.07,37.15,16,3308,843.1,2105,778,1.4524,46554
-118.21,34.11,19,4144,1295.4,1966,946,1.628,142713
-122.32,38.25,16,3474,831.9,1888,772,4.3107,258117
-118.38,37.03,18,2022,408.2,955,401,5.7536,242265
-118.5,36.94,32,1665,483.5,1268,444,1.5096,195933
-122.5,40.12,30,3382,463.6,962,456,6.131,360028
-117.16,32.79,17,3596,596.7,2345,540,2.3492,94886
-117.3,32.86,32,1291,304.6,916,298,1.9638,187838
-121.95,38.03,26,1183,237.8,768,212,3.791,87627
-121.62,37.47,8,5269,1679.4,2721,1398,4.3204,399894
-121.32,37.02,19,3412,743.4,1375,612,6.1832,500001
-118.86,35.03,8,2673,410.6,1750,449,5.8337,353046
-118.39,34.13,14,2253,479.1,1272,522,4.2794,195374
-119.29,34.37,19,3713,859.9,2399,791,3.7216,146823
-122.21,38.58,37,1905,397.4,1432,401,3.7157,208017
-117.77,34.15,23,1405,385.5,814,345,0.9097,43679
-121.46,37.79,33,2539,488.8,800,386,5.8324,500001
-121.25,34.09,17,3813,754.3,2496,735,7.2666,270923
-121.96,38.41,9,2961,781.3,1376,580,2.9314,114284
-122.35,37.69,37,2942,522.4,1397,523,5.2759,326978
-117.17,33.96,11,2251,482.2,1363,433,4.1765,94484
-121.31,37.51,25,1207,221.8,670,199,2.0567,150928
-118.19,34.12,13,4599,937.9,2185,799,5.992,262871
-118.12,34.06,21,1369,276.8,942,341,8.3223,500001
-116.7,32.67,19,2749,734.7,1583,592,3.4932,208507
-118.21,34.11,44,4763,614.3,1714,563,3.0289,124458
-122.28,38.57,17,929,101.8,512,88,3.6607,136119
-118.08,33.94,15,6451,928.9,1763,981,6.064,299330
-119.71,33.93,35,6314,1072.7,3179,843,5.3372,429779
-118.46,37.19,37,1486,246.8,816,270,3.8301,132706
-118.33,37.16,27,1736,281.3,1386,277,1.8832,43841
-117.07,33.2,28,1581,412.7,1187,376,3.1066,204825
-118.48,34.12,52,576,161.0,700,127,1.5421,53499
-122.06,37.86,41,1832,459.3,1114,546,3.8419,476648
-117.22,33.8,26,1336,278.2,1027,259,2.5162,144969
-117.91,33.93,30,2333,498.6,1206,431,3.979,243480
-122.24,37.81,45,465,143.2,171,137,2.5705,278746
-121.26,37.65,32,2973,611.5,1654,673,4.0112,145497
-123.14,41.1,24,2057,307.1,861,314,5.7373,288598
-118.65,36.66,25,5344,868.7,2000,763,4.6248,235548
-115.37,32.57,16,3716,699.2,2338,650,2.0858,103884
-117.0,32.84,31,4765,1056.5,4891,1180,2.9912,106818
-121.16,38.41,11,2152,379.5,1119,377,2.7146,124790
-117.25,33.8,25,2389,505.5,1336,409,3.7941,139979
-121.91,37.77,40,1944,344.1,987,315,3.1851,108425
-119.64,37.92,12,4646,618.1,1659,531,2.9575,152483
-122.68,40.48,18,3877,886.7,1307,737,1.8562,60757
-122.6,40.88,22,1219,234.4,972,212,2.2547,174814
-116.45,32.71,7,2521,517.8,2005,476,2.6636,135595
-117.99,33.75,50,1597,465.3,1033,418,2.1882,197783
-121.37,37.46,32,1385,504.8,876,408,3.3805,237404
-118.11,32.82,29,2469,541.3,1719,507,3.7379,446097
-117.18,32.87,37,1603,234.2,829,205,6.0414,391254
-120.17,37.42,12,1474,324.8,1421,341,6.0384,363676
-117.3,33.69,34,4538,776.2,1872,703,8.5722,418615
-118.79,37.64,26,1424,166.9,693,174,5.6987,166539
-122.27,38.76,52,1286,237.6,568,236,4.4495,209841
-122.03,37.71,47,704,181.9,306,169,2.7295,247086
-117.82,33.97,28,6407,1209.5,2138,885,2.9435,109476
-118.39,34.55,43,1115,313.1,663,291,2.5772,182368
-121.82,37.79,42,2973,567.2,1315,483,2.5382,148805
-119.41,37.53,27,1763,356.8,928,311,2.0885,130263
-123.16,39.75,18,4031,966.6,2365,844,2.7544,158916
-121.15,34.33,33,2291,482.8,1742,544,4.2423,280178
-118.0,33.98,20,2436,444.4,1214,465,3.9625,369287
-122.56,40.7,24,1219,352.5,962,388,1.4393,60039
-118.12,34.07,26,1924,426.7,1012,380,4.3706,244161
-121.98,37.75,31,1602,259.4,886,235,5.051,190858
-121.96,38.13,19,4442,949.9,1816,940,4.0003,256097
-117.27,33.87,20,4189,834.4,1648,721,2.4859,97486
-120.61,37.23,52,1475,263.3,547,256,6.2916,405992
-118.26,34.36,39,3716,1258.4,2175,846,1.8496,114987
-118.31,34.03,32,3854,698.8,1165,597,6.6152,385464
-117.31,33.19,9,3027,849.7,1486,735,4.3865,217248
-118.52,34.68,17,2735,502.6,1838,485,3.2959,99311
-122.52,38.11,25,1912,422.5,941,480,6.6114,191584
-117.25,33.86,9,7476,1641.0,4253,1483,3.144,192021
-122.07,38.11,48,2202,347.7,1033,311,4.6421,152001
-121.06,37.48,25,1771,215.8,819,231,14.3921,417235
-123.71,39.43,34,1377,193.2,559,230,3.8534,226453
-118.12,34.07,35,3940,725.8,1944,834,3.4444,88930
-122.11,37.57,50,975,203.8,848,174,2.2664,151676
-121.65,37.55,21,1670,391.5,937,422,3.6522,126871
-122.67,40.87,18,2742,474.8,1287,410,3.5529,107701
-118.26,34.13,40,2399,703.0,1488,577,2.1464,96835
-121.35,37.56,50,1240,247.6,346,233,4.5023,230897
-118.33,33.71,42,2962,806.4,2143,1018,3.0933,274707
-122.19,38.16,39,809,252.6,426,222,2.114,134085
-121.26,34.22,38,3403,747.9,1003,569,4.2876,391769
-121.89,37.73,13,1104,191.2,647,216,4.5809,235317
-117.81,33.77,19,1337,285.3,824,235,2.4241,86582
-117.95,34.03,18,2583,555.5,1939,484,2.5233,147024
-118.1,34.02,14,4019,526.5,2073,594,5.6537,242613
-116.16,32.89,16,1624,380.7,1106,338,2.7086,60767
-121.71,37.55,52,515,96.1,692,119,1.6169,65209
-118.44,34.14,25,3422,662.9,1529,445,5.5937,243931
-121.07,35.12,43,2704,527.7,1936,545,3.3661,167604
-119.16,34.14,52,2310,512.0,985,415,3.5765,177757
-119.54,37.18,19,3697,571.2,2068,580,3.3442,100176
-116.39,32.64,22,2097,521.3,1148,437,1.5818,107908
-121.26,37.64,40,1345,345.1,536,324,4.4255,181937
-122.06,37.76,18,4524,1250.3,3803,1268,1.7644,114761
-118.08,34.05,52,2067,362.5,661,282,5.1294,372225
-122.65,39.56,41,1503,304.2,995,293,3.218,153235
-121.87,38.35,46,2266,405.1,942,331,3.766,194903
-122.2,37.65,39,1877,362.2,704,347,3.6832,281865
-122.61,39.47,36,589,151.1,286,141,2.0663,70648
-121.42,34.18,37,1940,470.5,1006,398,1.8998,173631
-117.05,32.98,22,9017,1269.7,3912,1356,6.1591,243048
-122.05,37.63,38,1444,384.6,830,357,1.5369,76251
-117.71,33.91,17,1709,328.0,732,307,4.7889,222721
-117.22,32.99,45,4150,923.2,2163,879,2.9139,253435
-119.93,37.06,21,3535,453.2,1531,403,4.1179,151834
-117.19,32.91,8,1992,461.1,1432,481,2.8922,140234
-118.38,34.17,21,3490,1180.0,2358,995,3.1598,159331
-118.32,34.04,36,2153,302.1,659,298,4.451,240289
-114.42,32.54,38,2569,509.9,1622,427,2.2966,94969
-117.16,32.71,35,906,180.7,687,236,5.8542,282804
-121.75,38.13,31,2133,373.3,966,317,3.4642,136598
-118.21,34.16,20,2665,637.6,1637,563,8.6476,418768
-121.94,38.13,19,2927,777.7,1520,743,2.1522,134021
-118.02,33.88,12,3269,656.6,1170,639,4.6336,239140
-122.14,37.81,31,3378,762.7,1492,557,3.6189,182293
-117.05,32.76,34,5072,1024.3,1178,740,2.6277,175743
-118.7,33.96,31,1895,387.4,1224,384,3.5665,236262
-122.53,40.6,45,1556,361.3,771,368,2.5117,235260
-120.56,37.85,33,703,81.9,502,77,2.4512,66137
-119.31,34.14,32,2887,615.9,1421,636,4.0517,500001
-121.92,36.87,10,3587,1124.1,3902,953,6.4443,194255
-122.3,38.47,32,1548,293.0,817,303,5.3813,321022
-118.58,34.04,43,1599,355.8,868,364,3.9618,370436
-117.69,33.62,42,2060,494.7,1503,534,3.1199,261144
-119.08,34.75,13,3659,646.5,2467,659,7.9042,232657
-124.35,41.45,35,2366,512.3,1108,407,3.1703,220563
-121.04,37.29,14,2565,337.7,961,287,5.1063,109532
-117.7,33.98,26,2745,563.9,1813,512,3.1179,165058
-118.32,33.97,41,1762,431.7,1380,477,3.4258,230436
-121.82,37.5,27,4585,999.4,1475,670,3.8291,219397
-119.27,35.22,30,2214,355.7,1543,331,4.5128,207321
-121.94,37.29,16,6117,967.1,1860,671,3.1541,186328
-117.98,33.86,32,4080,1086.5,2703,770,1.8127,101970
-118.19,33.84,48,2663,467.2,1420,496,3.6175,365205
-117.65,34.23,22,4060,887.3,2061,689,1.9249,122912
-121.96,37.65,48,1349,367.4,1040,356,2.3081,122762
-121.23,33.93,40,1702,358.4,976,365,3.7067,389678
-118.28,34.97,20,614,93.1,231,65,10.3467,500001
-121.38,37.24,23,1874,306.8,753,308,5.8743,235828
-122.06,38.59,20,3520,906.2,1933,769,1.7294,85095
-121.92,36.67,35,1479,319.3,605,276,4.2401,244868
-117.83,33.74,15,4047,618.0,1102,528,8.1388,230786
-122.41,39.81,45,2560,508.6,747,434,4.3487,240118
-122.24,38.72,18,824,114.5,921,157,2.752,120004
-122.29,37.88,13,3790,1113.6,1985,978,3.6574,292945
-118.13,33.98,40,2441,294.0,785,280,6.6434,131710
-118.31,34.24,12,1583,351.4,848,265,3.3327,139203
-121.95,38.4,36,1062,263.7,711,271,2.5503,57219
-118.35,34.0,52,452,85.0,302,99,3.6163,233522
-122.93,38.71,9,6422,872.0,5075,838,14.0203,396425
-118.11,32.92,38,2327,475.5,963,445,5.4759,430181
-122.35,37.91,47,2490,484.7,2737,523,3.2903,387184
-121.4,35.39,22,3525,970.0,1618,846,2.2813,121611
-121.3,38.38,12,1615,595.5,938,467,1.1965,66050
-118.06,34.03,46,2717,580.6,1681,496,1.7124,95491
-117.74,33.7,38,1668,352.0,617,303,2.9169,255809
-120.31,37.5,17,2341,417.5,966,392,3.1997,149489
-118.27,34.13,34,1479,345.6,1475,353,2.7213,129200
-117.39,33.96,24,2084,637.4,1122,537,2.0805,165770
-119.0,34.62,28,1934,342.4,992,277,3.5565,186033
-117.19,32.84,16,2513,401.6,1304,351,4.3258,320939
-121.99,37.43,32,2630,530.1,1030,462,3.9285,370786
-117.3,32.77,24,853,178.8,424,172,3.5873,181354
-117.95,34.05,31,5821,1241.7,3956,1069,2.1228,173098
-122.39,38.46,37,881,188.3,850,160,2.8508,94250
-122.02,37.71,16,2223,451.3,950,365,6.3751,500001
-121.96,37.9,20,1580,297.9,1074,296,3.5756,116751
-118.51,34.14,18,8505,1324.6,3527,1513,3.8298,329990
-118.17,34.18,28,3106,685.9,2271,654,2.5781,169607
-117.08,32.91,39,2535,861.4,1539,731,3.6423,362178
-122.49,38.59,37,1625,305.1,735,311,4.4794,230918
-121.76,37.85,36,1465,191.2,600,186,3.863,89554
-121.73,37.54,29,3575,858.9,1407,731,2.7842,132759
-118.46,34.17,40,3167,560.2,945,455,3.6654,215072
-117.99,34.51,29,2934,580.4,2110,562,1.6783,38666
-121.06,33.97,16,2129,486.2,1261,402,3.8001,500001
-122.16,38.64,32,3023,595.9,1338,513,1.8477,110941
-121.92,37.64,52,302,72.8,396,79,5.6736,367593
-118.04,33.97,21,2944,446.3,1493,381,3.0177,71698
-121.74,37.37,46,2249,472.0,2061,472,2.6388,69717
-118.44,34.21,19,2157,358.5,590,312,2.8368,96874
-121.7,37.52,15,1461,371.9,741,371,3.1689,249328
-118.34,34.13,17,4018,878.8,1964,728,5.5829,361388
-121.64,34.36,9,5989,567.4,1698,524,8.1058,207913
-118.07,33.89,37,2932,705.9,1776,735,4.5592,154178
-120.67,34.18,33,3016,434.1,1114,405,3.0646,153325
-118.36,36.55,26,1485,353.7,1225,318,2.2278,132204
-121.97,37.85,23,2149,680.9,1094,641,1.6147,79400
-118.5,34.1,15,4019,996.2,1407,868,3.9822,500001
-117.81,33.91,26,3023,673.4,1277,725,3.4979,172954
-116.66,32.8,14,2565,466.5,1622,424,3.7104,179773
-122.06,37.79,33,3001,598.4,1626,617,4.8335,241891
-117.5,33.77,40,3586,632.9,1685,569,4.1381,343218
-117.77,33.72,13,1313,415.1,922,299,2.0175,139746
-118.41,33.99,45,2291,383.6,1182,406,4.6777,281704
-120.84,34.21,45,1284,286.3,929,347,4.8088,500001
-122.1,38.53,37,5247,833.2,2097,922,3.1886,70488
-122.16,38.45,26,3547,686.4,1435,575,6.4678,221936
-118.15,34.18,7,1593,299.8,721,275,2.6874,207650
-118.01,33.96,52,3881,687.6,997,609,3.9531,459716
-119.1,37.17,7,3367,619.9,1503,624,2.1344,122950
-118.32,34.11,25,2162,468.8,4440,468,3.0771,144367
-121.47,36.51,24,1087,246.6,668,224,6.748,193443
-117.41,33.99,52,479,140.4,152,78,4.4977,348164
-117.09,32.93,26,5902,978.1,3515,649,3.6292,146643
-120.97,36.11,33,1751,231.7,1061,244,4.0145,230910
-118.22,34.05,45,2096,495.9,1268,489,3.7881,222426
-117.79,32.92,48,834,205.6,859,193,3.723,176125
-118.36,34.17,44,1172,314.0,957,299,4.0622,227117
-118.17,33.9,15,360,86.6,638,101,2.9427,199085
-117.95,33.82,25,2485,610.8,1799,528,3.2546,197879
-118.0,33.69,52,689,171.8,359,205,2.9127,294723
-117.86,33.63,7,3806,822.0,1614,739,6.0923,500001
-122.52,38.25,35,3320,828.2,1683,746,3.7033,458612
-120.93,37.71,16,984,327.6,786,313,2.8173,194120
-122.59,39.63,17,1068,303.4,631,272,2.5637,338023
-118.05,33.81,16,2618,710.8,1396,595,1.6682,178611
-121.26,37.68,4,5360,801.7,1377,586,8.1232,225193
-116.97,32.72,22,737,211.5,709,220,3.389,196888
-121.68,37.23,29,2506,478.8,926,429,2.3693,120919
-117.91,33.81,52,620,166.1,348,137,3.0382,209144
-122.12,34.36,23,1315,302.5,930,310,4.5341,233032
-120.9,34.01,24,3045,505.5,1057,445,9.7506,424947
-117.76,33.9,32,9884,2730.0,4586,2438,2.4209,237239
-122.47,38.38,36,1236,232.1,648,191,2.5098,155979
-116.0,32.54,14,9204,1394.4,3858,1525,3.9151,362871
-117.7,33.0,16,1896,337.5,780,286,4.6995,393037
-121.63,36.58,36,3547,845.3,1043,641,2.5594,180354
-117.99,34.02,18,6822,1700.3,2615,1114,5.2882,263717
