longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.57,33.86,6,2524,599.6,1636,465,4.6193,123615
-117.85,33.57,28,790,144.6,224,155,6.8972,500001
-119.77,34.34,28,2220,458.9,1095,422,3.2322,177594
-117.03,32.84,32,3178,546.4,1959,557,4.143,227164
-118.18,33.97,45,1218,339.2,1178,324,3.3331,170571
-118.34,34.48,52,492,84.1,264,82,3.8373,252552
-118.16,34.05,52,1492,289.6,719,253,3.7486,271855
-116.95,32.73,42,4747,748.8,2280,698,4.2771,292686
-118.38,36.78,20,5766,492.8,1581,516,9.2145,337625
-119.94,36.02,25,3189,999.3,2310,796,2.5839,174582
-122.51,38.68,13,1905,437.1,1547,437,2.3399,97737
-121.2,36.17,23,911,152.1,572,147,3.9198,348245
-119.32,37.76,17,695,201.5,777,209,2.2573,55514
-118.04,34.01,19,2537,388.0,1266,468,3.4276,124736
-118.32,35.15,47,3405,872.2,1615,631,1.3048,76477
-119.19,34.31,37,4026,835.1,3556,942,2.2926,73158
-118.3,34.06,24,2841,1109.3,2378,764,1.1856,66624
-117.37,33.83,43,891,144.3,612,97,5.6497,332372
-119.56,37.45,32,1995,425.6,924,374,4.7337,274291
-122.41,38.54,52,584,120.6,393,132,4.0162,296101
-118.44,34.2,49,2464,543.5,1217,509,3.6471,271000
-122.02,37.66,22,2592,413.3,1412,458,5.2052,204460
-117.2,33.05,40,2852,496.0,1735,490,4.5112,120844
-119.6,34.1,19,1363,267.9,929,264,5.3363,199395
-119.3,34.06,37,1509,325.0,829,289,6.1406,500001
-118.36,37.73,33,1455,419.4,901,412,1.7075,109440
-117.68,33.85,37,2030,488.2,1186,489,2.9882,87871
-118.4,35.05,30,1480,306.0,969,320,1.7499,63912
-117.08,32.94,17,19569,1848.6,6421,2040,4.7932,214364
-118.35,33.99,44,2686,366.8,1479,392,3.9417,287790
-121.5,34.18,35,2342,359.8,1409,468,6.1659,359199
-122.59,41.13,31,1980,264.7,715,280,6.1079,208164
-119.72,36.81,20,1749,485.9,910,446,2.7202,162251
-117.79,33.67,35,2402,382.8,905,417,4.5753,235301
-118.43,34.12,34,2121,516.3,906,516,2.1512,220894
-121.51,37.9,45,2443,631.3,988,572,1.0874,105496
-117.85,34.01,13,2223,481.8,1238,415,2.6756,99070
-117.4,33.6,20,11488,1876.8,3568,1871,3.688,349913
-115.73,32.56,36,970,262.1,1201,271,2.1982,231758
-117.17,32.76,44,1326,277.1,1106,253,3.2822,165522
-121.54,37.7,27,1116,356.2,984,316,1.1206,134025
-117.24,34.02,12,2744,585.9,1237,594,3.1687,145144
-118.8,34.07,22,2165,288.2,1018,273,4.2906,203717
-117.47,34.01,18,2738,686.2,1774,570,1.6983,101844
-121.93,37.35,27,2745,497.4,1332,494,4.4257,278679
-122.03,38.56,37,394,116.8,498,122,5.7294,343286
-120.78,36.62,16,2344,504.7,1312,501,3.6021,241601
-117.09,32.96,32,1877,337.9,936,290,3.2826,161058
-117.38,33.9,26,1714,475.8,1004,412,3.2661,91823
-117.71,33.7,21,2435,335.5,1808,360,4.0356,147194
-118.37,37.07,19,867,195.4,576,174,3.1598,119266
-122.16,38.33,11,1512,398.9,962,378,3.3292,204257
-118.33,34.09,17,2023,380.5,816,359,4.5295,283056
-122.91,39.41,39,1617,245.2,846,224,5.8104,289615
-117.14,33.96,11,2229,569.4,1041,547,3.7171,134234
-123.0,41.04,36,1291,353.3,1002,288,1.3421,59999
-118.31,34.27,37,1514,317.0,1457,333,4.9511,241947
-121.85,37.99,8,18844,2335.3,2708,1825,15.0001,500001
-121.81,38.68,16,1748,332.4,825,345,3.3928,199642
-121.98,35.36,34,2393,466.3,857,359,5.9894,500001
-117.21,33.58,34,2999,667.8,1732,603,3.8169,500001
-121.36,37.21,31,3902,733.0,1536,618,2.9998,175807
-117.22,33.8,16,1812,307.8,657,264,3.1547,131412
-117.87,33.94,20,2082,714.5,1204,545,1.2137,89486
-118.44,33.95,8,2874,699.9,1556,516,3.8037,163515
-122.16,37.78,24,2408,499.1,780,423,4.8129,357420
-122.61,39.21,26,1635,372.2,1272,368,2.7747,120622
-117.98,33.93,14,1994,316.5,739,302,7.4237,484302
-119.58,34.12,36,1054,282.1,776,326,3.0149,385719
-120.45,37.62,14,1768,245.4,841,216,6.2744,431504
-118.27,34.01,31,3599,656.5,1999,617,3.315,168910
-122.23,37.84,18,1312,313.0,454,277,2.6802,266040
-122.19,38.05,46,6422,683.9,3260,709,4.0148,185120
-121.15,34.23,23,2206,356.0,1269,312,4.0932,240674
-122.27,38.7,21,774,179.6,480,154,2.7715,153636
-122.53,39.11,32,7517,1136.5,3052,1141,3.846,147045
-119.04,35.65,32,1916,437.0,882,406,3.4656,237839
-117.79,34.05,14,3261,530.9,2376,470,2.6924,91455
-118.07,33.88,25,7772,1034.7,2916,947,4.0004,341555
-121.47,34.24,43,1369,240.5,616,208,4.306,174567
-118.24,33.83,38,1646,346.2,1079,383,3.5531,322272
-118.07,33.88,24,305,113.8,390,89,4.6941,237861
-118.14,33.76,34,1166,230.0,614,166,3.4461,132748
-117.94,33.96,13,2911,622.5,1470,570,5.7729,388067
-118.24,34.8,25,3155,615.5,1713,617,3.5498,212706
-118.28,34.03,48,2897,956.6,1829,851,3.2728,337615
-118.18,35.77,17,2095,612.4,1122,506,1.4841,77933
-119.86,37.08,30,1568,307.6,801,253,3.4254,121118
-118.87,34.03,32,1609,348.7,786,325,2.2937,163965
-122.34,37.77,16,3393,885.1,2331,805,2.7576,66699
-122.67,40.24,29,4046,689.6,847,502,4.2668,247413
-117.89,33.81,52,572,154.6,321,201,4.2284,169369
-121.76,38.17,52,805,129.6,247,126,4.7739,221537
-118.21,34.16,15,12475,2767.7,7201,2751,2.8705,170231
-118.3,34.07,34,945,263.4,909,198,5.3347,331009
-121.9,37.44,38,4988,881.6,2392,780,5.4527,349627
-118.22,33.95,29,6560,2284.2,6011,2282,1.2203,111933
-121.94,36.86,37,2759,487.7,1429,531,5.2736,261959
-121.92,37.74,36,1103,310.3,884,268,1.4972,75498
-123.54,40.16,33,867,171.8,625,205,2.4856,181643
-118.07,33.9,23,4656,700.8,2112,698,5.4602,274707
-117.26,32.93,26,1215,335.7,766,317,3.7111,215459
-118.12,33.99,50,2318,421.3,537,365,6.3889,442312
-122.09,37.56,26,6254,482.3,1275,431,15.0001,500001
-122.66,38.99,26,2442,656.3,961,611,1.6924,219211
-121.99,36.61,36,3047,851.6,1736,774,2.1878,133959
-122.35,39.59,31,936,126.6,392,120,6.509,249679
-118.32,37.0,17,2010,397.6,1069,348,2.4731,73677
-117.9,33.81,46,1691,302.0,792,278,3.1718,134235
-116.85,33.05,27,1537,278.5,1070,328,3.7461,105252
-122.05,37.56,52,1414,258.6,653,271,3.7632,240409
-122.77,40.73,52,1268,291.3,508,245,2.3571,66655
-118.04,33.71,52,598,82.9,367,88,6.1424,229046
-118.22,34.13,15,2088,369.9,1089,344,6.1222,175867
-118.11,33.93,21,1616,412.0,1442,425,2.5469,146567
-118.34,34.57,6,1964,387.7,1585,359,2.7054,120201
-118.87,34.1,32,3385,857.3,2080,753,2.4769,134150
-119.88,37.47,40,1480,235.8,1074,223,2.4002,68744
-116.95,32.67,46,2767,590.3,1418,555,3.384,286633
-122.65,39.36,39,1681,309.8,705,325,2.5955,170929
-117.12,32.85,52,1920,292.9,797,234,3.7319,110780
-117.17,32.71,40,1264,310.7,992,305,3.3981,161473
-117.68,33.79,35,7340,1235.2,4380,1154,1.8684,68392
-121.49,38.5,18,513,87.0,483,68,2.0827,55776
-118.99,35.43,33,1086,298.2,724,253,2.419,207494
-118.19,34.07,20,2651,401.9,937,355,3.8907,144843
-122.27,38.09,31,1244,350.7,764,329,1.6468,82283
-118.52,34.17,43,2080,371.9,1350,360,3.0394,114989
-120.28,34.18,21,4117,860.4,1944,849,3.8616,235802
-122.35,38.82,36,1297,282.1,569,227,2.1087,80392
-122.49,37.8,17,2188,344.7,1153,380,4.4611,180069
-117.24,33.87,9,3277,836.8,1758,713,1.7451,74486
-117.8,33.58,39,1258,324.0,978,315,1.5654,121052
-118.11,34.07,7,6426,1950.3,2881,1680,1.8385,73400
-121.08,34.16,52,2232,578.0,1460,575,2.1642,231183
-118.17,33.94,16,4063,691.8,1626,610,10.1785,470269
-121.78,37.68,23,4222,1007.7,4207,1049,3.7738,213327
-119.49,36.2,19,1269,300.6,628,276,1.5961,145749
-122.24,38.74,32,1988,364.9,1065,311,3.8328,139090
-118.46,33.98,11,2712,476.0,1321,418,5.7143,252745
-123.81,40.53,34,2255,432.6,649,410,3.2061,349132
-120.68,37.87,34,2664,420.0,798,458,4.08,199027
-118.29,36.12,11,2863,428.8,926,379,9.9125,332356
-123.77,40.69,32,7732,1136.3,1504,1057,3.4944,147618
-118.3,34.17,26,1595,462.9,1147,458,2.3426,217812
-118.31,34.03,15,2479,494.6,2012,468,2.5002,134892
-122.21,37.47,47,1255,248.4,429,237,5.9437,500001
-122.25,38.56,30,1790,319.3,675,270,3.0102,105932
-118.26,33.88,5,3404,607.1,2070,500,10.798,300049
-122.3,38.35,9,1681,350.6,977,341,3.2962,89197
-118.06,33.95,37,2655,690.7,2020,599,2.9061,133955
-117.86,33.15,49,379,65.6,686,93,4.533,184419
-118.29,33.92,52,1878,442.5,815,411,4.6934,417937
-118.87,34.02,38,1464,370.5,923,351,4.1943,269447
-121.89,37.73,42,1265,275.3,840,275,4.6758,198415
-117.93,34.03,48,603,146.0,392,161,2.2282,90273
-117.02,32.72,6,18831,5719.5,27905,5088,3.3898,102645
-118.62,34.79,36,2198,472.0,1323,439,2.9802,192458
-121.19,36.78,46,3879,995.9,3296,1223,2.3976,249971
-122.3,37.66,40,1744,413.4,826,414,4.9231,332858
-118.34,34.04,16,3267,449.4,1478,387,6.9391,176413
-120.3,34.2,32,5198,964.7,2883,963,4.6214,249034
-117.1,32.67,33,2115,462.0,1891,393,2.5047,106338
-117.32,33.61,33,1271,281.2,831,330,2.0654,127394
-122.0,37.65,21,4535,780.0,1254,633,8.31,500001
-122.37,37.7,35,4184,699.6,2104,612,4.5031,310766
-122.43,39.03,23,1517,399.9,725,329,2.093,55415
-117.89,33.78,17,1029,108.7,914,136,8.1846,323181
-122.24,38.56,42,602,158.0,324,131,2.0623,89505
-122.31,38.53,43,2164,421.8,802,386,2.7161,208085
-117.93,33.78,14,4385,647.3,2403,634,8.0526,246413
-120.54,34.27,11,3043,699.8,2199,690,5.066,177225
-119.46,37.11,47,2262,403.0,906,410,5.7165,279117
-117.28,33.72,16,12094,1574.3,2749,1402,5.557,357168
-117.09,33.87,13,1361,317.1,1103,351,3.3127,100049
-117.04,32.92,17,4023,640.7,1274,599,5.1714,291648
-121.38,37.26,24,1336,227.1,913,183,3.9979,133130
-117.05,33.73,47,1911,580.3,1396,554,1.1382,127000
-117.34,33.7,29,3886,862.3,2720,831,3.3209,150397
-122.21,37.75,30,2102,442.2,996,447,6.29,500001
-118.35,33.95,22,2272,733.7,2205,741,3.0519,178916
-117.94,33.95,7,2575,437.9,1753,461,3.2423,108303
-122.62,39.4,48,1282,220.1,727,229,3.7384,171382
-121.23,37.02,27,1861,362.8,1100,391,3.6996,196596
-122.53,39.4,8,2969,465.6,1353,466,5.0416,246414
-121.95,37.58,29,3966,592.0,1342,549,5.7229,343586
-118.08,33.96,20,3031,739.1,1581,738,4.9566,373115
-122.54,38.82,24,1916,451.3,1510,465,2.9043,110775
-120.78,37.58,15,2942,658.4,1819,568,2.1016,55239
-122.09,38.93,3,9351,1161.5,1989,1054,6.5393,308377
-122.14,38.4,36,690,70.2,343,72,4.4258,177412
-118.1,33.82,52,2565,620.7,1393,514,2.6271,123576
-118.18,34.06,11,3565,622.1,1348,640,5.1779,177244
-121.76,37.53,28,3677,990.6,2949,844,3.4963,154960
-122.47,38.05,52,1547,323.8,704,320,3.6121,335840
-118.24,34.08,21,1762,195.2,830,193,14.6465,268282
-117.93,33.9,20,1487,358.9,843,345,3.9609,265976
-117.22,33.82,31,2465,373.3,1145,373,6.6057,177273
-117.05,32.87,21,9527,1611.7,3415,1102,3.8058,135348
-122.33,38.6,16,2966,798.3,1435,740,2.2327,265801
-120.87,34.43,52,722,100.5,568,135,5.3938,293203
-118.27,34.05,10,2581,468.0,1902,493,2.4955,95275
-122.03,37.29,12,12711,1638.4,4050,1403,3.0466,159378
-117.85,34.04,40,1752,350.1,765,329,3.5854,165174
-118.34,34.16,17,477,116.5,295,71,1.5454,68659
-118.45,34.15,28,2676,583.4,1576,446,2.2078,253094
-119.38,34.14,36,1652,304.1,1398,356,5.6071,184476
-118.51,33.91,52,6240,1889.3,5770,2081,2.4526,190507
-118.1,33.91,16,2860,652.7,1928,878,4.1859,252056
-122.47,38.6,15,4114,811.8,1463,670,7.518,278444
-121.18,37.47,31,1601,238.0,928,232,6.2397,166580
-118.3,34.02,7,2639,375.5,1293,334,3.5897,120283
-117.82,33.92,34,1899,384.0,729,314,3.0178,166438
-117.28,34.07,25,6176,1255.9,2863,1122,2.3681,114081
-118.21,34.07,15,1803,499.4,1349,457,2.7943,158021
-122.07,34.13,37,2725,794.1,1477,703,2.8244,234136
-116.95,32.61,33,1541,284.1,836,283,9.894,500001
-122.0,38.41,16,1152,247.6,440,190,3.9731,104958
-119.78,34.21,35,1128,284.8,1004,288,1.9777,166139
-118.2,34.37,40,1192,354.6,648,379,4.1178,291626
-118.46,34.18,42,1932,442.8,1250,436,3.2305,198268
-118.48,36.76,14,2439,427.0,1435,398,2.7115,131039
-122.04,38.52,17,2872,737.4,1104,653,2.9064,346297
-117.67,34.02,34,2310,652.8,1706,663,1.5849,62098
-122.39,38.29,39,1137,284.8,841,244,2.5585,134457
-118.22,34.09,36,2396,423.4,895,386,5.1884,395690
-117.32,33.79,28,3494,637.7,1895,598,2.9985,110520
-117.08,32.9,28,1552,584.2,993,419,2.3553,133612
-122.58,39.07,36,1602,303.0,741,343,3.9213,342748
-118.45,34.18,15,3452,704.0,3300,706,2.3249,216190
-117.0,33.78,18,4680,661.4,2247,601,5.3226,114057
-117.36,33.94,25,1345,219.7,931,204,5.955,269579
-121.73,37.61,31,707,87.2,319,83,5.2934,168684
-119.54,37.4,16,7520,1270.1,2584,1437,4.1839,264677
-122.22,38.06,34,3183,729.8,1305,807,4.0419,424307
-122.52,39.07,19,2701,583.8,1367,592,3.4207,152205
-118.33,34.25,35,2211,549.3,1606,514,1.9502,77905
-121.79,37.86,23,2062,305.3,1412,326,2.4508,56297
-118.33,34.18,24,8847,1404.8,6738,1360,2.8677,89915
-122.34,36.95,43,1639,408.0,937,317,2.4122,178948
-118.14,34.01,26,2177,417.5,847,420,3.6513,152398
-121.87,37.24,35,965,211.1,983,184,3.86,234274
-121.03,34.04,41,2000,572.7,1318,514,2.9874,329962
-121.32,37.7,35,2471,595.8,983,447,1.4834,112512
-117.23,33.77,16,3432,662.9,1986,604,4.9374,159995
-122.42,38.83,42,1085,244.0,488,258,3.2082,173371
-121.15,37.6,13,989,293.9,821,313,4.3237,235848
-118.05,35.4,45,1181,237.2,846,225,2.3437,83189
-118.02,34.19,24,1492,279.9,620,279,3.1055,291016
-122.41,37.9,28,3133,561.3,2514,587,3.0189,118829
-122.1,38.08,34,3340,688.1,1240,652,1.7824,66326
-117.08,33.08,31,1430,207.2,640,199,7.7758,236087
-117.9,33.67,48,2456,549.3,1251,440,3.8677,194467
-117.31,33.65,14,1512,268.2,1217,334,8.6523,430754
-122.14,39.45,5,3107,597.5,1642,517,3.0981,128919
-121.67,37.55,16,4092,867.2,1936,776,8.5447,277989
-122.03,37.92,41,560,54.0,3,26,5.8707,241884
-118.24,34.22,33,297,66.0,200,57,2.5205,223433
-122.22,38.28,32,1057,186.8,638,163,4.7853,185813
-119.36,34.41,18,6148,1276.0,5303,1233,2.6319,108375
-117.83,33.75,20,1386,322.8,865,300,4.6721,302032
-118.2,34.13,19,2172,544.6,1518,543,3.0802,228190
-118.22,34.02,30,2260,330.1,1102,299,4.8628,170421
-121.94,37.93,31,12103,2500.2,6480,2381,3.1757,248984
-118.82,34.51,49,364,137.2,276,197,1.9985,110613
-117.93,33.72,48,1412,265.5,1377,318,4.4636,225978
-117.85,33.55,52,2500,472.1,1832,479,5.0718,500001
-121.99,37.74,46,2923,551.3,1519,493,3.3788,175783
-122.95,40.06,38,2168,391.9,1194,384,4.3116,124605
-118.16,33.99,15,6010,1240.4,2942,1038,3.8042,211659
-116.41,32.81,7,3298,641.0,1575,519,4.1062,198594
-122.11,38.09,40,2520,516.0,1469,511,3.5712,121595
-120.94,34.08,42,2336,570.0,942,375,3.2225,301641
-122.39,37.74,37,2742,551.8,2069,512,5.184,347631
-118.71,37.43,20,2293,355.6,1499,341,5.1976,126196
-121.1,37.08,27,2886,669.5,1557,758,3.1713,298191
-118.47,34.1,24,3284,881.5,3360,1016,2.3234,85033
-118.08,33.9,35,6341,921.0,2828,775,8.6495,333853
-119.48,37.56,52,1360,395.3,1003,376,1.2936,41063
-114.86,32.54,13,1820,484.8,1167,405,3.5834,155943
-121.41,37.31,25,1036,205.9,810,210,2.9948,217188
-122.24,38.08,40,1350,273.4,718,289,2.5895,96781
-121.06,37.32,42,974,356.0,472,251,1.1137,59298
-119.75,34.6,42,3710,780.3,1336,707,4.0996,366988
-118.22,34.13,36,3014,571.7,1911,609,2.5556,151040
-121.38,37.65,32,776,161.4,347,148,3.1333,210780
-122.31,37.91,38,2102,324.6,590,319,2.9958,181533
-120.57,37.31,30,488,165.7,354,146,2.5629,133357
-117.75,34.2,29,1345,368.7,886,387,1.8346,63080
-118.42,34.08,33,1814,351.0,787,292,3.1897,149347
-117.18,33.57,52,3097,632.0,1402,556,3.8471,367114
-122.26,37.82,26,3567,784.8,1835,822,6.7175,256769
-121.83,37.73,16,2374,419.9,682,327,3.3301,166340
-118.28,34.16,39,887,165.0,333,130,1.8657,54055
-119.38,33.92,39,1914,319.8,897,311,5.0086,394811
-118.17,33.74,26,3412,648.2,1839,664,5.3204,353867
-121.45,36.55,29,2614,497.8,1039,428,2.5024,104144
-122.26,38.61,9,2865,419.7,628,349,6.4016,495804
-121.06,34.02,31,3818,917.7,3356,980,3.8181,500001
-122.57,39.53,39,1664,284.9,949,292,3.9626,87542
-121.97,37.67,26,5707,1289.7,1958,1088,5.4925,241200
-118.3,34.03,35,2509,632.9,1611,592,2.2773,143144
-117.13,33.74,18,2172,344.3,1039,386,4.3821,171864
-118.02,34.1,18,4092,974.7,2168,735,4.0652,156085
-122.33,37.87,20,3601,593.7,1653,588,7.2507,382102
-122.09,37.83,10,1368,221.3,645,231,6.3188,251008
-118.28,34.12,29,1770,400.8,1017,387,3.395,186251
-121.34,34.13,34,646,92.3,368,65,4.1837,213301
-122.45,38.38,38,1104,190.5,804,219,4.2898,186252
-118.55,35.69,43,268,58.0,236,73,1.8135,100596
-118.17,34.11,33,1439,249.9,883,274,4.3809,137120
-119.71,34.15,22,2100,356.9,1367,350,6.2095,214714
-118.02,37.22,6,7526,1277.5,4066,1476,3.7145,61444
-118.27,34.11,33,1332,338.9,947,315,1.1014,72685
-117.41,33.97,15,2792,503.7,1391,488,2.524,86610
-119.41,34.17,28,2847,529.8,1504,457,5.1959,237523
-122.0,38.52,37,3616,901.6,2355,734,3.7849,166024
-118.29,34.04,15,2448,579.3,1557,602,2.6587,180799
-117.03,33.87,15,1971,438.0,1347,413,3.3756,81719
-118.11,33.18,17,2612,611.5,2096,542,3.1717,221849
-118.43,36.59,19,1890,447.5,1273,466,1.6994,70529
-121.84,37.53,28,2462,393.2,1424,420,4.1516,103772
-117.06,32.92,29,3226,681.4,1081,556,3.9996,250010
-122.55,38.44,21,1943,342.4,1376,425,5.7937,155896
-118.31,34.15,48,1229,236.3,645,183,3.4744,129481
-118.22,34.21,22,739,121.0,215,106,6.668,342994
-121.93,35.3,32,1938,380.2,1386,341,4.331,430861
-122.15,37.98,34,1800,502.0,1031,509,3.703,160521
-118.2,34.14,42,1024,237.1,752,214,3.6895,77696
-120.81,34.14,19,3382,1098.1,2519,870,1.5671,114287
-118.34,34.04,38,4847,856.6,1852,751,3.0729,152672
-118.25,33.92,43,2811,474.5,1774,460,8.6705,496286
-122.37,37.89,25,1939,408.0,881,400,4.1997,412477
-121.9,38.13,38,1364,514.8,1360,449,0.9625,44086
-122.18,38.21,23,1353,341.2,441,287,2.7217,124215
-117.88,33.84,44,2400,393.4,1489,420,5.9626,272122
-122.06,37.81,26,2718,918.4,1257,730,2.1224,119571
-117.09,32.88,23,1531,271.2,439,243,3.9276,277900
-122.99,40.38,23,1424,428.5,555,345,2.6454,171543
-118.46,34.15,15,1286,123.7,648,121,5.0467,167608
-120.83,36.94,42,180,155.4,321,161,2.5131,237633
-116.6,32.75,47,1285,272.8,643,269,2.9012,109569
-117.08,33.06,29,1539,327.8,854,321,4.4669,197494
-122.17,39.73,44,2,1.0,3,1,3.0685,193039
-122.54,39.86,25,4767,980.5,2420,853,5.6757,186991
-118.51,37.3,22,3723,406.4,1114,402,5.0053,273126
-118.35,34.11,34,1182,310.1,571,309,3.4757,273255
-122.23,34.52,28,1251,182.3,595,235,14.465,418903
-118.38,37.61,16,3368,882.7,1275,624,2.0942,155416
-117.77,33.7,45,3005,659.6,2280,733,2.8812,147181
-118.19,34.16,41,3330,880.8,2391,690,1.6421,83130
-121.26,37.83,8,4856,649.7,1451,547,3.7102,99999
-122.15,37.51,51,1168,251.3,613,228,3.5391,230017
-122.92,41.31,18,4637,706.3,1289,626,4.5782,218865
-118.37,34.09,21,2233,717.4,1083,522,3.2472,178487
-121.7,37.48,31,1072,236.2,619,235,4.396,155635
-121.96,38.6,7,3788,668.4,952,520,3.6782,68943
-122.21,38.19,23,3823,1549.3,2442,1149,2.0654,134008
-119.42,37.42,39,2929,502.5,1555,397,4.7101,114060
-118.14,34.13,23,3033,645.2,1529,578,3.5474,131871
-122.03,37.23,32,5545,830.5,3656,881,3.3493,108266
-117.11,33.7,13,1404,327.7,770,263,3.5132,144419
-122.26,37.96,45,669,190.3,393,177,2.4777,185691
-122.07,38.36,19,3801,775.6,2130,671,2.2644,72344
-121.62,37.78,28,4342,583.7,1752,500,4.4996,149734
-118.02,33.7,35,2013,418.9,982,346,2.4017,154461
-121.99,38.18,42,1531,386.8,570,274,1.9541,222991
-122.19,38.24,40,866,274.7,513,274,2.1436,219638
-118.26,34.04,40,4217,706.7,1999,637,6.768,317803
-117.77,33.96,15,1384,252.3,943,270,4.9288,158756
-117.14,33.16,9,4339,779.7,2840,829,4.019,85030
-122.0,38.82,29,3959,662.3,1741,591,3.6848,114318
-119.67,36.81,43,1424,337.8,1082,315,2.2853,118645
-116.86,32.64,18,3317,442.1,1533,397,6.4057,352484
-117.24,32.87,33,1666,319.8,827,336,2.8811,122307
-118.43,34.2,52,1535,366.5,1065,293,1.5316,108428
-121.45,34.5,39,12016,1992.5,4853,1553,4.2955,225408
-121.32,35.38,22,4975,879.8,2700,963,4.16,192884
-118.44,36.49,47,1479,221.6,692,212,4.9839,130533
-122.17,37.74,38,3162,597.8,1980,704,4.9577,241507
-119.41,34.08,20,2470,395.4,953,328,4.7372,215627
-117.12,32.72,37,2336,681.3,1145,705,3.1722,280620
-118.39,34.05,17,1167,287.1,1479,293,2.7456,145275
-122.06,38.57,13,2336,407.2,1026,424,3.1588,157045
-117.05,33.74,19,4860,695.0,2701,702,2.4561,89909
-118.52,34.03,34,2460,638.9,2098,747,4.049,257699
-122.51,38.39,36,2238,485.2,1723,486,3.9941,416496
-118.46,34.15,25,2159,529.9,1077,462,3.4164,192298
-121.25,36.54,21,2019,417.3,844,295,3.7003,293335
-118.25,33.91,33,701,115.5,283,103,7.6947,361597
-117.17,33.68,5,3302,745.0,2193,683,2.2778,55262
-117.9,34.1,43,1753,421.7,1382,399,1.1201,51214
-117.3,34.02,11,2956,586.5,1887,447,2.7178,73226
-121.48,37.8,27,2309,408.5,879,336,3.3014,84117
-118.35,34.29,31,1882,358.3,1128,337,3.2306,181150
-118.24,34.07,9,595,165.4,556,170,2.3162,172970
-118.02,34.01,27,1076,333.5,779,250,1.1795,64426
-122.25,37.91,20,3747,892.0,2544,848,5.4279,426159
-117.28,33.19,32,1713,407.6,873,344,4.7955,314117
-120.7,36.65,41,1500,347.6,1666,383,1.6084,125723
-121.16,34.1,6,4262,1084.8,2920,1101,5.1545,343321
-117.99,34.05,29,3560,873.6,2288,718,1.7986,63465
-117.7,34.01,19,2991,579.4,1167,525,2.9766,79368
-118.36,36.4,27,1771,339.1,870,351,3.0365,139268
-122.08,37.52,28,2444,368.3,883,317,3.9422,234744
-122.35,38.02,13,1991,296.5,1058,289,4.8944,203857
-119.07,34.15,36,1651,488.8,1102,370,1.7342,94640
-117.04,32.98,14,1068,224.1,955,225,4.5399,147609
-120.85,37.32,48,3621,1165.1,2019,987,3.3669,113895
-119.86,37.27,30,1098,301.6,501,311,4.5643,325332
-118.42,35.31,52,1030,260.9,801,288,2.5861,121510
-118.08,33.88,46,2757,368.3,889,347,6.085,302667
-122.06,38.03,46,1736,382.7,1387,392,2.7994,184923
-117.95,33.76,32,1376,351.9,792,304,3.2915,342264
-121.76,37.77,26,4682,486.9,1467,503,6.7034,200931
-122.38,38.49,22,2188,444.0,1331,361,3.1674,100745
-115.93,32.64,52,446,36.4,278,59,4.6812,169144
-121.65,37.85,15,4046,803.0,3858,1057,3.1142,258938
-119.64,35.28,34,2052,378.2,1108,308,5.2397,464281
-122.28,39.28,1,12999,1982.7,2511,1455,6.0173,160093
-118.27,34.48,17,2133,503.2,1216,405,2.5519,45573
-122.56,40.3,31,5288,1060.3,1670,899,2.8481,162734
-118.45,34.05,30,3060,827.9,1850,686,2.7746,156287
-116.94,32.84,31,1837,176.8,689,186,5.3238,229601
-119.52,34.58,43,1830,509.4,2047,518,2.4471,223675
-120.49,37.32,9,1518,282.0,1106,301,3.4075,189254
-117.23,33.81,18,1886,423.3,1063,410,2.4891,153676
-120.91,37.37,28,1239,144.3,240,114,7.1472,382281
-122.46,38.76,36,1574,406.1,1318,364,1.2218,58755
-118.46,34.19,35,2201,504.3,1079,446,3.4536,366329
-117.07,33.01,4,6105,744.6,1120,646,8.7869,235063
-118.22,33.95,41,6381,968.8,1377,670,5.7209,491237
-121.16,34.16,13,7152,845.6,1298,598,8.0714,500001
-120.78,36.21,36,1070,216.7,330,239,4.9041,323977
-122.32,38.33,38,1896,382.2,671,265,2.5586,232513
-118.64,37.72,14,2067,415.6,1076,366,4.3991,125442
-121.18,36.04,47,2105,291.1,583,277,7.8534,278831
-122.28,37.96,52,1017,76.4,485,63,2.5558,92490
-119.46,34.12,42,2851,628.5,2132,677,4.816,238438
-118.11,33.85,38,803,281.2,356,253,3.4617,444428
-118.29,33.96,48,1513,250.7,579,280,4.2893,391669
-118.03,33.94,18,1913,360.9,913,330,3.5045,329525
-118.21,34.06,17,3038,844.0,2410,683,3.7562,98210
-118.13,36.46,24,2704,425.4,1236,316,2.3237,89644
-121.4,37.96,37,1238,280.9,861,284,3.8848,161938
-117.16,32.94,38,2263,362.3,1140,343,2.5511,280258
-121.27,37.39,23,7402,1759.5,5102,2009,3.9354,258348
-119.19,34.11,28,756,146.6,308,160,7.6785,500001
-120.18,36.82,13,4030,803.5,2282,734,2.3888,114669
-117.22,33.69,43,1178,328.6,1591,408,1.3806,63500
-122.8,40.09,25,5347,1191.9,1892,1141,3.9649,150584
-118.51,37.17,17,2672,475.0,1049,439,3.7314,58725
-118.24,34.09,25,2217,339.6,1188,331,4.9325,458435
-118.15,33.78,39,2166,560.3,1533,591,1.2692,124189
-118.27,34.0,17,2173,561.2,1482,501,4.3103,157039
-118.1,33.97,35,657,280.2,986,261,1.0511,98220
