longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-121.56,37.9,32,1572,263.1,703,239,5.2297,185051
-122.64,39.86,47,315,182.6,660,171,0.9327,87954
-122.35,37.98,15,2750,735.6,1840,761,2.7023,183996
-122.27,38.11,20,2223,420.6,1017,473,8.0799,500001
-117.04,33.75,20,2073,458.2,1139,373,2.9863,63128
-118.37,34.01,32,2414,457.5,824,356,5.3485,263893
-118.11,34.01,25,2706,475.6,1475,439,10.5451,261146
-120.82,36.3,14,4312,742.8,1019,637,4.5857,255025
-118.02,33.9,24,13190,1169.2,2257,865,15.0001,454110
-118.3,34.05,38,1860,413.6,1522,434,2.3741,156040
-116.23,32.74,25,954,274.9,927,270,2.4013,300474
-117.86,34.09,24,1979,470.2,1140,421,3.039,107932
-118.32,34.14,42,1256,142.8,464,152,6.9862,236947
-118.12,34.2,35,1188,218.7,723,254,3.3995,136929
-122.35,38.16,22,2431,343.3,940,299,7.6062,233380
-121.49,37.64,22,11863,2585.2,4997,2337,1.3863,144431
-118.14,34.01,36,2760,513.0,1540,552,4.6043,219560
-118.27,36.68,35,843,236.4,694,253,2.2991,91924
-122.35,37.96,49,1755,351.6,1337,411,2.6729,260316
-122.51,39.11,35,3517,748.1,1617,666,8.0899,416345
-118.08,33.57,23,3413,486.9,1768,455,4.7096,190652
-117.13,33.65,14,4171,1032.3,2137,1009,4.6477,321337
-121.79,35.46,13,2133,390.7,1010,367,9.0919,395326
-118.66,33.95,52,353,66.3,398,86,6.4419,500001
-118.98,37.46,41,1140,305.4,707,274,2.2454,102371
-121.09,37.78,8,1629,381.3,938,384,3.396,88067
-118.43,35.39,31,1558,310.5,734,250,1.9559,104240
-122.0,38.01,19,1157,217.9,1082,234,3.8589,148002
-122.37,39.43,23,996,179.6,444,190,2.6266,267719
-122.06,38.13,6,2962,617.7,1126,609,4.69,199989
-118.2,33.97,47,2848,642.0,1910,534,4.8822,264230
-117.7,33.95,38,894,150.5,993,135,1.8534,65062
-118.44,34.1,39,3036,613.7,1473,570,3.2455,105776
-118.27,34.3,24,352,64.9,406,46,3.7002,102625
-118.53,34.1,16,6728,1573.7,4311,1657,4.4409,354967
-121.77,38.24,43,1930,371.1,704,335,5.664,177886
-117.71,33.74,23,1268,229.5,836,249,4.5231,175335
-122.18,38.03,25,2502,462.6,1131,435,4.5949,347480
-120.7,37.52,52,1939,514.1,1022,429,2.1019,136854
-117.61,33.65,29,4084,860.3,2174,804,2.6277,106007
-122.48,38.74,43,2526,649.7,2173,652,2.2689,226774
-121.83,35.95,30,1750,361.2,794,347,3.5772,359456
-122.24,38.03,27,2509,606.7,1524,562,3.7797,279134
-118.29,34.18,36,528,112.1,432,104,2.7,144760
-118.21,34.13,16,1177,299.4,610,244,1.9461,151805
-118.32,34.2,37,1782,464.8,830,363,1.6542,124671
-118.14,33.95,26,4640,777.1,2306,685,6.5062,378164
-122.37,38.32,7,5816,1811.8,1698,1110,3.2629,212072
-121.02,34.08,39,3186,1316.0,3825,1099,1.8809,207747
-121.81,37.91,37,3477,839.3,2049,718,1.573,94270
-121.0,36.61,45,3443,527.7,1423,482,5.3551,124302
-122.41,38.48,42,1791,425.4,1090,453,4.9888,235417
-117.84,33.97,52,622,153.9,267,105,3.0647,182874
-118.12,34.09,23,1982,330.4,809,300,4.6548,249711
-118.07,34.41,11,2321,388.8,1533,370,5.1714,239200
-118.2,34.1,28,1774,336.2,913,382,2.8034,158535
-117.99,33.9,35,715,260.7,889,254,1.4645,123688
-122.22,37.67,34,5096,1152.8,2090,806,3.7712,266780
-118.9,37.76,20,327,63.6,305,69,2.5319,75104
-122.7,39.45,27,2486,534.7,1816,486,1.8115,73485
-121.87,37.11,52,1651,525.5,1197,437,1.4505,186134
-122.21,38.45,24,1356,367.5,749,303,2.2263,99202
-116.53,32.94,15,1957,274.2,917,241,5.0173,69220
-118.55,37.7,24,1376,288.9,747,325,2.6881,73271
-118.47,34.46,36,2833,893.1,1588,712,1.0287,100153
-122.01,38.28,19,6656,827.7,3077,914,6.0215,149725
-118.13,34.04,7,9558,1504.6,6694,1510,6.0217,165903
-118.32,34.15,23,1431,111.6,352,119,4.7207,114843
-122.39,38.58,17,5166,1162.7,2663,1090,2.5734,104831
-117.99,34.09,35,1435,286.0,592,271,1.6875,46661
-122.71,37.98,52,2336,359.9,1022,419,7.0572,500001
-119.2,34.15,16,2716,669.1,1639,592,4.9893,332506
-119.19,34.13,28,2902,489.4,993,418,5.0691,457666
-122.22,38.26,26,1935,536.7,1263,449,3.1399,229712
-122.11,37.41,40,1871,343.0,1290,338,4.5984,380351
-120.71,34.05,31,2560,648.3,1377,696,2.5083,240276
-119.84,37.74,7,3634,671.7,2691,606,3.7982,83039
-118.33,34.08,24,576,166.9,269,107,1.7377,68801
-118.15,34.09,36,1004,244.8,508,244,3.5486,152472
-117.67,33.91,9,1187,167.3,936,157,7.4216,143206
-122.23,38.6,40,2278,523.9,1008,504,3.1115,160642
-118.4,36.96,31,291,121.2,469,109,2.0236,91412
-122.68,38.98,29,2017,351.7,1154,328,5.4133,313728
-117.21,33.99,44,567,173.2,326,238,3.1234,269482
-118.19,33.13,26,1760,337.8,1113,359,2.1239,152621
-121.24,37.96,34,1651,356.5,547,323,2.6716,101153
-117.23,33.75,16,1809,415.3,1197,389,2.0028,64758
-121.88,37.62,31,1930,382.6,1683,437,5.061,274557
-118.42,34.72,31,3130,504.3,1713,506,2.2283,99916
-122.32,37.97,31,828,180.2,504,201,3.1172,194646
-119.07,34.19,9,2870,670.1,1282,564,3.6771,293028
-118.46,34.63,28,1617,270.4,738,263,4.6628,341714
-117.79,34.05,4,10628,1915.6,5027,1950,3.8211,93515
-117.17,32.93,16,2401,458.1,1314,424,6.803,383545
-121.99,37.5,27,1838,332.7,701,312,4.088,172326
-118.16,34.17,21,6740,2486.1,5176,2003,2.1824,75929
-122.0,35.3,27,1245,296.3,624,277,4.92,500001
-120.81,37.4,34,3956,934.1,3230,763,1.981,146496
-118.1,33.98,21,3667,475.6,1832,479,5.031,229451
-120.93,37.18,29,3172,658.4,980,470,2.589,180738
-118.11,35.3,10,5997,687.9,2015,648,5.8691,155489
-118.38,33.98,44,2036,458.9,1118,416,4.2018,500001
-122.37,37.71,39,1622,339.2,910,354,3.6845,171120
-121.93,37.67,15,2674,527.6,1260,491,2.3141,86366
-122.21,38.58,52,552,119.7,238,112,2.229,145196
-118.03,33.75,36,547,122.6,360,109,3.4091,173345
-120.03,37.02,33,2127,381.9,1411,445,2.4392,129014
-121.19,37.78,26,2164,482.3,1101,513,3.7351,260139
-119.72,35.43,41,2598,406.9,1226,413,4.5466,255161
-119.02,33.89,17,5167,910.3,2611,866,4.2694,239566
-118.25,34.16,52,948,323.2,588,299,2.028,150008
-118.5,34.11,43,1079,260.9,860,293,4.3184,324556
-121.72,36.73,16,1385,287.3,632,291,3.612,220000
-120.02,34.08,48,2437,598.2,1728,545,2.3144,205725
-117.13,33.65,38,1349,367.4,842,341,2.0422,172131
-117.83,33.19,51,6749,1217.0,2962,1362,5.0511,376424
-117.0,32.66,18,3293,481.1,1389,437,9.5538,500001
-122.52,38.46,24,2123,327.8,1071,308,5.9579,270730
-122.09,38.61,44,1762,343.3,675,343,4.3062,162439
-121.81,37.79,14,1912,309.2,672,259,6.3268,134885
-118.19,34.09,41,2002,385.0,857,386,4.5329,208749
-117.82,33.79,30,1560,371.5,766,320,2.5751,177064
-118.22,33.89,37,737,313.0,636,311,2.3517,226135
-122.23,38.58,29,2621,502.4,1334,435,3.0851,112714
-121.83,37.7,35,2214,439.3,1286,431,3.626,191268
-117.34,32.98,27,2826,416.5,1894,443,7.7686,500001
-118.2,33.66,37,2354,385.9,732,363,4.3872,500001
-118.29,36.76,24,3159,647.3,2118,502,3.6706,159028
-119.4,34.23,26,2627,691.2,1404,514,6.3357,452598
-120.95,37.81,38,2232,412.4,1310,443,1.7541,88937
-118.27,34.14,28,4125,773.2,1974,735,3.7162,107885
-118.32,34.17,22,2156,220.5,1082,260,4.5586,113250
-117.17,32.84,37,1527,358.5,1002,333,3.7943,197563
-122.57,38.46,19,1024,240.4,585,236,4.3957,336399
-118.21,33.91,39,2151,717.7,1575,678,2.1559,186786
-118.53,34.15,33,2871,524.0,1795,564,3.0369,112906
-118.19,33.96,16,8276,1164.7,1927,857,6.4773,339128
-117.01,32.73,32,3972,698.6,2453,571,7.4145,482011
-121.79,37.93,44,558,100.0,599,117,3.2806,141327
-117.84,33.97,27,402,141.3,541,106,1.3742,78748
-118.33,33.82,24,3040,710.9,1522,631,3.1293,376216
-118.34,34.04,15,1390,427.1,963,371,2.2728,115137
-119.14,35.05,30,1005,279.4,587,235,2.0314,79769
-118.29,34.84,16,787,114.8,327,76,3.0767,86206
-118.52,33.99,42,4856,1432.2,2481,1375,4.0187,345212
-118.34,34.85,38,1113,289.9,1146,318,3.7993,67244
-118.08,34.04,41,817,161.3,696,137,3.2186,140141
-119.58,37.32,14,1744,343.4,676,341,3.1072,197786
-122.0,38.1,8,7380,1789.3,2923,1362,3.7034,96831
-118.45,34.07,28,1582,284.3,1312,320,2.5129,90064
-117.86,34.05,8,4380,905.3,1298,682,3.7208,169422
-122.33,37.89,25,1755,318.4,864,314,8.3029,500001
-117.23,33.24,15,4338,857.0,2835,744,4.8018,202440
-121.17,36.74,37,2879,529.7,1542,535,5.1584,386829
-117.03,32.81,47,1718,301.6,779,292,5.6277,219922
-121.9,37.47,19,779,54.8,240,62,7.8956,192838
-122.34,38.01,33,3549,822.6,1704,767,2.5995,184923
-118.82,37.62,32,1260,222.7,554,157,2.9168,97380
-118.17,34.13,28,702,95.6,267,99,5.1635,191448
-116.33,32.98,37,2481,588.3,1636,451,1.4218,57851
-118.38,34.14,33,348,116.5,355,104,3.712,133682
-119.81,36.97,16,685,90.7,341,83,4.2143,127135
-122.32,38.45,29,3006,496.0,791,329,3.9728,197189
-119.79,34.25,11,1019,246.5,609,218,2.0254,74679
-118.44,34.53,25,4864,816.1,3192,826,4.1573,242650
-121.68,37.4,15,4675,964.2,3341,998,5.3866,195902
-117.75,33.77,29,3216,1192.4,3090,1230,1.6927,139214
-119.07,37.65,22,4609,661.4,2756,605,5.2875,113950
-118.06,33.82,45,2734,494.2,1620,543,3.1929,141676
-122.16,37.5,19,4474,969.4,1424,757,3.0589,296068
-121.13,34.13,37,2835,463.9,1257,408,8.0554,392250
-121.86,37.65,27,3162,827.5,2697,770,2.8514,258437
-117.14,32.86,37,2436,633.2,2241,565,2.0528,175114
-118.36,33.8,14,4564,1123.4,1761,1069,4.7161,274706
-121.44,34.33,25,717,159.1,601,123,3.5906,142151
-118.02,33.02,44,438,103.6,262,89,2.4204,350843
-122.3,37.71,52,1665,271.4,773,261,2.6923,142951
-118.55,37.52,21,2073,349.8,1328,387,4.7111,172038
-122.49,39.52,29,1690,373.6,977,318,2.3014,53900
-118.41,37.39,5,3312,761.4,2261,646,1.8456,56194
-117.33,32.85,16,2231,373.6,1144,414,4.0602,226459
-118.51,34.16,10,2125,369.4,1269,382,2.6527,100696
-121.28,38.4,27,1046,177.4,420,168,3.8404,147492
-119.66,35.28,28,639,146.7,331,89,7.0876,355336
-118.48,34.15,40,864,181.4,344,183,2.857,257742
-119.1,37.28,32,3405,556.3,1959,457,3.7447,107502
-122.37,37.92,25,2138,377.0,1064,338,3.8322,180852
-118.34,35.52,37,2010,456.8,1261,416,3.6184,120547
-122.73,38.67,52,1296,286.2,680,287,3.5575,258807
-118.07,33.91,35,1801,370.8,833,330,3.1623,274920
-122.52,39.52,7,4067,618.4,1897,588,2.775,164094
-117.94,34.01,17,3901,581.0,916,411,3.9669,128789
-121.09,36.58,21,542,139.4,361,109,5.173,231517
-118.43,36.63,8,2887,678.3,1564,529,2.3921,106021
-122.78,38.59,52,1719,483.5,1407,503,2.1674,231720
-117.17,33.79,26,1919,452.8,1010,420,2.2356,97926
-122.13,37.76,22,6908,969.2,2883,829,5.1831,260326
-122.61,38.25,23,1254,261.4,754,228,4.0391,195828
-119.1,34.15,37,4855,1182.3,4259,1006,2.2427,163368
-117.14,33.74,12,2167,480.2,1223,402,2.7904,113520
-122.17,38.57,20,2180,535.8,1223,536,1.8275,114972
-117.88,33.75,28,2082,453.2,1387,400,3.3676,318884
-117.65,33.95,21,8924,2284.3,4604,1992,2.4444,151682
-118.08,34.1,23,915,227.9,763,195,2.4651,165029
-122.25,37.97,52,1624,305.4,837,319,3.6322,267990
-118.31,34.18,36,1567,276.1,906,266,3.2722,173848
-117.26,33.68,28,1145,241.8,744,231,3.0243,188547
-118.43,37.93,23,36,1.0,113,1,2.1423,44855
-121.21,37.51,35,1080,284.3,451,258,3.1972,143974
-122.14,38.16,21,2113,483.3,1348,420,2.7149,89797
-117.85,34.13,13,2527,629.2,1496,591,2.5797,72092
-118.38,36.99,30,5066,643.5,2038,578,3.6481,199493
-119.96,34.75,35,302,153.8,785,204,2.3357,126573
-122.16,38.65,39,2163,465.4,1249,418,6.0543,235651
-121.07,37.81,25,2091,569.8,1538,575,1.2255,79359
-122.12,37.74,35,1966,457.3,1400,482,1.907,282591
-118.55,37.48,3,3139,445.8,1025,396,5.0066,241686
-117.05,32.74,22,1416,392.1,1064,369,3.1601,174777
-121.99,37.79,26,2653,368.7,1165,340,5.4358,296277
-121.43,37.95,6,8621,2191.9,2974,1531,1.7076,115342
-120.65,35.34,16,8981,1199.0,3124,1135,5.0446,190612
-120.87,37.57,22,6095,908.0,2978,726,3.1039,86180
-122.18,38.17,28,304,193.8,434,175,2.8785,234114
-120.33,34.02,43,1092,314.2,640,275,1.8516,109461
-119.16,34.29,23,8891,1858.3,4040,1166,4.3625,500001
-119.56,34.15,35,826,223.7,917,219,2.1686,116053
-121.29,34.16,30,1662,461.4,1520,527,3.9104,298679
-122.0,38.51,31,876,133.9,209,66,3.9092,89449
-121.89,37.71,27,1476,422.5,645,307,2.8855,146515
-121.77,36.11,38,2210,460.6,1033,397,3.6999,336460
-117.12,33.8,31,3316,528.7,1272,499,4.2636,193964
-117.75,33.98,12,2758,457.3,1056,345,4.4504,80121
-118.21,35.57,32,1956,560.5,1401,466,1.9139,187317
-122.17,37.43,43,1607,300.8,580,226,2.6617,321589
-118.51,33.91,52,3225,880.7,1819,776,3.4301,500001
-121.43,36.4,42,3466,688.4,2116,683,3.5454,160478
-122.22,37.8,18,2977,765.0,1846,636,4.0086,252790
-118.15,33.95,45,3108,613.1,1982,675,3.2374,190808
-118.41,34.01,38,3353,666.9,1925,740,3.8438,285032
-121.48,36.77,36,2224,504.0,1307,499,5.7204,500001
-118.25,34.17,22,2099,474.5,1248,471,4.7082,218059
-122.71,41.13,16,2559,574.8,1925,674,2.1777,135426
-118.33,37.87,35,1508,272.6,231,231,4.7903,238947
-123.37,39.02,43,5124,917.1,3128,832,4.3248,239919
-117.33,33.62,52,1305,225.6,468,189,4.7781,218128
-121.96,38.13,1,3268,464.7,1050,421,5.5151,161090
-117.33,33.75,52,2177,376.0,1863,415,6.4915,261591
-118.29,34.19,24,4546,1528.2,1476,1220,1.9947,60485
-118.14,34.1,36,2264,563.2,1175,510,3.471,315566
-118.44,34.16,29,1106,287.6,422,257,3.2169,116679
-122.43,38.03,30,5406,941.6,2772,1092,6.5112,387823
-121.83,37.82,18,7654,1750.0,3817,1668,3.4802,159540
-118.15,33.99,52,873,243.7,463,199,1.3159,113263
-121.37,37.89,32,2075,312.5,1055,289,2.4175,101131
-122.29,37.02,52,1161,134.9,324,112,9.3238,329946
-122.34,38.85,21,2547,450.3,2045,415,3.4819,192769
-120.89,34.4,42,3080,517.1,2162,549,5.0325,432596
-117.94,33.93,17,18344,2260.8,6415,2207,6.2852,500001
-118.44,34.19,50,1417,361.2,960,382,3.2989,186962
-122.61,38.03,14,2904,332.8,1034,336,13.8174,500001
-117.83,33.95,21,2195,376.2,1165,308,5.4495,146712
-118.36,34.24,43,380,85.5,388,128,3.0673,128819
-116.93,32.99,42,684,215.3,355,136,2.8472,179101
-121.22,37.98,19,1954,390.7,948,404,2.2724,74573
-122.24,39.39,19,1450,280.5,917,289,2.3709,70904
-122.4,38.57,47,1117,277.8,557,226,3.268,441262
-118.12,33.95,24,7835,1583.0,2805,1357,4.4607,308851
-117.14,33.85,25,2052,468.6,1023,451,2.6789,154112
-117.07,33.54,28,1577,333.1,692,309,1.5692,126235
-117.97,33.96,19,2399,333.4,1316,333,8.6954,340381
-118.31,34.2,15,2067,432.6,1045,372,3.1116,143564
-116.37,32.66,17,2389,698.1,2711,837,2.567,187095
-122.14,37.81,16,3378,670.3,1790,578,5.2458,102399
-119.94,36.14,6,4131,754.0,2282,883,5.2609,339904
-117.2,33.76,14,1038,259.2,614,263,2.6474,128960
-122.22,37.91,18,1595,319.5,735,381,5.8123,500001
-119.17,35.3,22,15201,2344.3,4001,1715,4.9206,403795
-117.55,33.63,18,5616,1942.4,3629,1983,1.6028,96250
-122.12,38.11,27,2437,634.2,1221,560,1.6328,161983
-117.52,33.86,28,1602,258.2,862,268,9.2043,291397
-118.29,36.1,40,1188,242.8,541,196,4.7311,202476
-118.92,35.53,30,1852,323.9,1410,319,2.5503,97926
-116.71,32.65,37,1673,387.4,1384,325,2.1049,161763
-118.4,34.25,37,1102,306.1,949,302,2.6224,221816
-121.57,37.79,52,2030,399.6,1960,439,4.3507,163275
-117.61,33.7,34,1466,472.2,1051,385,2.1607,179988
-118.55,34.09,45,3336,476.6,1133,437,4.9873,340694
-117.02,32.81,48,462,155.9,344,152,1.3918,63730
-118.17,33.94,26,7255,1427.4,4696,1256,2.3912,128395
-122.43,38.12,37,1834,399.3,1208,351,2.2658,60734
-120.88,37.64,47,1675,471.9,1221,446,1.5533,48168
-117.29,33.73,46,864,360.4,791,305,1.3877,116601
-118.88,34.15,8,2032,509.1,997,380,2.1548,115270
-121.89,37.6,19,4419,944.4,4803,980,2.8635,202072
-118.22,33.92,39,2363,331.3,886,322,10.8647,500001
-121.45,36.55,43,61,10.9,310,31,2.6213,86150
-117.88,33.92,24,2776,588.3,1547,474,2.2661,148524
-118.11,34.06,18,3708,680.1,2667,622,3.0193,108975
-117.87,33.89,28,1727,387.0,1013,334,3.2525,172627
-116.34,32.62,16,3133,521.7,1191,405,3.9874,144271
-122.3,38.1,5,4629,751.4,1733,719,6.2069,224351
-118.18,36.16,11,4085,614.3,2373,563,3.0647,135609
-117.98,33.83,32,1437,214.9,745,205,3.7394,269336
-122.04,37.87,44,1435,259.9,792,265,5.0298,497252
-121.16,37.48,13,4061,807.5,1886,678,3.3775,170546
-122.09,37.76,32,760,106.7,268,136,3.6466,190642
-122.14,37.66,15,4194,585.8,2144,615,5.7641,353305
-114.96,32.54,9,7761,1589.0,9319,1533,4.9253,171243
-115.62,32.56,52,1499,411.6,1684,393,2.7704,153389
-118.36,34.17,36,2500,454.0,1296,346,4.9619,379249
-118.33,33.89,43,1221,276.4,914,290,5.0757,355485
-118.34,35.22,25,1486,339.0,645,295,1.8013,78931
-121.32,34.66,47,2885,786.5,1685,684,3.7115,288756
-118.38,33.74,47,2558,525.5,1809,574,3.5563,267589
-122.12,38.69,39,1020,262.4,698,230,2.2188,139445
-117.79,34.4,20,1844,436.6,1023,367,1.5347,27969
-117.97,33.61,20,3082,582.5,3096,538,8.7012,500001
-117.82,34.1,29,564,176.6,209,116,2.3469,76756
-117.79,33.82,34,1982,430.1,908,340,3.2121,125454
-117.19,32.82,52,1563,348.8,859,355,3.3277,300037
-117.88,34.01,42,2213,377.8,598,326,4.7062,500001
-119.21,36.61,38,2359,579.1,1115,459,2.4139,64053
-118.59,34.12,36,1709,292.3,1230,304,5.6069,278270
-118.18,33.82,50,2630,543.6,1567,589,3.5547,151552
-120.81,37.25,29,4464,688.9,1475,557,5.4674,149980
-117.96,33.78,19,8058,2189.9,4707,1602,6.3064,344721
-118.3,35.22,5,2297,452.0,1252,368,3.8483,131699
-117.09,33.73,18,2104,543.7,1445,434,4.62,130440
-116.08,32.71,15,463,174.2,214,134,5.3116,174058
-117.97,33.8,45,1746,372.2,1423,407,2.49,286457
-122.45,38.71,18,1053,145.6,452,152,6.3304,426518
-118.28,34.04,44,1239,166.8,785,223,3.6296,350756
-118.09,34.06,18,4298,593.8,1555,506,3.4172,180889
-118.25,34.26,21,3915,788.6,1695,644,1.6583,125733
-117.65,35.84,14,1601,235.3,923,249,6.0071,94567
-117.98,33.86,47,2170,325.6,973,265,3.1215,98993
-121.72,37.46,33,2159,435.6,1258,372,3.503,284709
-119.46,37.07,33,3086,663.3,2057,671,3.8563,217669
-122.12,37.43,30,5781,1003.6,2775,765,4.6139,260095
-123.83,41.03,11,1918,456.0,1109,406,2.4008,100251
-118.35,33.97,47,768,82.9,579,91,4.8289,298814
-121.86,37.71,38,4559,783.0,1745,755,4.6652,240620
-117.11,32.7,14,1234,338.1,1043,286,2.7887,166173
-122.93,40.21,16,3857,553.6,1579,607,7.6824,383959
-118.98,34.01,28,2084,399.4,748,370,3.4728,424159
-118.36,36.58,38,5910,1191.2,2375,1000,5.2854,160804
-122.01,37.88,27,3626,525.1,1454,490,3.5922,212600
-119.05,34.32,17,2081,334.7,1259,376,8.2915,387564
-120.71,35.21,37,2126,420.1,1046,438,3.5082,344445
-118.34,34.08,18,2325,521.0,1225,515,3.1604,176010
-122.3,38.58,25,5664,1244.7,2721,1314,3.8473,293315
-121.99,37.95,36,605,241.4,318,163,0.6743,60065
-122.5,38.5,44,1893,332.9,579,296,6.0443,500001
-117.04,32.79,12,3470,751.9,1979,629,1.4735,58630
-118.11,34.05,40,2110,509.9,1549,493,2.5296,52420
-121.75,37.17,31,1311,328.7,653,329,2.2684,136785
-121.79,37.37,47,1368,274.0,591,247,4.0027,226485
-119.39,37.54,30,1004,220.8,466,212,3.1974,217232
-121.88,37.62,16,2562,361.3,1197,358,5.7645,304410
-118.31,33.93,25,2313,443.3,1177,483,5.1215,362107
-122.71,40.32,52,2261,418.6,1976,454,3.0106,134100
-120.28,33.97,47,1533,312.8,953,298,4.6029,500001
-118.21,34.04,27,2445,421.7,1278,429,4.6444,188847
-120.22,37.52,14,1704,251.0,774,261,8.1085,500001
-121.81,37.73,23,6228,1658.0,3540,1377,0.7423,41120
-122.61,38.2,52,401,52.6,108,102,4.94,500001
-118.34,33.83,52,1918,397.1,1771,413,3.4397,209481
-117.59,33.95,29,1151,232.4,428,232,2.0469,183397
-117.25,32.99,24,1626,381.0,1503,433,2.8489,250000
-117.35,33.72,28,5562,1453.1,4943,2001,3.8026,256228
-117.21,34.03,14,2220,365.6,1168,379,2.6771,126920
-121.15,36.35,46,1176,163.5,714,175,6.4026,408915
-122.55,40.27,52,2351,593.6,1245,510,2.2805,182605
-117.83,33.8,21,1046,275.1,652,242,5.3925,349055
-118.26,34.31,44,359,72.5,230,51,2.5652,64043
-117.81,33.77,32,2148,499.4,668,425,3.5081,286085
-122.23,38.43,46,1718,307.0,703,298,4.7264,280581
-118.58,35.07,27,1738,427.3,1161,451,4.2615,250629
-118.08,33.83,31,2642,386.1,1347,352,4.1066,159743
-118.56,34.02,44,1958,617.0,1513,611,1.735,103827
-118.06,33.8,40,5035,1288.9,3583,1281,2.8466,196105
-121.46,34.26,35,3863,567.0,2471,676,6.4224,401024
-119.55,36.09,22,2374,490.6,2136,540,2.9919,131082
-121.84,37.39,44,1328,246.6,570,212,5.6842,334284
-120.16,36.69,33,1353,202.3,925,245,4.9907,279716
-116.99,32.75,14,4159,598.0,1851,550,7.3002,247494
-117.32,33.26,39,1325,321.1,656,287,5.02,338853
-117.34,33.75,19,2667,629.5,951,542,2.6267,106467
-118.12,34.31,27,878,158.8,399,145,3.2277,151455
-117.73,33.9,38,1544,676.8,1568,648,2.4547,183560
-121.74,38.14,44,1672,502.7,1091,497,3.1606,188558
-118.18,34.23,19,1487,415.8,1077,364,2.1568,120077
-122.47,39.15,35,4776,849.5,3137,843,3.604,172809
-116.87,32.61,36,2069,444.1,1455,477,4.6277,443791
-119.93,36.38,16,10220,1625.0,3502,1570,6.7561,265023
-117.33,33.69,47,1204,311.6,833,263,1.4035,70948
-117.74,32.91,38,2328,338.1,893,298,6.4931,500001
-117.59,33.74,16,1098,221.6,458,194,4.0937,170771
-121.15,35.35,25,5666,1215.4,3313,1306,5.2856,500001
-118.09,34.03,18,1558,395.8,969,316,1.1697,146134
-122.1,37.65,49,641,190.0,879,267,2.3127,157788
-120.97,37.13,47,502,166.9,392,198,4.16,226955
-119.17,37.41,39,19,59.1,441,76,2.4998,179399
-118.32,35.1,26,2068,364.3,1071,418,2.944,167230
-118.26,36.74,46,759,145.0,340,113,2.432,118314
-121.98,37.49,21,3222,624.9,1498,530,2.4008,243967
-120.24,38.51,32,5025,1257.0,2671,1029,1.3704,86900
-118.29,34.25,37,2171,406.2,1445,398,3.3647,184937
-118.8,33.95,48,3341,461.5,1079,527,8.3042,500001
-121.07,34.24,31,3760,739.5,2250,868,3.7034,261675
-117.73,33.64,33,6563,1168.6,4335,1134,7.9643,227763
-118.42,33.96,24,1688,330.6,694,297,5.556,205955
-121.71,38.8,26,468,47.1,242,50,2.5645,164317
-115.68,32.57,37,3085,843.9,1697,900,2.9949,247477
-118.49,34.2,34,984,98.5,379,81,6.0439,278928
-118.48,37.58,24,848,179.3,752,125,2.3394,90759
-115.63,32.76,22,2894,407.3,963,386,5.5101,219527
-118.45,34.22,31,1171,239.5,400,191,5.4061,255481
-118.08,34.01,22,1362,267.6,803,268,3.9164,222902
-122.44,39.17,14,4580,956.0,1296,819,5.4095,439213
-121.91,37.77,39,2668,585.7,1287,589,4.6515,260325
-121.92,37.38,52,2599,522.1,1297,418,3.3598,138564
-118.35,36.9,13,2973,737.8,1813,625,2.5381,155343
-118.29,34.11,44,2203,350.3,1242,390,2.8767,62951
-122.14,37.89,44,952,249.9,122,198,2.8871,458647
-122.63,39.16,8,2274,306.7,1679,323,4.7933,150866
-122.2,38.64,36,2943,448.4,1656,497,3.8222,204230
-118.29,33.85,32,1717,364.7,1343,318,3.0612,131106
-121.92,37.27,34,2737,589.3,1542,596,8.3083,500001
-117.7,33.99,48,2002,351.6,1094,353,4.4568,145282
-117.26,33.72,38,2164,467.5,1335,468,6.2312,162059
-118.12,34.02,25,316,113.6,317,84,2.5737,114714
-122.55,38.92,39,1346,293.5,776,308,3.0692,236156
-120.52,38.05,16,1576,317.3,684,250,3.7155,47311
-121.85,35.25,36,320,108.0,442,78,2.9837,212276
-117.79,33.11,12,8567,1244.3,2844,1198,4.5003,235363
-117.84,33.47,25,1333,242.3,1014,287,5.1269,329862
-118.15,33.92,34,936,151.8,490,117,2.6449,100094
-117.4,34.04,21,2982,535.5,842,404,3.4707,150297
-119.11,34.24,21,2893,432.3,1556,408,10.9314,339322
-121.22,36.44,25,3224,637.8,2147,655,3.9894,235581
-117.32,33.87,29,2570,419.1,2535,473,4.5643,155122
-123.2,39.83,35,1285,211.4,510,223,6.6881,367857
-121.47,37.23,33,2308,507.8,1152,489,4.0918,217194
-122.54,38.41,52,262,134.4,80,87,2.1226,350732
-118.46,34.17,16,3428,610.6,1536,545,5.7007,343770
-122.02,37.58,22,2689,652.2,1617,482,3.8681,126597
-121.85,37.73,29,3371,586.3,1211,503,6.1817,367245
-118.41,37.38,40,2520,402.8,1401,392,3.1654,89844
-119.48,34.18,34,1857,404.1,1248,385,2.5504,70235
-117.94,33.94,25,4366,646.5,1872,551,6.0978,108410
-117.91,34.04,14,2728,454.6,1441,464,3.0989,71907
-117.52,34.11,28,2631,500.8,1403,479,2.8358,169694
-118.34,34.21,25,2143,565.2,1402,527,2.6878,132052
-122.38,39.57,40,3176,491.8,1953,614,5.3254,358203
-117.92,33.77,37,1096,210.9,709,215,4.5933,131589
