X2,X3,X4,X5,X6,X7,X8,X9
0.312,0.235,0.057,0.2131,0.0872,0.0574,0.071,8
0.428,0.338,0.133,0.49,0.2768,0.0954,0.09,8
0.512,0.405,0.123,0.7298,0.2564,0.1373,0.26,8
0.427,0.334,0.112,0.5556,0.2185,0.1169,0.211,7
0.516,0.423,0.147,0.3404,0.0982,0.0668,0.131,9
0.636,0.492,0.146,1.4288,0.7092,0.326,0.361,11
0.585,0.45,0.162,0.7334,0.34,0.1619,0.208,6
0.69,0.547,0.204,2.2542,1.0658,0.4989,0.489,10
0.477,0.373,0.121,0.8224,0.2903,0.185,0.263,9
0.588,0.479,0.121,1.0463,0.3823,0.1703,0.34,12
0.563,0.454,0.142,1.1628,0.5014,0.229,0.316,6
0.713,0.575,0.201,2.1837,0.8127,0.4369,0.668,16
0.437,0.319,0.15,0.4105,0.1452,0.0871,0.145,11
0.417,0.349,0.113,0.6129,0.2694,0.1431,0.214,8
0.434,0.308,0.097,0.1669,0.0861,0.0317,0.082,9
0.576,0.465,0.177,0.9741,0.3882,0.1491,0.352,10
0.603,0.474,0.164,1.208,0.5444,0.2619,0.313,11
0.614,0.455,0.144,0.7812,0.3367,0.2001,0.203,11
0.552,0.44,0.173,0.9654,0.3346,0.2273,0.344,10
0.581,0.476,0.164,0.9209,0.4547,0.1706,0.234,7
0.724,0.576,0.169,1.7408,0.6915,0.3487,0.523,10
0.624,0.499,0.176,1.1603,0.451,0.258,0.377,9
0.675,0.536,0.176,1.4842,0.6809,0.2919,0.362,8
0.571,0.453,0.128,0.9952,0.3751,0.2041,0.299,16
0.595,0.474,0.155,0.5587,0.2341,0.1628,0.16,10
0.28,0.222,0.093,0.149,0.0797,0.0275,0.042,8
0.743,0.586,0.215,1.8322,1.035,0.3681,0.432,9
0.167,0.121,0.016,0.002,0.001,0.0033,0.002,6
0.447,0.355,0.144,0.4399,0.1411,0.147,0.126,10
0.606,0.475,0.154,1.1738,0.5036,0.3079,0.27,15
0.373,0.249,0.117,0.1499,0.1111,0.0391,0.03,6
0.491,0.372,0.132,0.5167,0.1855,0.1404,0.135,8
0.372,0.306,0.098,0.2366,0.1179,0.0421,0.104,8
0.411,0.326,0.101,0.5572,0.3094,0.0862,0.146,7
0.535,0.436,0.122,0.63,0.2272,0.1234,0.192,10
0.575,0.437,0.12,1.0623,0.5447,0.2302,0.248,10
0.534,0.445,0.134,0.7942,0.3683,0.1236,0.224,8
0.458,0.364,0.127,0.5388,0.2068,0.1357,0.178,12
0.217,0.155,0.029,0.0759,0.0536,0.0117,0.018,3
0.727,0.58,0.201,1.8675,0.7903,0.3612,0.606,16
0.541,0.431,0.148,0.8191,0.3855,0.1361,0.205,10
0.513,0.385,0.163,0.7644,0.3484,0.124,0.221,10
0.648,0.495,0.182,1.4688,0.6835,0.3128,0.412,10
0.247,0.156,0.124,0.1043,0.0598,0.0279,0.021,5
0.519,0.423,0.131,0.7003,0.4015,0.1282,0.17,8
0.628,0.488,0.161,1.27,0.5603,0.2465,0.342,10
0.254,0.156,0.061,0.1612,0.093,0.0302,0.044,7
0.616,0.509,0.217,1.509,0.6227,0.3272,0.479,14
0.425,0.335,0.14,0.5168,0.1709,0.1574,0.135,6
0.64,0.497,0.154,1.6068,0.7039,0.3559,0.402,11
0.63,0.474,0.153,0.9565,0.4736,0.2338,0.232,7
0.589,0.455,0.152,0.6898,0.3299,0.1685,0.167,8
0.513,0.42,0.153,0.5878,0.2347,0.1532,0.173,10
0.488,0.377,0.156,0.8187,0.2779,0.1692,0.263,9
0.543,0.384,0.156,1.1054,0.4095,0.303,0.317,10
0.538,0.423,0.122,0.5008,0.1962,0.1126,0.126,11
0.638,0.516,0.151,1.1579,0.4656,0.2164,0.349,14
0.46,0.348,0.097,0.4376,0.1768,0.0732,0.13,9
0.551,0.428,0.167,0.9904,0.3323,0.2242,0.346,15
0.59,0.461,0.154,1.2751,0.6072,0.3607,0.303,9
0.392,0.274,0.094,0.136,0.0527,0.0209,0.054,11
0.407,0.296,0.11,0.2296,0.137,0.0509,0.049,10
0.499,0.41,0.152,0.4633,0.1795,0.0781,0.152,9
0.276,0.195,0.089,0.0968,0.0426,0.0135,0.035,8
0.578,0.457,0.143,1.2243,0.4379,0.2768,0.372,11
0.699,0.551,0.185,1.6688,0.7925,0.3952,0.376,16
0.511,0.387,0.149,0.6424,0.3397,0.1552,0.166,9
0.142,0.085,0.029,0.0149,0.001,0.0071,0.024,8
0.582,0.459,0.152,1.1631,0.5216,0.202,0.36,9
0.602,0.47,0.149,1.1474,0.5735,0.216,0.295,7
0.661,0.509,0.191,1.2431,0.5822,0.2698,0.292,11
0.553,0.438,0.123,0.5881,0.2486,0.1678,0.163,11
0.452,0.346,0.146,0.1816,0.0755,0.0609,0.056,9
0.476,0.348,0.142,0.804,0.2731,0.1743,0.269,9
0.592,0.458,0.145,1.0202,0.4597,0.2256,0.277,7
0.443,0.351,0.147,0.5108,0.1577,0.0618,0.216,9
0.643,0.517,0.21,1.89,0.7934,0.3952,0.515,11
0.251,0.161,0.081,0.0446,0.0182,0.0167,0.009,6
0.584,0.47,0.169,1.2241,0.533,0.1918,0.38,10
0.609,0.489,0.149,1.072,0.4118,0.2699,0.308,10
0.64,0.494,0.185,1.5796,0.6057,0.3894,0.448,14
0.701,0.56,0.171,1.4166,0.5935,0.2792,0.432,8
0.613,0.497,0.175,1.1231,0.4152,0.2631,0.286,7
0.602,0.472,0.171,0.9727,0.4361,0.2393,0.208,11
0.568,0.445,0.181,0.9738,0.4477,0.1589,0.292,10
0.625,0.48,0.182,1.2985,0.533,0.2646,0.422,11
0.661,0.531,0.184,1.284,0.5736,0.2579,0.354,13
0.432,0.339,0.092,0.4621,0.1681,0.1829,0.078,7
0.556,0.437,0.16,0.843,0.315,0.1392,0.322,12
0.402,0.3,0.108,0.4876,0.2064,0.1289,0.107,8
0.526,0.425,0.135,1.2029,0.5458,0.2448,0.34,11
0.511,0.385,0.122,0.4064,0.2569,0.0595,0.112,9
0.535,0.414,0.13,0.7245,0.3377,0.1509,0.198,8
0.418,0.33,0.069,0.2465,0.1448,0.0585,0.051,8
0.688,0.53,0.179,1.4716,0.6637,0.3018,0.398,16
0.464,0.361,0.075,0.8296,0.4612,0.1489,0.208,6
0.608,0.466,0.166,1.0614,0.4785,0.2056,0.297,15
0.507,0.399,0.121,0.8492,0.41,0.2165,0.182,9
0.678,0.526,0.204,1.7135,0.7293,0.4109,0.484,11
0.331,0.253,0.101,0.106,0.0589,0.0265,0.024,9
0.503,0.361,0.116,0.4637,0.2675,0.0712,0.079,7
0.631,0.486,0.169,1.23,0.5351,0.2456,0.357,15
0.587,0.453,0.132,0.8204,0.3109,0.1949,0.2,8
0.611,0.473,0.16,0.7672,0.3537,0.1906,0.195,11
0.558,0.443,0.155,0.6827,0.2647,0.1469,0.196,15
0.551,0.419,0.128,0.8185,0.4638,0.1912,0.17,7
0.669,0.517,0.171,1.2965,0.5415,0.2515,0.385,21
0.346,0.25,0.108,0.2872,0.1997,0.0423,0.076,4
0.541,0.432,0.117,0.6023,0.2712,0.1072,0.158,17
0.684,0.545,0.174,1.5867,0.8882,0.3521,0.336,10
0.546,0.433,0.149,0.8272,0.2754,0.2083,0.261,10
0.73,0.58,0.195,1.6923,0.7617,0.354,0.494,15
0.554,0.42,0.125,0.8501,0.3243,0.2286,0.175,10
0.506,0.37,0.095,0.4519,0.2262,0.063,0.123,7
0.658,0.548,0.175,1.4142,0.4881,0.3491,0.478,10
0.468,0.348,0.105,0.371,0.1255,0.0936,0.134,9
0.448,0.343,0.087,0.4412,0.0969,0.1056,0.266,9
0.531,0.413,0.145,0.8467,0.2489,0.1725,0.293,11
0.571,0.452,0.116,0.7623,0.2158,0.2652,0.262,11
0.441,0.375,0.114,0.5071,0.2402,0.1192,0.097,10
0.509,0.424,0.156,0.902,0.4117,0.1616,0.282,8
0.262,0.179,0.065,0.002,0.0153,0.0005,0.002,4
0.638,0.499,0.195,1.0174,0.4947,0.2217,0.268,10
0.458,0.365,0.069,0.401,0.2017,0.0993,0.096,8
0.618,0.506,0.179,1.5027,0.5751,0.3436,0.425,11
0.632,0.486,0.194,1.2409,0.5249,0.2563,0.336,16
0.425,0.302,0.115,0.5177,0.2297,0.1005,0.144,14
0.423,0.31,0.103,0.2274,0.1634,0.0527,0.042,6
0.555,0.421,0.173,0.854,0.2492,0.1539,0.318,11
0.565,0.442,0.192,1.0405,0.4274,0.2423,0.288,11
0.559,0.412,0.156,0.663,0.2635,0.1407,0.192,11
0.651,0.516,0.157,1.4,0.6354,0.3015,0.343,15
0.244,0.173,0.027,0.0854,0.0221,0.0254,0.026,6
0.538,0.425,0.128,0.9092,0.2588,0.2184,0.314,10
0.709,0.56,0.191,1.9301,0.9486,0.3132,0.5,11
0.521,0.391,0.117,0.7571,0.3331,0.1373,0.262,13
0.409,0.269,0.1,0.2333,0.1403,0.0465,0.06,6
0.276,0.228,0.125,0.2762,0.1129,0.0665,0.098,11
0.693,0.543,0.192,1.7553,0.8717,0.3085,0.447,19
0.585,0.471,0.141,1.0144,0.4681,0.2047,0.283,8
0.663,0.518,0.157,1.4285,0.7028,0.2958,0.353,11
0.41,0.336,0.097,0.4355,0.1292,0.0825,0.164,8
0.659,0.52,0.168,1.5341,0.6408,0.3108,0.474,11
0.632,0.483,0.181,0.9371,0.4285,0.1141,0.308,13
0.517,0.399,0.108,0.4525,0.1701,0.1677,0.134,8
0.58,0.455,0.179,1.3014,0.5817,0.298,0.355,9
0.628,0.475,0.159,0.9221,0.3722,0.1443,0.307,16
0.638,0.512,0.171,1.169,0.4595,0.2034,0.352,11
0.517,0.414,0.141,0.787,0.388,0.2292,0.141,7
0.714,0.56,0.216,2.2449,0.8844,0.4658,0.641,13
0.283,0.202,0.095,0.0914,0.0568,0.013,0.017,6
0.614,0.474,0.147,0.9582,0.391,0.2717,0.249,6
0.528,0.395,0.119,0.8484,0.343,0.1537,0.272,6
0.291,0.221,0.102,0.2003,0.0851,0.0701,0.067,9
0.715,0.574,0.166,1.9142,0.8649,0.4373,0.502,8
0.439,0.363,0.136,0.6529,0.2049,0.1776,0.193,11
0.634,0.491,0.181,1.1852,0.4971,0.3123,0.309,9
0.488,0.387,0.148,0.6216,0.2142,0.1044,0.278,10
0.258,0.191,0.069,0.0454,0.0115,0.0084,0.024,9
0.406,0.333,0.097,0.1373,0.0387,0.0198,0.062,11
0.452,0.352,0.126,0.3611,0.1748,0.0451,0.131,6
0.411,0.346,0.127,0.4815,0.1379,0.112,0.172,12
0.616,0.495,0.182,1.3712,0.5766,0.3012,0.433,11
0.545,0.432,0.15,1.3197,0.5503,0.379,0.334,8
0.63,0.507,0.177,1.172,0.4506,0.2759,0.358,15
0.574,0.459,0.156,1.2511,0.5643,0.2441,0.31,9
0.76,0.602,0.216,2.3033,0.9298,0.518,0.667,20
0.656,0.532,0.173,1.0459,0.3654,0.2558,0.341,17
0.42,0.34,0.066,0.3845,0.2082,0.0519,0.098,7
0.387,0.328,0.096,0.2224,0.0873,0.0601,0.092,8
0.531,0.432,0.12,0.9892,0.3529,0.2395,0.265,11
0.501,0.394,0.129,0.5796,0.1895,0.1865,0.157,11
0.538,0.446,0.128,0.8221,0.4126,0.142,0.253,8
0.66,0.532,0.198,1.7191,0.7496,0.2722,0.518,20
0.465,0.371,0.132,0.7759,0.3092,0.1879,0.194,9
0.551,0.447,0.15,0.8735,0.3289,0.2123,0.264,8
0.4,0.306,0.088,0.1873,0.0582,0.0629,0.059,10
0.558,0.413,0.098,0.5329,0.2851,0.0497,0.181,7
0.419,0.308,0.115,0.5588,0.2547,0.1222,0.167,8
0.803,0.634,0.233,2.5978,1.2396,0.5716,0.855,16
0.683,0.522,0.161,1.3033,0.5493,0.3047,0.374,12
0.504,0.379,0.158,1.0339,0.4766,0.263,0.251,11
0.56,0.447,0.136,0.5882,0.3594,0.1538,0.102,7
0.46,0.376,0.151,0.211,0.046,0.0322,0.118,9
0.405,0.321,0.073,0.3558,0.1749,0.0758,0.087,6
0.637,0.504,0.16,1.1319,0.5088,0.2053,0.32,10
0.337,0.271,0.12,0.2007,0.0574,0.0651,0.08,6
0.661,0.524,0.189,1.1445,0.4303,0.212,0.394,11
0.278,0.227,0.054,0.0947,0.047,0.0221,0.016,7
0.649,0.525,0.169,1.7131,0.6932,0.3645,0.459,9
0.493,0.349,0.155,0.3896,0.15,0.1167,0.091,13
0.607,0.481,0.125,0.9356,0.4007,0.2117,0.23,9
0.475,0.381,0.12,0.6523,0.2544,0.1319,0.249,8
0.654,0.51,0.192,1.4537,0.7197,0.3046,0.368,9
0.755,0.596,0.22,1.9583,0.8961,0.3954,0.593,11
0.694,0.542,0.183,1.8271,0.8416,0.4133,0.477,11
0.443,0.333,0.088,0.5286,0.2481,0.0718,0.199,8
0.62,0.474,0.146,1.0356,0.4661,0.2351,0.277,9
0.552,0.45,0.141,0.689,0.213,0.1267,0.299,14
0.6,0.476,0.168,0.789,0.2905,0.1099,0.301,10
0.615,0.473,0.185,1.0835,0.4941,0.206,0.279,11
0.441,0.353,0.093,0.4104,0.1021,0.092,0.21,8
0.471,0.352,0.093,0.4517,0.214,0.0917,0.131,8
0.382,0.304,0.101,0.5213,0.231,0.1086,0.16,6
0.572,0.447,0.129,0.6679,0.2604,0.1231,0.184,9
0.405,0.331,0.096,0.2607,0.2078,0.0476,0.044,6
0.451,0.34,0.072,0.1811,0.09,0.0213,0.067,10
0.592,0.465,0.184,1.4643,0.6103,0.2838,0.471,12
0.604,0.467,0.173,1.1534,0.5567,0.275,0.291,8
0.589,0.458,0.172,0.9427,0.4631,0.244,0.2,10
0.576,0.464,0.146,1.1187,0.4948,0.2612,0.286,9
0.588,0.441,0.188,1.2832,0.6228,0.3226,0.309,9
0.717,0.562,0.177,1.6117,0.7059,0.4056,0.404,15
0.667,0.538,0.219,1.4243,0.6202,0.3376,0.405,14
0.668,0.513,0.177,1.1662,0.57,0.2253,0.325,11
0.462,0.349,0.118,0.485,0.1772,0.0815,0.164,9
0.625,0.479,0.181,1.6233,0.7572,0.318,0.422,8
0.595,0.451,0.155,0.9924,0.3665,0.2327,0.311,15
0.585,0.468,0.133,1.1286,0.4927,0.2283,0.306,11
0.525,0.4,0.103,0.8826,0.4748,0.2075,0.194,6
0.428,0.338,0.121,0.3467,0.202,0.0757,0.052,7
0.438,0.35,0.122,0.6811,0.2598,0.1747,0.197,11
0.559,0.45,0.095,0.8926,0.3258,0.1612,0.321,9
0.269,0.191,0.083,0.1165,0.0377,0.0309,0.044,7
0.624,0.479,0.165,1.0808,0.4679,0.2051,0.332,9
0.489,0.376,0.1,0.4945,0.2093,0.1408,0.139,9
0.383,0.291,0.117,0.7438,0.3288,0.1107,0.212,5
0.281,0.23,0.091,0.1311,0.0387,0.0454,0.042,6
0.429,0.317,0.099,0.3707,0.2056,0.078,0.097,8
0.526,0.422,0.125,0.6716,0.262,0.131,0.274,8
0.424,0.311,0.095,0.3995,0.1767,0.0529,0.186,11
0.542,0.419,0.117,0.5259,0.1956,0.1471,0.15,7
0.62,0.489,0.165,0.8877,0.3116,0.1796,0.267,19
0.336,0.225,0.115,0.045,0.0548,0.0165,0.002,6
0.602,0.481,0.146,0.9585,0.4047,0.2392,0.234,13
0.521,0.425,0.149,0.7356,0.3227,0.1381,0.213,9
0.418,0.335,0.128,0.513,0.1944,0.0901,0.201,10
0.586,0.459,0.163,1.1862,0.475,0.1903,0.422,22
0.393,0.295,0.112,0.2637,0.1741,0.0602,0.054,6
0.483,0.373,0.134,0.5649,0.2637,0.0927,0.14,10
0.624,0.488,0.183,1.1518,0.5416,0.2173,0.337,10
0.355,0.274,0.063,0.203,0.1416,0.0329,0.085,7
0.61,0.48,0.163,1.0574,0.4879,0.2359,0.246,11
0.622,0.466,0.153,0.9227,0.4441,0.226,0.233,10
0.303,0.243,0.113,0.1501,0.0415,0.0263,0.088,11
0.611,0.473,0.145,0.6593,0.263,0.1333,0.226,10
0.509,0.372,0.117,0.6072,0.3434,0.1473,0.103,7
0.571,0.438,0.149,0.9663,0.4093,0.2029,0.302,10
0.375,0.271,0.094,0.376,0.171,0.1308,0.06,8
0.492,0.389,0.14,0.6991,0.2908,0.1383,0.236,9
0.403,0.313,0.119,0.2852,0.104,0.0484,0.105,8
0.342,0.233,0.091,0.1484,0.0844,0.0284,0.049,6
0.42,0.317,0.099,0.5885,0.2671,0.1673,0.121,8
0.633,0.5,0.175,1.1197,0.5005,0.2537,0.304,11
0.572,0.45,0.16,1.0597,0.3539,0.2583,0.33,10
0.593,0.456,0.083,0.5863,0.2074,0.1173,0.209,11
0.459,0.348,0.115,0.7442,0.4273,0.1659,0.126,8
0.56,0.454,0.158,0.8714,0.2537,0.2681,0.259,11
0.385,0.3,0.094,0.3659,0.1131,0.115,0.12,9
0.51,0.382,0.132,1.1729,0.5312,0.2218,0.33,12
0.475,0.377,0.149,0.7132,0.2852,0.1338,0.224,9
0.559,0.448,0.134,0.8658,0.3197,0.1884,0.255,11
0.671,0.53,0.199,1.4711,0.603,0.3744,0.354,14
0.596,0.459,0.171,1.0389,0.4542,0.2189,0.303,15
0.655,0.515,0.209,1.5069,0.6271,0.3201,0.457,21
0.534,0.413,0.163,0.6984,0.2384,0.1327,0.239,12
0.405,0.276,0.078,0.4561,0.1948,0.0926,0.107,7
0.662,0.527,0.143,1.5591,0.7945,0.3718,0.394,5
0.506,0.39,0.106,0.5632,0.2781,0.1066,0.156,7
0.48,0.384,0.17,0.6378,0.2434,0.173,0.215,7
0.344,0.275,0.109,0.1367,0.0504,0.025,0.048,6
0.644,0.529,0.156,1.3735,0.5949,0.3269,0.378,9
0.606,0.456,0.137,0.927,0.3651,0.1416,0.317,20
0.614,0.486,0.153,1.0931,0.4608,0.253,0.325,9
0.627,0.484,0.192,1.0366,0.425,0.2002,0.32,9
0.528,0.416,0.136,0.6991,0.2514,0.1681,0.219,10
0.563,0.42,0.139,0.4598,0.1768,0.0831,0.162,11
0.438,0.339,0.157,0.4928,0.2035,0.1361,0.135,8
0.534,0.397,0.134,0.675,0.3972,0.1935,0.102,7
0.443,0.334,0.159,0.3213,0.2179,0.0573,0.075,6
0.551,0.414,0.136,0.8502,0.3602,0.1873,0.234,10
0.305,0.242,0.078,0.1558,0.1394,0.0253,0.037,5
0.316,0.206,0.096,0.1639,0.0639,0.0336,0.066,11
0.488,0.345,0.093,0.8257,0.4966,0.1483,0.141,15
0.555,0.424,0.159,1.0598,0.4435,0.193,0.316,12
0.465,0.363,0.11,0.4312,0.1506,0.0738,0.143,14
0.603,0.457,0.162,1.4025,0.5492,0.2686,0.487,11
0.697,0.549,0.195,1.567,0.6186,0.3419,0.47,17
0.412,0.352,0.121,0.5814,0.2672,0.1342,0.166,8
0.633,0.504,0.17,1.4195,0.6985,0.2749,0.361,15
0.699,0.553,0.21,2.362,1.1964,0.4958,0.571,10
0.439,0.314,0.111,0.3142,0.2012,0.0594,0.084,6
0.563,0.443,0.18,0.83,0.3917,0.1066,0.275,10
0.455,0.334,0.109,0.7372,0.3515,0.1318,0.178,6
0.681,0.555,0.176,1.8232,0.8499,0.4054,0.495,8
0.496,0.386,0.118,0.5567,0.2053,0.1477,0.145,16
0.5,0.384,0.108,0.6394,0.2819,0.1634,0.119,10
0.599,0.479,0.189,1.2834,0.5773,0.2983,0.315,11
0.656,0.514,0.196,1.2847,0.5399,0.2546,0.403,13
0.427,0.33,0.098,0.2439,0.1114,0.0579,0.068,7
0.644,0.513,0.215,1.271,0.3956,0.2812,0.44,20
0.551,0.416,0.096,0.5262,0.1861,0.1447,0.133,9
0.609,0.458,0.166,0.8709,0.346,0.1424,0.316,13
0.505,0.372,0.14,1.0462,0.5356,0.1713,0.262,6
0.382,0.292,0.086,0.1241,0.0444,0.0271,0.052,6
0.487,0.381,0.179,0.5951,0.3268,0.1086,0.181,11
0.636,0.505,0.153,1.0449,0.4979,0.2305,0.292,6
0.281,0.225,0.07,0.2132,0.1352,0.0695,0.047,4
0.561,0.46,0.173,0.905,0.2275,0.2827,0.331,11
0.37,0.274,0.064,0.401,0.1604,0.105,0.136,7
0.628,0.489,0.148,0.7977,0.2838,0.1692,0.268,13
0.436,0.301,0.1,0.2712,0.1219,0.0531,0.112,8
0.369,0.279,0.109,0.4037,0.1216,0.1255,0.14,10
0.337,0.269,0.054,0.2179,0.1141,0.0579,0.056,6
0.598,0.464,0.146,0.9492,0.4399,0.1721,0.281,6
0.605,0.474,0.17,1.5021,0.5759,0.3198,0.452,15
0.596,0.479,0.165,1.1476,0.4665,0.2595,0.335,12
0.715,0.556,0.208,1.8596,0.9039,0.3865,0.481,11
0.23,0.162,0.084,0.092,0.0398,0.0226,0.033,5
0.632,0.494,0.2,1.288,0.5659,0.3168,0.327,9
0.62,0.488,0.165,1.2597,0.5154,0.2797,0.374,11
0.498,0.401,0.137,0.5616,0.1794,0.0724,0.276,13
0.645,0.514,0.178,0.8428,0.3081,0.1844,0.269,11
0.375,0.287,0.123,0.2892,0.1375,0.0524,0.121,10
0.475,0.38,0.148,0.8643,0.389,0.2077,0.212,7
0.303,0.223,0.116,0.1351,0.0386,0.0273,0.064,8
0.646,0.507,0.157,1.066,0.4578,0.2244,0.317,12
0.512,0.416,0.14,0.7414,0.3083,0.1212,0.23,11
0.566,0.448,0.162,1.0868,0.4436,0.2584,0.31,11
0.706,0.549,0.175,1.9652,0.8661,0.4127,0.521,8
0.434,0.344,0.134,0.2782,0.1302,0.0353,0.116,10
0.685,0.553,0.19,1.5528,0.6191,0.3392,0.467,15
0.661,0.517,0.169,1.2636,0.5825,0.2726,0.335,11
0.643,0.501,0.147,1.0572,0.4571,0.1939,0.289,10
0.654,0.52,0.202,1.4161,0.5743,0.2952,0.403,16
0.532,0.432,0.156,0.6418,0.2253,0.1337,0.21,6
0.645,0.515,0.203,1.2868,0.521,0.3202,0.372,14
0.559,0.447,0.123,0.6103,0.3309,0.1276,0.119,11
0.64,0.508,0.183,1.6567,0.7308,0.3538,0.437,15
0.574,0.437,0.101,0.9793,0.4529,0.2385,0.236,6
0.461,0.377,0.116,0.4609,0.2093,0.0506,0.178,8
0.163,0.11,0.068,0.0278,0.0255,0.0027,0.016,7
0.561,0.426,0.113,0.9824,0.4214,0.2012,0.297,8
0.598,0.46,0.167,0.9556,0.4531,0.2232,0.245,9
0.449,0.338,0.135,0.5107,0.2532,0.1159,0.117,7
0.438,0.343,0.124,0.3602,0.1145,0.1403,0.101,8
0.556,0.419,0.16,1.1102,0.4304,0.2027,0.335,10
0.615,0.486,0.201,1.2271,0.5136,0.2815,0.328,9
0.712,0.567,0.229,2.0184,0.8753,0.4642,0.494,10
0.732,0.583,0.199,1.7997,0.7857,0.3848,0.496,10
0.596,0.469,0.16,1.0262,0.3824,0.2294,0.326,9
0.668,0.518,0.151,1.4647,0.7155,0.3277,0.349,10
0.632,0.483,0.155,1.1647,0.4906,0.2633,0.348,10
0.559,0.435,0.141,0.554,0.1637,0.1345,0.225,11
0.553,0.428,0.162,1.0014,0.4313,0.1878,0.323,9
0.57,0.441,0.174,1.2641,0.5074,0.2925,0.392,11
0.483,0.403,0.091,0.4315,0.2108,0.0598,0.156,8
0.463,0.357,0.098,1.0399,0.5565,0.1939,0.251,9
0.511,0.368,0.127,0.8393,0.3671,0.1751,0.24,9
0.608,0.466,0.157,1.089,0.4942,0.2297,0.3,10
0.539,0.415,0.103,0.5371,0.2471,0.1537,0.108,6
0.607,0.492,0.169,1.1271,0.4703,0.2082,0.351,15
0.376,0.303,0.129,0.4996,0.1838,0.0903,0.191,8
0.267,0.23,0.12,0.0856,0.0309,0.0255,0.031,9
0.609,0.478,0.166,1.3924,0.6107,0.297,0.425,11
0.463,0.366,0.105,0.5594,0.186,0.1104,0.197,17
0.454,0.359,0.096,0.3184,0.1146,0.0622,0.13,8
0.531,0.402,0.154,0.5536,0.1958,0.1611,0.168,12
0.618,0.478,0.184,1.308,0.6264,0.3034,0.329,11
0.287,0.23,0.108,0.1115,0.0237,0.0329,0.049,8
0.552,0.421,0.105,0.8368,0.452,0.1326,0.191,6
0.37,0.275,0.058,0.1496,0.0593,0.0334,0.06,8
0.65,0.514,0.179,1.5792,0.6884,0.3019,0.473,16
0.532,0.409,0.151,0.8241,0.3508,0.1672,0.237,8
0.57,0.463,0.144,0.9723,0.3481,0.24,0.272,11
0.635,0.506,0.155,1.2381,0.5355,0.2712,0.357,11
0.639,0.503,0.166,1.2747,0.561,0.2708,0.382,11
0.573,0.445,0.142,0.5718,0.3317,0.0968,0.125,8
0.449,0.351,0.104,0.3898,0.1656,0.1012,0.099,11
0.174,0.115,0.072,0.002,0.001,0.0005,0.002,3
0.56,0.45,0.118,0.6314,0.2742,0.131,0.173,7
0.319,0.226,0.04,0.3924,0.1936,0.0485,0.1,7
0.588,0.453,0.133,1.0235,0.4135,0.1921,0.275,10
0.262,0.194,0.09,0.1392,0.0463,0.0379,0.049,8
0.617,0.497,0.195,1.4248,0.618,0.2949,0.464,10
0.552,0.419,0.147,0.9098,0.3866,0.1713,0.252,8
0.511,0.4,0.154,0.5831,0.3493,0.1453,0.153,10
0.615,0.496,0.174,1.0561,0.4612,0.2009,0.297,10
0.434,0.336,0.137,0.4382,0.1901,0.0903,0.131,10
0.543,0.412,0.153,0.6525,0.3298,0.0864,0.216,11
0.355,0.269,0.09,0.2163,0.0877,0.0439,0.102,11
0.484,0.349,0.117,0.4341,0.2401,0.0643,0.14,7
0.458,0.365,0.137,0.5093,0.297,0.0831,0.107,7
0.214,0.144,0.058,0.1078,0.0335,0.0287,0.034,9
0.609,0.457,0.183,0.915,0.4597,0.2223,0.218,9
0.377,0.312,0.058,0.158,0.051,0.0359,0.055,7
0.426,0.327,0.156,0.5055,0.2734,0.0841,0.143,7
0.465,0.351,0.157,0.3084,0.086,0.0597,0.157,10
0.667,0.523,0.183,1.2535,0.5593,0.2762,0.333,14
0.615,0.492,0.159,0.7711,0.3424,0.1562,0.239,10
0.336,0.24,0.073,0.261,0.0807,0.0593,0.129,8
0.552,0.423,0.106,0.4552,0.1792,0.0758,0.149,10
0.541,0.433,0.089,0.9171,0.3709,0.2686,0.239,7
0.46,0.354,0.119,0.6807,0.3747,0.1484,0.155,10
0.535,0.409,0.148,0.7577,0.4307,0.1658,0.159,6
0.454,0.343,0.133,0.3914,0.1713,0.0788,0.109,8
0.5,0.378,0.165,0.5211,0.1772,0.102,0.193,9
0.628,0.479,0.157,1.2436,0.6161,0.2611,0.325,12
0.472,0.366,0.156,0.6619,0.2059,0.1632,0.24,18
0.689,0.55,0.188,1.9249,0.7264,0.4502,0.538,14
0.519,0.397,0.13,0.4769,0.2289,0.1185,0.081,4
0.283,0.212,0.106,0.1154,0.0515,0.036,0.036,11
0.568,0.444,0.108,0.8118,0.3047,0.1946,0.248,10
0.38,0.27,0.093,0.235,0.1496,0.0589,0.081,8
0.592,0.465,0.123,0.8358,0.5006,0.1933,0.142,4
0.46,0.352,0.103,0.3193,0.1473,0.0555,0.116,7
0.262,0.182,0.076,0.0937,0.0301,0.021,0.027,9
0.57,0.455,0.14,0.7699,0.2221,0.1819,0.266,11
0.421,0.319,0.119,0.5194,0.3036,0.1017,0.1,8
0.46,0.362,0.118,0.7106,0.3346,0.1392,0.191,8
0.627,0.488,0.149,1.0572,0.3942,0.2302,0.318,11
0.553,0.453,0.184,0.8904,0.2689,0.1775,0.337,12
0.647,0.524,0.181,1.2477,0.5799,0.2996,0.289,8
0.617,0.469,0.148,1.3078,0.6246,0.3312,0.332,6
0.555,0.43,0.124,0.8558,0.4609,0.2084,0.155,7
0.434,0.323,0.149,0.3737,0.1701,0.1395,0.063,7
0.555,0.431,0.13,0.8465,0.4475,0.1914,0.189,9
