X2,X3,X4,X5,X6,X7,X8,X9
0.429,0.342,0.123,0.3525,0.195,0.0722,0.08,8
0.531,0.438,0.138,0.7091,0.2471,0.1248,0.289,10
0.413,0.291,0.123,0.3588,0.1981,0.0795,0.08,7
0.579,0.467,0.162,0.9706,0.2622,0.2141,0.403,15
0.525,0.402,0.126,0.8969,0.5403,0.1754,0.214,5
0.536,0.43,0.171,1.2238,0.473,0.2155,0.398,14
0.526,0.385,0.127,0.4297,0.1575,0.0864,0.156,13
0.387,0.309,0.093,0.3279,0.1071,0.0635,0.143,9
0.442,0.353,0.116,0.7116,0.3748,0.1116,0.21,6
0.57,0.466,0.128,1.1061,0.4459,0.2476,0.3,11
0.648,0.514,0.177,1.2776,0.4956,0.2764,0.395,13
0.336,0.24,0.09,0.2029,0.0975,0.0521,0.037,8
0.482,0.374,0.18,0.8985,0.4233,0.2069,0.21,8
0.495,0.387,0.123,0.7122,0.2463,0.182,0.217,9
0.625,0.481,0.166,1.0537,0.4825,0.2229,0.268,11
0.746,0.585,0.212,2.5333,1.1411,0.568,0.798,20
0.528,0.406,0.122,0.825,0.3935,0.174,0.231,6
0.524,0.419,0.126,0.7066,0.1808,0.1335,0.304,11
0.624,0.498,0.203,1.2917,0.5028,0.3064,0.382,13
0.546,0.424,0.152,0.7709,0.288,0.1397,0.28,11
0.442,0.355,0.109,0.8631,0.3905,0.1456,0.258,9
0.653,0.512,0.195,1.3696,0.6547,0.3012,0.325,13
0.443,0.343,0.127,0.4303,0.1685,0.0925,0.154,8
0.617,0.464,0.164,0.6224,0.2193,0.1241,0.219,14
0.547,0.444,0.153,0.937,0.3796,0.2088,0.287,9
0.61,0.449,0.158,1.026,0.5635,0.1637,0.248,8
0.367,0.314,0.085,0.4777,0.1365,0.1073,0.16,10
0.369,0.245,0.121,0.1445,0.1114,0.0246,0.027,8
0.621,0.498,0.135,1.0533,0.4636,0.2549,0.322,8
0.481,0.375,0.094,0.991,0.4986,0.1868,0.261,10
0.334,0.237,0.095,0.3813,0.2003,0.0745,0.107,5
0.553,0.438,0.133,0.8499,0.3821,0.1732,0.218,10
0.388,0.296,0.104,0.4573,0.1789,0.1374,0.136,7
0.745,0.581,0.214,2.243,1.1417,0.4132,0.616,19
0.279,0.213,0.053,0.1366,0.079,0.0356,0.018,7
0.498,0.397,0.108,0.5229,0.2088,0.1,0.181,9
0.561,0.436,0.103,0.8228,0.4426,0.1924,0.2,6
0.542,0.427,0.13,0.5844,0.1945,0.1344,0.233,10
0.693,0.54,0.203,1.6712,0.7165,0.3518,0.475,12
0.577,0.452,0.17,1.1322,0.5156,0.2073,0.333,11
0.482,0.385,0.159,0.5344,0.1441,0.1354,0.215,10
0.683,0.564,0.16,1.4885,0.6497,0.2582,0.437,10
0.586,0.461,0.173,1.1706,0.5004,0.3299,0.269,9
0.591,0.459,0.133,1.0852,0.439,0.2678,0.298,10
0.551,0.429,0.125,0.9041,0.3398,0.2303,0.279,8
0.523,0.403,0.166,0.6514,0.2691,0.1758,0.148,10
0.622,0.489,0.152,1.2006,0.5771,0.2303,0.313,6
0.286,0.23,0.125,0.2798,0.1176,0.0512,0.117,9
0.307,0.273,0.065,0.1182,0.0268,0.0294,0.07,6
0.398,0.337,0.157,0.6733,0.2232,0.1325,0.281,16
0.58,0.461,0.151,0.9968,0.4483,0.209,0.293,9
0.604,0.452,0.178,1.0979,0.4716,0.2275,0.318,10
0.555,0.44,0.161,0.9305,0.4649,0.2398,0.199,10
0.495,0.37,0.121,0.6807,0.2874,0.1599,0.203,9
0.641,0.499,0.175,1.2143,0.5311,0.259,0.367,9
0.333,0.237,0.058,0.3251,0.2897,0.0623,0.033,3
0.608,0.47,0.142,1.0618,0.4669,0.2293,0.28,9
0.448,0.337,0.091,0.5141,0.3096,0.0696,0.1,9
0.635,0.504,0.186,1.2948,0.5376,0.265,0.376,13
0.246,0.199,0.082,0.2356,0.098,0.0367,0.099,7
0.597,0.476,0.143,0.9118,0.4602,0.2215,0.233,5
0.592,0.477,0.137,0.8798,0.455,0.1784,0.2,9
0.692,0.528,0.192,1.514,0.7118,0.367,0.359,11
0.497,0.378,0.103,0.4488,0.2425,0.1054,0.106,4
0.255,0.2,0.121,0.0294,0.0051,0.0035,0.027,9
0.419,0.319,0.097,0.2812,0.1997,0.0371,0.054,6
0.556,0.411,0.164,1.1824,0.6697,0.3154,0.175,4
0.698,0.543,0.169,1.6197,0.5772,0.3584,0.521,21
0.51,0.408,0.166,1.0946,0.5075,0.2572,0.246,8
0.516,0.411,0.122,0.6376,0.2345,0.1615,0.188,17
0.485,0.355,0.073,0.4288,0.1771,0.1802,0.101,9
0.56,0.447,0.174,1.076,0.5105,0.2062,0.271,9
0.634,0.484,0.167,0.9199,0.3838,0.165,0.339,11
0.533,0.428,0.157,0.5978,0.2423,0.1498,0.223,9
0.399,0.319,0.118,0.3486,0.0941,0.0675,0.154,12
0.436,0.325,0.09,0.3572,0.193,0.0635,0.098,7
0.562,0.453,0.156,1.1821,0.6264,0.2134,0.282,10
0.334,0.263,0.07,0.2051,0.1247,0.0331,0.054,7
0.492,0.4,0.107,0.5622,0.1971,0.1082,0.225,11
0.716,0.565,0.185,2.2319,1.1311,0.5672,0.486,11
0.522,0.407,0.141,0.4397,0.1836,0.099,0.14,8
0.588,0.445,0.158,0.9504,0.4323,0.1996,0.299,9
0.533,0.401,0.155,0.753,0.3019,0.1635,0.23,11
0.54,0.398,0.154,0.9177,0.4183,0.2404,0.195,8
0.477,0.39,0.1,0.6945,0.2614,0.1381,0.265,7
0.572,0.457,0.128,0.6621,0.3917,0.1075,0.149,7
0.475,0.342,0.158,0.6425,0.286,0.1272,0.199,6
0.287,0.217,0.104,0.2628,0.0856,0.0353,0.147,9
0.596,0.465,0.154,0.9263,0.4228,0.1883,0.263,8
0.184,0.121,0.032,0.0341,0.0255,0.0114,0.009,3
0.254,0.174,0.078,0.1917,0.0935,0.0323,0.05,7
0.646,0.51,0.188,1.7118,0.6763,0.3899,0.489,11
0.371,0.252,0.132,0.2471,0.1124,0.0327,0.101,8
0.375,0.269,0.12,0.1078,0.0481,0.0057,0.074,6
0.497,0.385,0.129,0.6017,0.2762,0.141,0.184,16
0.609,0.471,0.174,1.3276,0.6241,0.305,0.332,6
0.397,0.337,0.065,0.2171,0.08,0.0496,0.08,7
0.333,0.262,0.084,0.1726,0.0804,0.0451,0.049,8
0.757,0.593,0.204,1.9762,0.9294,0.416,0.58,14
0.453,0.346,0.089,0.5988,0.2882,0.1037,0.168,9
0.553,0.422,0.167,0.9346,0.404,0.1686,0.264,11
0.175,0.121,0.052,0.0342,0.0068,0.0292,0.021,9
0.518,0.413,0.139,0.6927,0.213,0.1129,0.279,11
0.426,0.358,0.103,0.5952,0.1801,0.1444,0.248,12
0.587,0.479,0.148,0.7898,0.186,0.1697,0.303,17
0.492,0.378,0.078,0.5136,0.2539,0.1016,0.151,9
0.71,0.549,0.159,1.8114,0.8561,0.3727,0.494,10
0.614,0.492,0.15,1.1359,0.4643,0.2609,0.3,12
0.471,0.373,0.138,0.5182,0.2554,0.0741,0.197,11
0.406,0.302,0.116,0.4375,0.1792,0.1054,0.118,6
0.348,0.265,0.118,0.1029,0.0412,0.0031,0.046,6
0.497,0.379,0.136,0.4369,0.2193,0.0908,0.118,6
0.539,0.429,0.139,0.7697,0.2883,0.1977,0.246,13
0.56,0.414,0.161,1.1024,0.5487,0.2327,0.247,8
0.447,0.37,0.152,0.4464,0.1825,0.0931,0.143,9
0.524,0.436,0.092,0.5014,0.2994,0.055,0.13,10
0.658,0.524,0.159,1.5623,0.6988,0.3041,0.431,13
0.572,0.454,0.139,0.7025,0.2486,0.1318,0.26,16
0.549,0.392,0.103,0.4394,0.2198,0.0968,0.097,8
0.324,0.261,0.099,0.3709,0.1977,0.0688,0.116,6
0.384,0.296,0.135,0.3783,0.1869,0.0848,0.123,7
0.522,0.42,0.131,0.4215,0.1751,0.1026,0.14,11
0.566,0.442,0.146,0.8238,0.4125,0.1416,0.218,10
0.507,0.373,0.145,0.4193,0.1857,0.1448,0.095,8
0.561,0.453,0.141,0.7503,0.2844,0.1453,0.229,11
0.59,0.462,0.131,1.0719,0.4895,0.2497,0.242,8
0.358,0.283,0.105,0.2231,0.1812,0.0485,0.038,5
0.485,0.351,0.109,0.61,0.2468,0.0873,0.247,10
0.522,0.402,0.148,0.4665,0.2139,0.0647,0.134,8
0.726,0.561,0.178,1.6878,0.6851,0.3848,0.505,11
0.625,0.483,0.148,1.1292,0.3834,0.2335,0.366,11
0.539,0.413,0.143,0.4613,0.2823,0.0903,0.11,8
0.632,0.488,0.192,1.4614,0.6555,0.3169,0.386,13
0.6,0.468,0.18,1.0813,0.4955,0.1914,0.324,15
0.649,0.502,0.159,1.3177,0.544,0.3033,0.377,11
0.347,0.267,0.129,0.1751,0.0939,0.0416,0.04,7
0.358,0.273,0.096,0.3079,0.125,0.0519,0.107,10
0.591,0.471,0.174,1.0733,0.3407,0.2822,0.329,11
0.744,0.58,0.515,2.2063,0.9619,0.4252,0.607,18
0.44,0.382,0.12,0.7018,0.253,0.1531,0.215,9
0.685,0.551,0.221,1.5159,0.6392,0.3619,0.431,10
0.376,0.293,0.122,0.2192,0.0536,0.033,0.159,12
0.414,0.337,0.076,0.3758,0.2394,0.0693,0.053,5
0.504,0.383,0.113,0.4772,0.2411,0.0597,0.154,8
0.49,0.376,0.143,0.757,0.385,0.1647,0.177,9
0.63,0.508,0.163,1.6487,0.6997,0.3159,0.485,10
0.265,0.209,0.082,0.2009,0.0966,0.0484,0.058,6
0.579,0.456,0.15,0.8268,0.2524,0.179,0.285,13
0.571,0.448,0.154,0.949,0.4751,0.231,0.212,11
0.416,0.29,0.13,0.2847,0.1153,0.1023,0.05,8
0.634,0.518,0.155,1.5928,0.716,0.3934,0.394,15
0.371,0.321,0.111,0.1817,0.0488,0.019,0.122,9
0.665,0.524,0.209,1.7938,0.8456,0.4052,0.505,9
0.511,0.393,0.153,0.5684,0.207,0.1374,0.183,11
0.633,0.494,0.162,1.3246,0.6364,0.3022,0.293,10
0.489,0.375,0.115,0.6245,0.3913,0.1126,0.129,8
0.52,0.385,0.112,0.3502,0.1885,0.0554,0.086,4
0.613,0.487,0.176,0.8873,0.5423,0.1879,0.176,9
0.344,0.245,0.079,0.123,0.0511,0.0254,0.029,7
0.343,0.253,0.11,0.3073,0.11,0.0618,0.126,7
0.624,0.483,0.166,1.1447,0.4062,0.269,0.384,16
0.373,0.307,0.123,0.1954,0.1508,0.0326,0.042,9
0.371,0.285,0.131,0.1971,0.0904,0.0358,0.078,10
0.351,0.268,0.094,0.2663,0.1611,0.0935,0.042,8
0.612,0.484,0.172,1.5588,0.6795,0.2778,0.427,14
0.552,0.429,0.158,1.0058,0.4338,0.2535,0.286,9
0.304,0.224,0.118,0.1156,0.0351,0.0229,0.034,10
0.496,0.382,0.14,0.3606,0.2654,0.0757,0.058,9
0.486,0.354,0.118,0.3929,0.1804,0.0777,0.135,9
0.642,0.509,0.167,1.338,0.5316,0.3047,0.397,10
0.509,0.402,0.135,0.6682,0.1658,0.2162,0.21,16
0.573,0.444,0.093,0.8193,0.4118,0.2,0.182,9
0.514,0.399,0.13,0.6765,0.2372,0.1482,0.237,9
0.603,0.476,0.143,0.9619,0.3565,0.2175,0.292,13
0.654,0.511,0.13,1.3164,0.6088,0.3349,0.307,9
0.468,0.346,0.117,0.5307,0.173,0.1116,0.229,9
0.383,0.302,0.078,0.5401,0.2479,0.1431,0.115,8
0.552,0.429,0.157,0.7494,0.3955,0.1853,0.16,8
0.565,0.432,0.158,0.5538,0.1687,0.0864,0.271,11
0.582,0.459,0.147,1.207,0.573,0.2676,0.283,11
0.596,0.463,0.167,1.1285,0.5087,0.2459,0.291,12
0.186,0.142,0.106,0.0619,0.001,0.0109,0.034,11
0.503,0.392,0.126,0.4879,0.1659,0.1021,0.171,7
0.572,0.456,0.131,1.1282,0.4414,0.2173,0.364,12
0.361,0.287,0.056,0.0689,0.0276,0.0017,0.028,7
0.61,0.462,0.147,0.7967,0.3931,0.2105,0.146,9
0.35,0.251,0.151,0.162,0.0595,0.0217,0.088,11
0.653,0.514,0.187,1.2687,0.6204,0.2412,0.311,9
0.399,0.288,0.066,0.3278,0.1621,0.0547,0.059,9
0.556,0.44,0.124,0.8328,0.305,0.1539,0.274,13
0.605,0.464,0.179,1.1283,0.5035,0.2636,0.323,9
0.595,0.469,0.142,1.0087,0.3438,0.2313,0.314,15
0.494,0.389,0.15,0.9631,0.386,0.2228,0.275,11
0.512,0.388,0.124,0.4463,0.235,0.08,0.09,9
0.563,0.428,0.141,1.0688,0.5319,0.208,0.265,13
0.126,0.067,0.067,0.002,0.001,0.0143,0.002,4
0.572,0.459,0.138,0.6739,0.3662,0.1437,0.186,8
0.602,0.468,0.139,0.8232,0.4195,0.1891,0.186,8
0.299,0.236,0.043,0.1404,0.0439,0.0279,0.071,4
0.662,0.519,0.205,1.3094,0.5309,0.2734,0.369,11
0.56,0.433,0.149,0.7715,0.4407,0.1511,0.168,7
0.592,0.475,0.15,0.9221,0.3773,0.2485,0.255,10
0.603,0.458,0.139,0.8876,0.4898,0.2122,0.166,6
0.557,0.414,0.164,0.9698,0.5023,0.2016,0.232,10
0.685,0.547,0.192,1.7683,0.7234,0.4142,0.467,12
0.51,0.406,0.13,0.4045,0.1315,0.0842,0.174,13
0.495,0.379,0.136,0.5267,0.1738,0.1036,0.201,11
0.398,0.324,0.058,0.197,0.0867,0.0318,0.089,8
0.675,0.542,0.19,1.5608,0.7157,0.4066,0.338,7
0.323,0.275,0.124,0.1676,0.0404,0.0361,0.096,8
0.482,0.381,0.152,0.787,0.3562,0.1726,0.212,10
0.622,0.499,0.202,1.5817,0.6439,0.3704,0.414,14
0.64,0.516,0.172,1.4916,0.5484,0.3556,0.421,9
0.679,0.543,0.194,1.5347,0.6759,0.3446,0.386,9
0.575,0.44,0.155,1.1285,0.5201,0.2053,0.282,9
0.476,0.325,0.111,0.7181,0.3673,0.1014,0.246,11
0.44,0.327,0.127,0.219,0.0891,0.0614,0.048,10
0.616,0.487,0.153,1.1876,0.5401,0.232,0.314,8
0.452,0.349,0.1,0.3365,0.0894,0.0674,0.121,10
0.535,0.413,0.124,0.7674,0.3625,0.1842,0.153,8
0.373,0.302,0.098,0.2376,0.0524,0.0671,0.144,6
0.583,0.47,0.174,1.4371,0.635,0.2984,0.413,11
0.432,0.325,0.117,0.2127,0.0866,0.0476,0.054,9
0.276,0.21,0.067,0.0154,0.001,0.0005,0.033,10
0.464,0.38,0.103,1.0891,0.4243,0.2594,0.33,8
0.595,0.472,0.115,1.0928,0.3768,0.2534,0.346,14
0.507,0.39,0.147,1.0653,0.4515,0.2424,0.278,10
0.523,0.396,0.163,0.8747,0.3537,0.2157,0.27,9
0.429,0.302,0.059,0.2757,0.0996,0.0634,0.084,8
0.383,0.243,0.152,0.49,0.1853,0.1452,0.122,8
0.565,0.426,0.12,0.8497,0.4525,0.1784,0.177,8
0.372,0.294,0.15,0.5295,0.1723,0.1407,0.149,9
0.399,0.276,0.117,0.396,0.2125,0.1014,0.076,7
0.345,0.262,0.118,0.1452,0.0448,0.0298,0.057,8
0.469,0.346,0.109,0.6662,0.3223,0.1092,0.189,7
0.501,0.382,0.125,0.5722,0.2752,0.1005,0.162,10
0.556,0.401,0.114,0.6766,0.3569,0.166,0.129,7
0.613,0.474,0.149,0.9235,0.49,0.1701,0.252,10
0.243,0.18,0.055,0.109,0.0316,0.03,0.033,7
0.652,0.51,0.15,1.6603,0.82,0.3922,0.382,7
0.506,0.367,0.124,0.4241,0.2098,0.0755,0.099,9
0.608,0.462,0.164,0.8529,0.3707,0.2415,0.191,7
0.322,0.232,0.059,0.0975,0.044,0.0161,0.032,7
0.459,0.343,0.122,0.583,0.1875,0.1153,0.238,10
0.659,0.498,0.154,1.2054,0.5902,0.2862,0.289,6
0.388,0.316,0.087,0.2096,0.0454,0.0526,0.112,9
0.545,0.421,0.177,0.69,0.2654,0.1632,0.201,13
0.423,0.335,0.151,0.3847,0.1009,0.1058,0.184,9
0.59,0.469,0.162,1.2577,0.661,0.2431,0.296,9
0.307,0.223,0.098,0.2288,0.0631,0.0428,0.128,10
0.577,0.437,0.174,1.2141,0.524,0.2612,0.345,7
0.446,0.297,0.122,0.5364,0.37,0.1508,0.072,8
0.591,0.455,0.158,1.0564,0.4574,0.2229,0.31,9
0.496,0.401,0.114,0.5424,0.2366,0.0782,0.171,8
0.46,0.356,0.146,0.5631,0.1903,0.1452,0.177,10
0.651,0.517,0.169,1.3384,0.5914,0.2874,0.403,11
0.684,0.542,0.172,1.7388,0.7783,0.4216,0.443,11
0.502,0.385,0.157,0.4362,0.1646,0.0791,0.16,16
0.611,0.488,0.151,0.8631,0.3669,0.1318,0.295,10
0.234,0.148,0.115,0.0694,0.0272,0.0196,0.019,6
0.328,0.232,0.143,0.1611,0.0739,0.0226,0.074,10
0.408,0.293,0.131,0.5926,0.2943,0.1501,0.121,8
0.511,0.368,0.126,0.3533,0.1383,0.0822,0.165,6
0.649,0.512,0.19,1.1118,0.4367,0.2333,0.317,11
0.567,0.455,0.122,0.8578,0.3334,0.1158,0.286,11
0.39,0.289,0.112,0.5538,0.3263,0.1088,0.11,5
0.343,0.267,0.068,0.1471,0.0355,0.0378,0.076,7
0.46,0.354,0.125,0.3326,0.1253,0.0738,0.11,13
0.406,0.296,0.152,0.4066,0.1557,0.0813,0.144,8
0.438,0.353,0.155,0.4704,0.202,0.1366,0.109,6
0.718,0.577,0.202,1.7459,0.7659,0.3749,0.461,10
0.597,0.474,0.117,0.6085,0.2695,0.1039,0.168,11
0.553,0.445,0.117,0.811,0.2681,0.1806,0.274,8
0.556,0.452,0.181,1.158,0.4799,0.2478,0.341,14
0.527,0.42,0.145,0.6221,0.3143,0.1052,0.21,10
0.306,0.21,0.07,0.2268,0.1113,0.0488,0.05,8
0.549,0.427,0.143,0.9906,0.4391,0.2245,0.284,11
0.557,0.411,0.156,0.9298,0.406,0.1786,0.275,11
0.539,0.409,0.133,0.6402,0.2452,0.1278,0.199,11
0.66,0.498,0.151,1.199,0.5431,0.2472,0.315,11
0.531,0.409,0.158,0.6473,0.3251,0.1165,0.242,7
0.42,0.336,0.146,0.4487,0.1283,0.0874,0.172,11
0.443,0.367,0.08,0.3815,0.1859,0.0814,0.121,9
0.599,0.503,0.164,1.1811,0.4686,0.2394,0.376,13
0.555,0.448,0.136,0.6211,0.2569,0.1654,0.17,10
0.613,0.48,0.171,1.4275,0.5753,0.324,0.398,17
0.569,0.44,0.166,0.8861,0.4598,0.1433,0.254,10
0.526,0.423,0.15,0.8339,0.2068,0.2251,0.273,20
0.363,0.295,0.095,0.3568,0.1597,0.0681,0.12,7
0.488,0.337,0.095,0.5343,0.313,0.0758,0.142,7
0.631,0.494,0.191,1.3816,0.5327,0.2952,0.434,14
0.612,0.483,0.177,1.1024,0.3913,0.1953,0.388,17
0.644,0.527,0.2,1.3498,0.5157,0.3302,0.45,15
0.506,0.422,0.144,0.6173,0.194,0.1574,0.214,9
0.479,0.388,0.167,0.889,0.3466,0.1754,0.274,9
0.429,0.329,0.121,0.4348,0.1862,0.0934,0.145,9
0.502,0.392,0.152,0.4719,0.1757,0.0846,0.173,9
0.49,0.361,0.149,0.5621,0.2763,0.1051,0.154,10
0.379,0.313,0.063,0.1556,0.0551,0.0145,0.104,11
0.41,0.329,0.084,0.3087,0.1441,0.0707,0.066,10
0.581,0.42,0.172,0.7177,0.3827,0.1659,0.17,6
0.548,0.432,0.119,0.6384,0.2584,0.1028,0.212,10
0.596,0.47,0.15,1.1448,0.4052,0.2287,0.358,14
0.584,0.441,0.099,1.1111,0.5262,0.2433,0.288,10
0.648,0.495,0.161,1.1631,0.4827,0.2451,0.323,10
0.628,0.488,0.174,1.227,0.4922,0.2598,0.35,8
0.543,0.443,0.117,1.2756,0.5806,0.2536,0.332,11
0.43,0.307,0.125,0.7008,0.3757,0.1992,0.133,5
0.436,0.349,0.103,0.425,0.0974,0.0969,0.232,11
0.235,0.17,0.058,0.0537,0.0269,0.0087,0.025,7
0.582,0.459,0.17,0.8226,0.2956,0.1666,0.281,11
0.554,0.421,0.127,0.6593,0.2632,0.1117,0.255,9
0.474,0.374,0.118,0.4529,0.1859,0.1319,0.14,9
0.322,0.23,0.09,0.1311,0.0479,0.0504,0.026,7
0.572,0.418,0.121,0.8049,0.3745,0.1743,0.22,10
0.644,0.519,0.177,1.3583,0.6242,0.28,0.367,9
0.446,0.315,0.139,0.5018,0.2076,0.0959,0.186,10
0.515,0.385,0.131,0.569,0.269,0.1545,0.117,10
0.564,0.422,0.142,0.7406,0.2961,0.1343,0.26,10
0.622,0.498,0.184,1.2755,0.4722,0.3055,0.4,16
0.28,0.183,0.077,0.1609,0.0895,0.028,0.051,8
0.682,0.543,0.202,1.3539,0.6606,0.3272,0.343,7
0.501,0.392,0.129,0.7051,0.3139,0.1821,0.188,8
0.586,0.468,0.182,1.2057,0.4692,0.3123,0.309,15
0.319,0.267,0.076,0.3112,0.0931,0.0535,0.112,8
0.447,0.343,0.101,0.4168,0.1708,0.1035,0.118,10
0.516,0.409,0.147,0.6548,0.2426,0.1406,0.205,7
0.425,0.345,0.138,0.2427,0.0999,0.0515,0.086,8
0.419,0.32,0.11,0.2264,0.0952,0.0419,0.099,9
0.59,0.456,0.145,0.9929,0.4633,0.237,0.26,11
0.6,0.458,0.155,1.0799,0.4224,0.271,0.294,11
0.603,0.459,0.147,1.0868,0.4479,0.2286,0.29,10
0.552,0.423,0.152,0.6994,0.3828,0.156,0.167,6
0.511,0.379,0.145,0.8319,0.4652,0.1665,0.168,8
0.542,0.431,0.163,0.7379,0.302,0.1549,0.244,10
0.538,0.435,0.155,1.0975,0.4493,0.2477,0.329,11
0.597,0.463,0.171,1.1341,0.5693,0.21,0.266,10
0.483,0.394,0.159,1.081,0.5138,0.2459,0.245,7
0.763,0.599,0.205,2.2976,1.2252,0.4878,0.539,15
0.685,0.534,0.191,1.8216,0.7474,0.4395,0.465,8
0.599,0.466,0.144,0.99,0.3712,0.1611,0.327,13
0.517,0.408,0.082,0.3686,0.1373,0.0687,0.12,10
0.254,0.188,0.09,0.1328,0.0327,0.0154,0.094,6
0.606,0.476,0.151,1.3804,0.6319,0.316,0.353,7
0.642,0.505,0.124,1.2067,0.4973,0.2385,0.345,10
0.553,0.449,0.143,0.6781,0.2421,0.1622,0.275,11
0.622,0.504,0.141,0.9585,0.4554,0.1846,0.271,14
0.434,0.312,0.084,0.5474,0.2613,0.0988,0.148,7
0.456,0.335,0.085,0.4356,0.2244,0.0565,0.134,9
0.43,0.326,0.105,0.2465,0.0972,0.0518,0.105,9
0.403,0.316,0.127,0.3335,0.0966,0.0652,0.146,10
0.595,0.477,0.175,1.1283,0.4586,0.3296,0.274,9
0.282,0.192,0.115,0.4094,0.2757,0.0865,0.064,7
0.665,0.515,0.186,1.207,0.5061,0.2807,0.303,14
0.49,0.385,0.118,0.9189,0.4895,0.168,0.241,9
0.551,0.4,0.146,0.6979,0.2738,0.1324,0.271,9
0.549,0.444,0.153,0.7781,0.3236,0.1738,0.24,11
0.523,0.393,0.14,0.6626,0.3183,0.1128,0.167,10
0.605,0.465,0.154,1.2577,0.6243,0.2541,0.3,8
0.489,0.377,0.118,0.5978,0.2578,0.1244,0.163,7
0.645,0.512,0.181,1.1434,0.3806,0.2512,0.41,14
0.629,0.494,0.2,1.134,0.4671,0.2477,0.343,10
0.65,0.516,0.204,1.1729,0.5073,0.2566,0.298,11
0.321,0.224,0.093,0.1256,0.0571,0.0219,0.031,7
0.501,0.377,0.158,0.3734,0.1624,0.0908,0.107,12
0.478,0.367,0.069,0.5653,0.2601,0.1632,0.121,8
0.5,0.415,0.119,0.6392,0.2036,0.1542,0.252,8
0.588,0.464,0.155,1.0834,0.3672,0.235,0.288,17
0.349,0.243,0.091,0.3382,0.1806,0.051,0.062,12
0.511,0.41,0.162,0.8708,0.3379,0.1661,0.294,10
0.647,0.517,0.182,1.285,0.4973,0.2686,0.436,14
0.454,0.355,0.117,0.5156,0.175,0.1033,0.171,11
0.378,0.256,0.07,0.156,0.0612,0.0371,0.045,6
0.566,0.459,0.128,0.7332,0.2806,0.1582,0.252,10
0.545,0.411,0.116,0.7423,0.2584,0.1786,0.222,9
0.59,0.47,0.127,0.6588,0.269,0.1396,0.232,7
0.365,0.28,0.13,0.4219,0.152,0.1382,0.1,10
0.567,0.448,0.132,1.033,0.3619,0.2157,0.341,14
0.653,0.536,0.17,1.5021,0.609,0.3723,0.433,8
0.679,0.526,0.196,1.7306,0.6763,0.3773,0.479,17
0.574,0.469,0.15,0.5088,0.2268,0.076,0.188,9
0.398,0.329,0.081,0.4705,0.2531,0.1295,0.081,7
0.487,0.382,0.098,0.4361,0.0963,0.103,0.209,11
0.611,0.477,0.124,0.8999,0.3851,0.2072,0.249,14
0.683,0.535,0.202,1.8679,0.8861,0.4673,0.454,10
0.632,0.492,0.158,0.8329,0.264,0.1988,0.282,10
0.361,0.27,0.087,0.1646,0.0579,0.0588,0.044,7
0.466,0.339,0.127,0.2978,0.1349,0.0661,0.095,7
0.443,0.361,0.106,0.6296,0.369,0.127,0.15,6
0.263,0.192,0.062,0.1082,0.0308,0.0121,0.053,6
0.186,0.133,0.035,0.0211,0.013,0.0005,0.017,9
0.381,0.295,0.084,0.148,0.0545,0.0336,0.056,10
0.45,0.343,0.103,0.3753,0.1162,0.0576,0.194,9
0.483,0.375,0.114,0.5397,0.2257,0.1389,0.122,7
0.488,0.353,0.108,0.6447,0.2821,0.1353,0.209,7
0.559,0.403,0.155,0.4539,0.3032,0.0988,0.099,9
0.285,0.18,0.059,0.1314,0.0539,0.0334,0.025,6
0.558,0.417,0.134,0.8393,0.314,0.1523,0.275,8
0.658,0.523,0.183,1.5707,0.6286,0.3754,0.425,8
0.562,0.439,0.151,0.7055,0.4364,0.1438,0.13,6
0.628,0.509,0.177,1.3207,0.5004,0.3087,0.396,11
0.358,0.26,0.077,0.141,0.0349,0.0308,0.047,7
0.566,0.47,0.169,0.9749,0.4302,0.1809,0.301,11
0.679,0.527,0.209,1.4112,0.5687,0.2862,0.492,16
0.569,0.446,0.144,1.0069,0.4773,0.2002,0.243,8
0.627,0.504,0.203,1.4312,0.5727,0.3467,0.438,10
0.565,0.45,0.176,1.0954,0.5791,0.3098,0.198,7
0.182,0.133,0.014,0.0774,0.024,0.0143,0.025,5
0.419,0.326,0.113,0.4447,0.1815,0.0918,0.169,6
0.449,0.339,0.091,0.5196,0.2031,0.1273,0.135,6
0.559,0.448,0.156,1.1616,0.4709,0.2923,0.36,13
0.51,0.409,0.114,0.5475,0.1716,0.1788,0.158,8
0.671,0.536,0.177,1.2628,0.5822,0.2212,0.388,8
0.603,0.487,0.158,0.9246,0.3665,0.2038,0.271,10
0.52,0.411,0.106,0.5846,0.1683,0.1189,0.256,9
0.626,0.501,0.172,1.5643,0.6709,0.3586,0.434,10
0.625,0.493,0.153,1.3097,0.5757,0.273,0.398,11
0.666,0.519,0.182,1.4921,0.617,0.298,0.475,20
0.673,0.541,0.161,1.1778,0.5429,0.2556,0.325,12
0.562,0.447,0.163,1.0138,0.4757,0.2175,0.257,7
0.718,0.557,0.221,1.8227,0.7468,0.3801,0.466,17
0.385,0.297,0.06,0.5907,0.2078,0.1345,0.202,11
0.614,0.483,0.185,1.4598,0.6112,0.336,0.442,14
0.508,0.404,0.144,0.7577,0.2716,0.181,0.255,9
0.566,0.45,0.125,0.965,0.3488,0.1822,0.325,12
0.718,0.553,0.205,2.1547,0.9495,0.5401,0.529,14
0.416,0.283,0.086,0.5229,0.1798,0.1204,0.165,9
