X2,X3,X4,X5,X6,X7,X8,X9
0.616,0.469,0.182,1.25,0.5475,0.2269,0.394,11
0.519,0.418,0.174,0.6681,0.1668,0.1638,0.253,17
0.69,0.528,0.212,1.6718,0.7212,0.3285,0.5,13
0.297,0.25,0.091,0.2448,0.1156,0.0532,0.053,8
0.507,0.409,0.132,0.5651,0.1539,0.0651,0.276,14
0.639,0.518,0.144,1.2504,0.482,0.2882,0.363,13
0.641,0.511,0.137,1.1027,0.4602,0.2556,0.282,11
0.674,0.54,0.171,1.3055,0.6016,0.2254,0.411,14
0.476,0.358,0.122,0.7276,0.3019,0.1378,0.196,12
0.462,0.357,0.135,0.3288,0.1311,0.1323,0.075,6
0.524,0.429,0.117,0.7839,0.3713,0.1224,0.238,5
0.682,0.528,0.182,1.7627,0.859,0.3587,0.474,12
0.553,0.398,0.136,0.8366,0.4842,0.207,0.14,6
0.449,0.367,0.112,0.1888,0.0613,0.0507,0.069,9
0.347,0.249,0.099,0.2698,0.1257,0.0705,0.058,7
0.262,0.21,0.042,0.0984,0.0441,0.0252,0.033,8
0.551,0.438,0.149,0.7673,0.2577,0.1643,0.236,9
0.665,0.523,0.195,1.385,0.57,0.2883,0.417,11
0.546,0.421,0.151,0.8275,0.1864,0.2041,0.31,11
0.568,0.443,0.152,1.1289,0.5305,0.2378,0.295,8
0.603,0.489,0.138,1.1075,0.4775,0.1957,0.353,10
0.608,0.482,0.167,0.9045,0.5012,0.2125,0.158,10
0.421,0.292,0.105,0.3481,0.1653,0.0874,0.095,11
0.564,0.453,0.164,1.1941,0.4951,0.284,0.33,12
0.504,0.395,0.153,0.8751,0.3619,0.1381,0.268,13
0.606,0.48,0.17,1.0352,0.4053,0.2508,0.295,9
0.452,0.352,0.121,0.7764,0.2966,0.1832,0.253,6
0.596,0.463,0.152,1.2247,0.5514,0.2894,0.318,8
0.664,0.518,0.177,1.7432,0.7455,0.4347,0.397,11
0.658,0.523,0.176,1.2466,0.5581,0.3083,0.343,12
0.448,0.336,0.118,0.2622,0.0809,0.0548,0.106,12
0.38,0.294,0.115,0.1466,0.0807,0.0439,0.034,6
0.579,0.47,0.159,1.0963,0.4805,0.2845,0.272,9
0.56,0.458,0.186,1.1993,0.5975,0.241,0.295,8
0.636,0.503,0.196,1.4712,0.6133,0.3171,0.439,17
0.39,0.274,0.099,0.1686,0.076,0.0379,0.072,6
0.436,0.335,0.147,0.5421,0.2551,0.0964,0.176,11
0.43,0.329,0.098,0.383,0.1888,0.0862,0.094,12
0.135,0.101,0.026,0.002,0.001,0.0005,0.005,6
0.439,0.318,0.098,0.2138,0.1616,0.0354,0.077,8
0.553,0.404,0.147,1.0373,0.4704,0.2157,0.271,17
0.386,0.309,0.104,0.3125,0.1717,0.0694,0.08,6
0.629,0.486,0.172,1.6019,0.7294,0.3067,0.405,13
0.337,0.268,0.107,0.4649,0.156,0.0657,0.193,12
0.507,0.386,0.123,0.4686,0.1373,0.1392,0.167,9
0.623,0.481,0.129,1.2076,0.576,0.2898,0.264,7
0.684,0.521,0.209,1.4639,0.6871,0.3134,0.388,11
0.404,0.318,0.097,0.2588,0.0988,0.0501,0.102,8
0.601,0.468,0.162,1.1675,0.5156,0.2667,0.292,16
0.5,0.389,0.135,0.5878,0.2748,0.136,0.158,7
0.485,0.398,0.118,0.5914,0.1965,0.1646,0.175,10
0.574,0.423,0.151,1.1323,0.5349,0.2399,0.289,10
0.432,0.344,0.094,0.5244,0.2243,0.1202,0.146,8
0.602,0.455,0.117,0.9598,0.4624,0.2548,0.229,4
0.5,0.376,0.155,0.7451,0.3305,0.1865,0.17,9
0.589,0.453,0.143,1.106,0.4835,0.2569,0.259,9
0.335,0.257,0.105,0.149,0.0745,0.046,0.026,8
0.239,0.224,0.065,0.0828,0.0285,0.0388,0.03,4
0.695,0.56,0.241,2.0168,0.8767,0.5029,0.49,16
0.529,0.401,0.137,0.6563,0.3088,0.1097,0.168,7
0.612,0.474,0.172,1.405,0.611,0.3405,0.354,8
0.567,0.403,0.179,0.6379,0.3072,0.1785,0.143,9
0.369,0.266,0.087,0.165,0.0739,0.0583,0.042,12
0.623,0.506,0.154,1.3753,0.6338,0.2964,0.355,10
0.446,0.307,0.095,0.5461,0.2149,0.1188,0.176,8
0.565,0.436,0.172,1.3359,0.5403,0.333,0.373,11
0.506,0.388,0.151,0.6125,0.2561,0.1338,0.181,11
0.656,0.525,0.169,1.3224,0.534,0.2408,0.407,15
0.381,0.334,0.063,0.2619,0.0989,0.0583,0.103,7
0.66,0.52,0.147,1.3644,0.5853,0.2752,0.334,10
0.494,0.389,0.123,0.7159,0.3494,0.1306,0.182,13
0.603,0.477,0.14,1.0539,0.4706,0.2155,0.297,11
0.616,0.458,0.154,1.0548,0.5443,0.2086,0.266,8
0.633,0.517,0.178,1.0957,0.3708,0.2229,0.365,13
0.51,0.383,0.099,0.3801,0.1583,0.0984,0.128,10
0.59,0.479,0.134,0.7704,0.1791,0.1675,0.336,15
0.607,0.478,0.181,1.288,0.5437,0.2422,0.384,11
0.632,0.503,0.171,1.0778,0.4758,0.226,0.288,9
0.216,0.17,0.089,0.0852,0.0308,0.0311,0.03,4
0.681,0.531,0.169,1.5199,0.7036,0.3213,0.378,10
0.598,0.455,0.177,1.2056,0.5492,0.3091,0.275,9
0.575,0.453,0.144,1.2579,0.6039,0.2412,0.327,9
0.369,0.266,0.131,0.1693,0.0821,0.0426,0.053,7
0.549,0.41,0.167,1.0751,0.5427,0.2554,0.218,8
0.601,0.466,0.167,1.0838,0.4681,0.2396,0.275,15
0.716,0.558,0.186,1.9344,0.9302,0.393,0.546,11
0.719,0.581,0.165,1.6184,0.6972,0.3789,0.457,11
0.526,0.422,0.14,0.8873,0.4197,0.1449,0.271,9
0.648,0.508,0.152,1.5744,0.7447,0.3358,0.422,11
0.552,0.436,0.146,0.765,0.3277,0.1835,0.179,9
0.417,0.297,0.06,0.4109,0.2573,0.085,0.069,6
0.697,0.566,0.156,1.4804,0.6121,0.3071,0.455,20
0.639,0.512,0.196,1.3087,0.4633,0.3244,0.412,8
0.683,0.533,0.185,1.6814,0.7193,0.3959,0.452,11
0.578,0.447,0.179,1.3779,0.6363,0.2613,0.392,10
0.586,0.436,0.128,0.8968,0.359,0.1807,0.283,7
0.682,0.543,0.205,2.0941,0.8672,0.4327,0.601,14
0.521,0.42,0.121,0.8673,0.3724,0.1634,0.275,11
0.551,0.424,0.118,0.8145,0.261,0.1519,0.303,11
0.567,0.473,0.169,0.9046,0.3221,0.1824,0.297,14
0.591,0.459,0.188,0.9799,0.4736,0.1988,0.263,8
0.472,0.388,0.123,0.4744,0.177,0.1383,0.141,11
0.712,0.567,0.215,2.3671,0.9859,0.4881,0.707,26
0.636,0.51,0.188,1.1838,0.465,0.2284,0.369,10
0.519,0.4,0.144,0.9192,0.4102,0.1756,0.258,8
0.613,0.472,0.166,1.0459,0.4126,0.2068,0.296,12
0.393,0.336,0.087,0.2023,0.0558,0.0529,0.101,9
0.722,0.576,0.191,1.9935,0.9029,0.4692,0.522,10
0.516,0.389,0.158,1.0319,0.4087,0.238,0.304,16
0.46,0.328,0.114,0.2908,0.1309,0.0552,0.134,9
0.305,0.217,0.065,0.1923,0.1193,0.0424,0.052,11
0.374,0.278,0.103,0.2784,0.1448,0.0499,0.111,9
0.449,0.33,0.084,0.4134,0.2961,0.1038,0.061,6
0.568,0.452,0.13,0.7564,0.3967,0.166,0.178,10
0.635,0.48,0.163,1.1641,0.4988,0.312,0.292,10
0.399,0.328,0.102,0.4968,0.1623,0.1467,0.15,9
0.445,0.335,0.105,0.3032,0.1713,0.0865,0.057,7
0.518,0.409,0.178,0.6826,0.2059,0.1654,0.24,10
0.63,0.493,0.174,1.1177,0.349,0.2637,0.42,20
0.648,0.521,0.18,1.4367,0.5679,0.2872,0.48,11
0.663,0.527,0.187,1.533,0.6736,0.3417,0.417,9
0.578,0.445,0.141,0.6556,0.3153,0.1353,0.174,6
0.734,0.588,0.226,2.4563,1.1877,0.5155,0.736,19
0.313,0.244,0.082,0.1189,0.0696,0.0292,0.021,6
0.616,0.488,0.179,1.0593,0.4384,0.2306,0.327,17
0.591,0.457,0.164,0.8614,0.3757,0.1535,0.236,11
0.546,0.42,0.128,0.5145,0.1855,0.1021,0.185,11
0.614,0.479,0.171,1.1729,0.5928,0.2414,0.285,6
0.46,0.366,0.111,0.2119,0.0584,0.0852,0.083,10
0.644,0.512,0.158,1.1842,0.5373,0.268,0.335,8
0.62,0.485,0.19,1.0318,0.4513,0.196,0.325,13
0.625,0.493,0.171,1.0652,0.3954,0.2414,0.326,13
0.591,0.472,0.134,1.3611,0.6476,0.2947,0.35,9
0.445,0.348,0.134,0.6606,0.2741,0.1167,0.216,10
0.599,0.463,0.166,0.8216,0.3473,0.1928,0.218,8
0.631,0.519,0.178,1.5606,0.676,0.3263,0.428,11
0.633,0.481,0.166,1.0409,0.4999,0.2551,0.262,9
0.659,0.525,0.179,1.6404,0.6792,0.3431,0.466,7
0.525,0.409,0.1,0.6922,0.2819,0.1583,0.212,10
0.414,0.335,0.102,0.3457,0.0913,0.1044,0.149,13
0.592,0.481,0.143,0.8773,0.2748,0.2053,0.275,15
0.643,0.501,0.18,1.4889,0.6937,0.3205,0.424,11
0.533,0.42,0.126,0.7197,0.2654,0.1059,0.284,10
0.59,0.451,0.133,0.8618,0.4016,0.2239,0.177,9
0.535,0.426,0.159,0.8864,0.2745,0.2006,0.34,10
0.606,0.475,0.168,0.7484,0.2857,0.1995,0.215,10
0.509,0.392,0.121,0.7031,0.2981,0.1211,0.2,9
0.574,0.447,0.148,1.0488,0.4815,0.2241,0.287,10
0.631,0.516,0.192,1.6436,0.5975,0.3998,0.495,11
0.725,0.574,0.198,2.0804,1.0666,0.4954,0.498,11
0.55,0.442,0.157,1.2479,0.4901,0.2802,0.362,9
0.591,0.449,0.173,0.8562,0.4306,0.18,0.256,8
0.244,0.206,0.102,0.1314,0.0559,0.0184,0.06,8
0.467,0.377,0.157,0.7717,0.2608,0.1384,0.275,11
0.635,0.488,0.166,1.2392,0.5649,0.2497,0.328,11
0.439,0.362,0.151,0.5093,0.1565,0.0914,0.235,8
0.608,0.476,0.161,1.2668,0.4751,0.2335,0.425,10
0.398,0.323,0.131,0.1648,0.0755,0.045,0.055,7
0.647,0.509,0.179,1.7632,0.7048,0.3185,0.58,15
0.583,0.45,0.179,1.2621,0.5814,0.2971,0.325,10
0.605,0.481,0.159,1.1473,0.4844,0.2374,0.359,12
0.354,0.279,0.108,0.1858,0.0695,0.0482,0.074,10
0.56,0.432,0.142,0.9521,0.3958,0.2012,0.274,10
0.563,0.425,0.15,0.8799,0.4243,0.1836,0.201,9
0.635,0.5,0.141,1.4364,0.6212,0.3009,0.398,11
0.668,0.542,0.182,1.7445,0.6417,0.403,0.517,16
0.54,0.417,0.137,0.5664,0.213,0.1033,0.217,11
0.634,0.507,0.184,1.3657,0.5644,0.3062,0.392,19
0.671,0.537,0.176,1.317,0.5011,0.2671,0.45,26
0.64,0.514,0.2,1.5712,0.7178,0.3483,0.398,8
0.598,0.481,0.178,1.0961,0.4734,0.2645,0.289,8
0.366,0.248,0.05,0.1583,0.1079,0.0424,0.027,4
0.548,0.426,0.131,0.4774,0.2146,0.0473,0.18,9
0.616,0.495,0.169,1.1007,0.4212,0.2108,0.365,9
0.528,0.429,0.131,1.2289,0.4947,0.2112,0.373,14
0.667,0.52,0.154,1.5416,0.6313,0.3233,0.428,20
0.546,0.412,0.156,0.467,0.2013,0.1148,0.166,9
0.496,0.421,0.095,0.3921,0.1484,0.1534,0.097,7
0.624,0.489,0.154,1.2836,0.5137,0.2911,0.373,11
0.512,0.38,0.131,0.7546,0.3485,0.1612,0.201,6
0.583,0.454,0.165,0.9129,0.4409,0.2131,0.215,11
0.508,0.394,0.147,0.6926,0.3302,0.1387,0.155,9
0.63,0.505,0.137,0.8889,0.3983,0.1436,0.256,11
0.447,0.34,0.093,0.5564,0.1897,0.1386,0.221,7
0.44,0.334,0.118,0.3915,0.1719,0.1004,0.109,10
0.406,0.294,0.086,0.2827,0.0843,0.0622,0.115,9
0.447,0.321,0.126,0.3203,0.1286,0.0592,0.096,7
0.76,0.603,0.221,2.4912,1.2059,0.5784,0.778,15
0.242,0.181,0.063,0.0968,0.0571,0.0212,0.029,7
0.435,0.319,0.09,0.2378,0.1152,0.0479,0.062,8
0.439,0.353,0.135,0.5544,0.2876,0.1099,0.117,7
0.757,0.606,0.22,2.38,1.0624,0.5443,0.733,16
0.613,0.476,0.171,1.3278,0.5545,0.2484,0.41,13
0.31,0.218,0.085,0.1775,0.0914,0.0377,0.056,6
0.659,0.51,0.156,1.3617,0.6765,0.2724,0.329,11
0.419,0.306,0.062,0.2585,0.1977,0.0268,0.059,8
0.404,0.283,0.073,0.2551,0.171,0.0485,0.077,6
0.645,0.529,0.181,1.1603,0.477,0.2201,0.369,11
0.379,0.268,0.082,0.2481,0.1828,0.0323,0.068,7
0.676,0.543,0.185,1.3937,0.5249,0.2728,0.435,13
0.65,0.526,0.176,1.3905,0.5829,0.2908,0.464,15
0.475,0.378,0.136,0.2812,0.0928,0.0809,0.08,13
0.31,0.229,0.101,0.0741,0.0373,0.0215,0.023,11
0.674,0.551,0.224,2.1189,0.8598,0.5047,0.595,22
0.531,0.405,0.095,0.9439,0.495,0.2148,0.191,5
0.517,0.441,0.087,0.7477,0.2716,0.1835,0.193,8
0.615,0.48,0.162,1.116,0.4093,0.2722,0.336,12
0.646,0.511,0.167,1.3507,0.5585,0.304,0.373,19
0.49,0.366,0.119,0.5646,0.2383,0.1188,0.148,10
0.3,0.213,0.091,0.1142,0.0453,0.0338,0.03,5
0.618,0.495,0.171,1.2969,0.5661,0.2723,0.39,9
0.711,0.561,0.224,1.5756,0.7319,0.3599,0.396,16
0.53,0.439,0.119,0.7021,0.2691,0.149,0.238,11
0.611,0.481,0.179,1.4463,0.7172,0.3145,0.365,11
0.41,0.304,0.087,0.456,0.205,0.0854,0.156,9
0.367,0.295,0.14,0.3745,0.1803,0.0392,0.147,7
0.644,0.525,0.177,1.0977,0.5631,0.2078,0.273,8
0.54,0.417,0.112,0.5545,0.2163,0.1068,0.19,13
0.666,0.517,0.183,1.491,0.6933,0.3092,0.412,16
0.573,0.446,0.132,0.6333,0.2587,0.1816,0.168,12
0.572,0.45,0.151,0.833,0.3337,0.1601,0.271,10
0.389,0.283,0.114,0.3237,0.104,0.0651,0.133,8
0.441,0.364,0.124,0.3142,0.1915,0.0381,0.096,11
0.201,0.14,0.081,0.0872,0.0512,0.014,0.022,5
0.491,0.381,0.145,0.7769,0.3153,0.1807,0.211,14
0.558,0.425,0.114,0.9787,0.4461,0.2272,0.228,8
0.368,0.281,0.123,0.2006,0.0914,0.0519,0.087,7
0.709,0.558,0.158,1.6969,0.7438,0.3934,0.43,12
0.653,0.501,0.181,1.1675,0.5824,0.2575,0.276,10
0.499,0.389,0.141,0.7045,0.2791,0.1287,0.254,7
0.456,0.338,0.132,0.2025,0.087,0.0359,0.084,6
0.597,0.451,0.118,0.8506,0.3045,0.2079,0.265,11
0.48,0.38,0.111,0.7503,0.3224,0.1764,0.228,9
0.34,0.291,0.057,0.1837,0.0855,0.0326,0.059,6
0.487,0.382,0.12,0.482,0.1488,0.0986,0.189,10
0.474,0.338,0.122,0.2729,0.1307,0.0618,0.114,9
0.461,0.358,0.151,0.6633,0.2242,0.2048,0.175,12
0.533,0.421,0.181,1.0633,0.5118,0.2152,0.273,12
0.643,0.516,0.217,1.5003,0.6333,0.3376,0.429,14
0.397,0.315,0.059,0.2595,0.1549,0.1023,0.044,6
0.588,0.467,0.169,1.0729,0.4585,0.2809,0.271,8
0.384,0.29,0.09,0.3825,0.1929,0.0726,0.1,8
0.627,0.494,0.159,0.8728,0.3442,0.2031,0.263,13
0.502,0.419,0.111,0.5798,0.3219,0.0896,0.175,7
0.366,0.271,0.092,0.2163,0.0861,0.0914,0.055,11
0.506,0.401,0.074,0.8698,0.3899,0.2274,0.167,7
0.539,0.435,0.152,1.0376,0.4154,0.2238,0.313,11
0.69,0.541,0.153,1.3107,0.5829,0.2828,0.369,11
0.6,0.463,0.14,1.1977,0.4966,0.2844,0.352,11
0.624,0.499,0.125,1.0284,0.5221,0.208,0.237,8
0.497,0.396,0.145,1.0239,0.4733,0.1854,0.28,10
0.423,0.288,0.136,0.545,0.3039,0.1739,0.089,6
0.726,0.583,0.211,2.156,1.0655,0.4503,0.595,11
0.497,0.403,0.155,0.4206,0.2056,0.0734,0.103,11
0.535,0.408,0.128,0.7279,0.4158,0.1355,0.163,7
0.659,0.538,0.184,1.2174,0.4388,0.2831,0.394,11
0.517,0.404,0.126,0.5242,0.1951,0.0625,0.252,12
0.513,0.418,0.127,1.2589,0.6195,0.2486,0.304,10
0.445,0.351,0.144,0.3951,0.2293,0.0573,0.127,8
0.566,0.444,0.125,0.8883,0.4746,0.1744,0.184,10
0.631,0.483,0.155,0.9445,0.3956,0.1741,0.311,11
0.45,0.348,0.097,0.6816,0.2355,0.2068,0.191,10
0.7,0.552,0.147,1.7374,0.8074,0.367,0.424,11
0.609,0.48,0.129,0.915,0.3662,0.2537,0.254,10
0.489,0.4,0.127,0.5976,0.1703,0.1431,0.249,11
0.616,0.488,0.161,1.114,0.5187,0.2675,0.262,9
0.487,0.379,0.104,0.7899,0.3411,0.183,0.217,6
0.554,0.431,0.151,0.5398,0.1839,0.0922,0.216,14
0.511,0.426,0.155,0.7049,0.2677,0.177,0.225,6
0.563,0.449,0.176,1.0709,0.4507,0.2444,0.292,10
0.317,0.273,0.082,0.3335,0.1522,0.0522,0.101,6
0.642,0.506,0.144,1.1236,0.5467,0.2252,0.324,9
0.505,0.405,0.141,0.6141,0.2623,0.1309,0.222,7
0.444,0.332,0.114,0.3034,0.1304,0.0503,0.103,10
0.633,0.509,0.178,1.1895,0.4589,0.2754,0.354,14
0.614,0.488,0.168,1.3831,0.5678,0.3194,0.39,9
0.655,0.51,0.12,1.4493,0.6494,0.3257,0.374,8
0.574,0.442,0.178,1.0927,0.4165,0.2403,0.339,19
0.515,0.389,0.102,1.0146,0.4553,0.235,0.272,6
0.653,0.543,0.178,1.4998,0.6486,0.3532,0.423,11
0.372,0.286,0.14,0.1732,0.111,0.0304,0.041,7
0.573,0.447,0.145,0.818,0.4265,0.152,0.185,10
0.676,0.53,0.18,1.3228,0.5403,0.2731,0.408,17
0.742,0.591,0.197,2.1349,0.931,0.454,0.61,13
0.71,0.568,0.178,1.5897,0.551,0.3901,0.482,11
0.243,0.167,0.085,0.1882,0.063,0.0622,0.057,10
0.516,0.393,0.115,0.8881,0.385,0.2592,0.207,10
0.482,0.376,0.15,0.2741,0.1023,0.05,0.106,9
0.584,0.476,0.137,0.8247,0.3247,0.1747,0.268,11
0.371,0.27,0.084,0.339,0.1128,0.0631,0.131,11
0.337,0.255,0.061,0.4182,0.2525,0.0735,0.084,6
0.499,0.401,0.133,0.5219,0.1868,0.0964,0.215,12
0.409,0.355,0.117,0.3011,0.1235,0.0375,0.107,9
0.537,0.408,0.13,0.5599,0.2431,0.1259,0.196,11
0.415,0.363,0.14,0.3161,0.1348,0.0646,0.116,5
0.523,0.418,0.127,0.8916,0.4491,0.2261,0.243,7
0.71,0.56,0.188,1.7782,0.7083,0.4006,0.511,13
0.615,0.49,0.203,1.2438,0.4995,0.2279,0.401,19
0.438,0.306,0.113,0.3493,0.2659,0.0955,0.047,5
0.515,0.399,0.118,0.4055,0.1379,0.0865,0.142,10
0.527,0.425,0.157,0.5611,0.198,0.1811,0.191,9
0.491,0.378,0.119,0.414,0.2363,0.1068,0.083,9
0.456,0.349,0.093,0.3621,0.1782,0.0616,0.125,9
0.466,0.36,0.112,0.3303,0.1176,0.0649,0.129,10
0.647,0.508,0.192,1.474,0.6296,0.315,0.423,9
0.578,0.446,0.17,0.9529,0.4568,0.1781,0.239,10
0.602,0.478,0.156,0.9632,0.4932,0.1833,0.236,10
0.539,0.417,0.149,0.8651,0.4194,0.1413,0.244,15
0.594,0.485,0.144,0.9458,0.4052,0.227,0.269,12
0.485,0.372,0.127,0.5758,0.2772,0.1252,0.157,10
0.734,0.576,0.174,2.3063,0.8633,0.4392,0.809,23
0.648,0.502,0.169,1.3792,0.6519,0.2976,0.388,8
0.439,0.347,0.139,0.579,0.2035,0.1276,0.218,9
0.624,0.52,0.159,1.1662,0.4878,0.2926,0.283,10
0.407,0.308,0.077,0.3573,0.1345,0.0801,0.107,11
0.715,0.57,0.191,1.9657,0.7717,0.4719,0.585,14
0.522,0.399,0.145,0.7129,0.2831,0.1829,0.172,9
0.636,0.51,0.178,1.6675,0.5724,0.3934,0.536,13
0.474,0.36,0.152,0.6607,0.2366,0.1928,0.134,11
0.563,0.423,0.16,1.1551,0.5315,0.2182,0.288,9
0.48,0.38,0.113,0.84,0.3922,0.1773,0.195,10
0.514,0.408,0.155,0.494,0.1911,0.1168,0.169,10
0.331,0.245,0.08,0.188,0.0718,0.0588,0.047,7
0.508,0.387,0.139,0.7578,0.3442,0.1315,0.216,10
0.563,0.44,0.178,1.1902,0.5534,0.2609,0.323,10
0.614,0.48,0.185,1.2859,0.5726,0.2893,0.39,10
0.3,0.207,0.078,0.0741,0.0412,0.0117,0.015,7
0.605,0.47,0.183,1.0543,0.5312,0.2401,0.274,6
0.671,0.535,0.163,1.4717,0.6372,0.3343,0.446,16
0.394,0.298,0.107,0.3353,0.2312,0.0807,0.07,7
0.634,0.502,0.17,1.5733,0.6283,0.4213,0.426,8
0.503,0.375,0.154,0.4936,0.1535,0.1499,0.156,8
0.516,0.423,0.115,0.5697,0.2049,0.1159,0.21,7
0.633,0.485,0.135,0.9549,0.476,0.2108,0.245,10
0.556,0.444,0.122,0.8578,0.3356,0.153,0.275,11
0.589,0.454,0.184,0.6463,0.271,0.0967,0.21,15
0.473,0.362,0.127,0.2148,0.161,0.045,0.048,6
0.479,0.354,0.112,0.3763,0.1862,0.0831,0.11,8
0.476,0.378,0.104,0.4311,0.2942,0.0913,0.062,6
0.337,0.226,0.073,0.1092,0.0332,0.0309,0.031,4
0.426,0.344,0.065,0.4935,0.2842,0.1449,0.066,6
0.448,0.363,0.084,0.6251,0.3126,0.1695,0.129,10
0.553,0.431,0.135,0.6957,0.3234,0.1586,0.165,7
0.286,0.209,0.044,0.0987,0.0484,0.0336,0.014,6
0.496,0.395,0.136,0.7765,0.2862,0.1586,0.269,8
0.419,0.298,0.098,0.394,0.1802,0.1192,0.088,5
0.538,0.444,0.14,1.0955,0.508,0.1846,0.295,12
0.626,0.498,0.194,1.1534,0.4539,0.2218,0.384,8
0.617,0.488,0.184,1.1689,0.4952,0.2361,0.32,13
0.513,0.416,0.099,0.6244,0.2686,0.1471,0.159,10
0.452,0.371,0.139,0.411,0.1872,0.1019,0.102,9
0.54,0.417,0.119,0.4678,0.2128,0.0678,0.15,15
0.69,0.529,0.2,1.4541,0.7288,0.3421,0.329,9
0.6,0.452,0.202,0.8514,0.3214,0.1512,0.288,17
0.695,0.561,0.204,1.7745,0.7044,0.3798,0.518,22
0.636,0.496,0.15,1.106,0.415,0.2375,0.352,14
0.377,0.276,0.075,0.3355,0.2289,0.0574,0.058,7
0.708,0.567,0.179,1.6242,0.7187,0.3626,0.414,11
0.525,0.413,0.09,0.5501,0.3606,0.1078,0.108,6
0.626,0.493,0.181,1.2134,0.49,0.2666,0.371,10
0.635,0.484,0.168,0.8815,0.3826,0.213,0.241,9
0.594,0.468,0.186,1.2299,0.4516,0.2851,0.357,11
0.57,0.453,0.132,0.9171,0.4671,0.2,0.232,6
0.443,0.343,0.133,0.2354,0.0411,0.0889,0.134,8
0.575,0.448,0.15,0.8329,0.3231,0.2256,0.228,9
0.566,0.425,0.165,0.9216,0.5271,0.2007,0.177,5
0.647,0.512,0.17,1.2457,0.534,0.2641,0.349,11
0.565,0.449,0.137,0.6008,0.304,0.06,0.243,12
0.547,0.408,0.131,0.6337,0.2759,0.121,0.184,11
0.553,0.449,0.179,0.8529,0.268,0.1429,0.335,11
0.549,0.463,0.134,1.1083,0.5261,0.2631,0.275,6
0.555,0.429,0.129,1.1484,0.5268,0.2417,0.297,9
0.306,0.246,0.075,0.3816,0.2263,0.125,0.067,5
0.572,0.439,0.176,1.3428,0.6211,0.293,0.343,11
0.527,0.403,0.118,0.4829,0.1841,0.0882,0.17,10
0.579,0.454,0.145,0.8902,0.4068,0.2246,0.188,7
0.615,0.489,0.173,1.2586,0.5138,0.2959,0.348,11
0.369,0.282,0.079,0.1594,0.0543,0.0603,0.044,9
0.457,0.364,0.155,0.7345,0.277,0.1371,0.247,9
0.68,0.545,0.219,1.9236,0.9053,0.4418,0.493,8
0.487,0.383,0.115,0.6185,0.326,0.1541,0.1,7
0.558,0.421,0.12,0.9524,0.4668,0.1691,0.27,8
0.466,0.351,0.114,0.1914,0.0702,0.0314,0.081,12
0.238,0.206,0.023,0.0253,0.0233,0.0005,0.01,9
0.545,0.405,0.143,0.4835,0.2302,0.0738,0.126,11
0.623,0.493,0.153,1.1081,0.5488,0.2782,0.241,6
0.568,0.444,0.163,0.7994,0.2858,0.1933,0.236,10
0.664,0.517,0.16,1.2319,0.523,0.2362,0.342,8
0.534,0.408,0.142,0.4753,0.2146,0.0661,0.136,9
0.487,0.368,0.147,0.8982,0.3201,0.2176,0.252,14
0.448,0.353,0.126,0.3704,0.1716,0.0796,0.132,8
0.541,0.428,0.148,0.7281,0.2936,0.1801,0.203,7
0.636,0.497,0.196,1.1531,0.5078,0.295,0.278,10
0.418,0.293,0.091,0.4738,0.2399,0.0885,0.111,8
0.505,0.356,0.115,0.6998,0.3479,0.1789,0.202,7
0.588,0.467,0.165,0.8932,0.2945,0.1932,0.297,10
0.484,0.381,0.143,0.5231,0.281,0.0838,0.158,8
0.528,0.408,0.091,0.3462,0.165,0.0545,0.126,7
0.603,0.471,0.157,1.1581,0.5138,0.2528,0.294,10
0.367,0.288,0.079,0.5259,0.2518,0.0948,0.139,8
0.494,0.391,0.158,0.5548,0.1552,0.162,0.226,11
0.371,0.248,0.098,0.1733,0.0909,0.0393,0.045,9
0.563,0.456,0.135,0.9096,0.4377,0.2031,0.19,7
0.468,0.387,0.151,0.5977,0.113,0.1665,0.279,15
0.371,0.314,0.11,0.1143,0.0306,0.0131,0.064,11
0.627,0.494,0.16,1.2626,0.6477,0.2696,0.273,11
0.616,0.499,0.139,0.9497,0.3864,0.1941,0.311,11
0.477,0.379,0.134,0.6769,0.277,0.1393,0.197,10
0.274,0.207,0.084,0.1468,0.0435,0.0299,0.072,7
0.623,0.489,0.182,1.2603,0.5855,0.2191,0.334,13
0.752,0.602,0.212,2.3922,1.0973,0.5327,0.713,17
0.688,0.547,0.191,1.6611,0.6556,0.3302,0.5,13
0.737,0.585,0.191,2.0973,0.9518,0.4639,0.541,21
0.625,0.498,0.18,1.173,0.3917,0.3231,0.35,19
0.343,0.288,0.093,0.38,0.1363,0.0747,0.148,12
0.604,0.457,0.162,1.1215,0.4725,0.3055,0.295,10
0.465,0.367,0.118,0.481,0.1627,0.1225,0.135,10
0.547,0.431,0.116,0.7345,0.3853,0.0924,0.206,7
0.495,0.424,0.089,0.3875,0.1597,0.0809,0.136,5
0.63,0.498,0.15,1.3603,0.5519,0.2425,0.424,12
0.581,0.453,0.136,0.8456,0.2769,0.1279,0.313,17
0.501,0.367,0.15,0.7801,0.33,0.1984,0.185,9
0.301,0.226,0.084,0.1267,0.0348,0.0327,0.047,7
0.477,0.371,0.12,0.4036,0.157,0.1175,0.122,7
0.643,0.503,0.179,1.6909,0.7053,0.3413,0.485,19
0.623,0.482,0.146,1.1165,0.4876,0.2665,0.271,10
0.66,0.517,0.176,1.259,0.5032,0.2932,0.366,18
