X2,X3,X4,X5,X6,X7,X8,X9
0.439,0.316,0.105,0.3761,0.1082,0.0981,0.122,10
0.51,0.41,0.138,0.6847,0.2871,0.2032,0.148,11
0.455,0.341,0.098,0.2948,0.1551,0.1077,0.046,8
0.583,0.452,0.139,0.8479,0.2985,0.1779,0.296,16
0.245,0.198,0.07,0.1369,0.0827,0.0372,0.027,6
0.423,0.324,0.089,0.2906,0.0687,0.0504,0.17,8
0.548,0.425,0.151,1.0687,0.4534,0.2683,0.299,10
0.329,0.252,0.074,0.1786,0.0922,0.0267,0.066,7
0.479,0.367,0.139,0.3085,0.1496,0.1018,0.095,6
0.439,0.343,0.124,0.5363,0.2474,0.1406,0.137,8
0.329,0.218,0.105,0.1864,0.1257,0.0434,0.044,10
0.382,0.286,0.073,0.1063,0.0444,0.012,0.064,10
0.589,0.461,0.139,1.2525,0.5734,0.2185,0.378,7
0.575,0.454,0.118,0.8656,0.3311,0.1531,0.294,16
0.691,0.518,0.189,1.0642,0.5349,0.2433,0.275,11
0.285,0.187,0.074,0.1432,0.0502,0.0199,0.067,11
0.372,0.252,0.081,0.2777,0.1496,0.0814,0.08,6
0.61,0.504,0.145,1.1863,0.4571,0.2522,0.346,12
0.699,0.551,0.182,1.5891,0.6736,0.3813,0.457,19
0.563,0.425,0.14,0.8587,0.3579,0.1442,0.24,10
0.557,0.421,0.097,1.0649,0.392,0.3079,0.273,8
0.603,0.473,0.198,1.2073,0.5178,0.2184,0.386,10
0.557,0.421,0.168,0.9891,0.436,0.2109,0.285,11
0.52,0.426,0.12,0.7162,0.2879,0.1741,0.18,11
0.596,0.461,0.159,1.0353,0.3657,0.2484,0.324,8
0.598,0.462,0.156,0.5904,0.275,0.0939,0.224,20
0.422,0.299,0.123,0.3086,0.1402,0.0856,0.098,11
0.671,0.523,0.156,1.4023,0.6138,0.3429,0.336,9
0.668,0.514,0.193,1.7017,0.7445,0.3712,0.467,13
0.633,0.5,0.187,1.2722,0.5649,0.2803,0.346,11
0.731,0.579,0.219,1.8376,0.886,0.3991,0.486,9
0.493,0.358,0.155,0.841,0.4997,0.1252,0.183,10
0.467,0.349,0.153,0.3058,0.188,0.0449,0.081,9
0.493,0.39,0.167,0.6887,0.2608,0.1386,0.22,10
0.427,0.295,0.1,0.3666,0.2019,0.0747,0.132,6
0.659,0.525,0.208,1.0392,0.4455,0.2329,0.279,15
0.579,0.448,0.135,0.6789,0.3824,0.1495,0.121,5
0.536,0.411,0.123,0.8351,0.4653,0.2021,0.162,8
0.439,0.331,0.119,0.3587,0.1732,0.0595,0.138,10
0.414,0.309,0.12,0.2451,0.0951,0.0322,0.107,11
0.537,0.422,0.114,0.6692,0.303,0.1101,0.176,10
0.586,0.461,0.124,0.5435,0.2688,0.1278,0.117,7
0.377,0.303,0.09,0.2811,0.1205,0.0764,0.081,9
0.421,0.328,0.115,0.3516,0.1598,0.0644,0.124,8
0.532,0.401,0.128,0.645,0.3192,0.0922,0.219,7
0.65,0.512,0.165,1.5519,0.8172,0.3099,0.385,9
0.583,0.469,0.148,1.0552,0.5116,0.267,0.243,10
0.611,0.481,0.154,0.8828,0.2908,0.1872,0.286,18
0.518,0.417,0.092,0.4034,0.1879,0.0347,0.177,11
0.51,0.399,0.152,0.554,0.1914,0.1162,0.259,11
0.645,0.494,0.2,1.3692,0.5556,0.3418,0.348,11
0.391,0.284,0.111,0.4633,0.2102,0.1257,0.105,7
0.547,0.429,0.129,0.882,0.3505,0.2446,0.232,9
0.51,0.42,0.086,0.6801,0.4518,0.1014,0.144,8
0.703,0.559,0.18,1.5156,0.6021,0.3426,0.487,11
0.536,0.445,0.138,0.8832,0.3656,0.1897,0.255,14
0.622,0.492,0.155,1.1861,0.4918,0.2917,0.329,10
0.286,0.217,0.093,0.0869,0.0162,0.0158,0.08,11
0.597,0.475,0.139,0.9132,0.467,0.2025,0.228,10
0.508,0.4,0.152,0.8453,0.3685,0.1948,0.217,10
0.263,0.185,0.064,0.0619,0.0146,0.0088,0.044,8
0.551,0.442,0.163,0.9538,0.4201,0.2516,0.228,9
0.46,0.338,0.126,0.3682,0.1564,0.082,0.12,8
0.621,0.484,0.162,1.2321,0.5048,0.2959,0.333,10
0.726,0.58,0.185,2.1577,0.9653,0.4078,0.609,9
0.577,0.465,0.182,1.0625,0.3549,0.2667,0.362,10
0.433,0.337,0.108,0.6215,0.4128,0.1444,0.096,6
0.355,0.283,0.098,0.1836,0.0965,0.0406,0.049,11
0.545,0.444,0.115,0.4665,0.1762,0.1054,0.155,15
0.425,0.322,0.137,0.511,0.1904,0.0777,0.233,11
0.25,0.204,0.048,0.0354,0.0088,0.0183,0.022,8
0.661,0.539,0.204,1.6003,0.5112,0.3533,0.572,24
0.418,0.308,0.09,0.288,0.1724,0.0503,0.057,7
0.61,0.458,0.134,0.7881,0.4343,0.1759,0.154,6
0.323,0.239,0.104,0.1247,0.0484,0.0544,0.04,11
0.569,0.453,0.127,0.7624,0.3187,0.1555,0.199,6
0.579,0.456,0.174,1.207,0.4741,0.2681,0.399,9
0.516,0.378,0.149,0.5331,0.2138,0.1012,0.208,6
0.377,0.31,0.101,0.1504,0.0875,0.0455,0.041,8
0.2,0.143,0.066,0.0414,0.0037,0.0185,0.027,8
0.542,0.402,0.157,0.9736,0.3345,0.2434,0.287,14
0.645,0.513,0.183,1.1001,0.468,0.2418,0.317,10
0.46,0.354,0.07,0.4535,0.2263,0.0928,0.097,9
0.541,0.414,0.127,1.2749,0.5179,0.2832,0.374,13
0.409,0.315,0.118,0.3852,0.2199,0.0665,0.108,5
0.556,0.426,0.14,0.7535,0.4717,0.1737,0.153,3
0.547,0.451,0.144,0.9167,0.3559,0.1754,0.27,10
0.283,0.227,0.114,0.1931,0.0574,0.0462,0.072,12
0.451,0.342,0.122,0.3406,0.1823,0.0611,0.096,8
0.482,0.355,0.132,0.4446,0.2156,0.1017,0.08,10
0.617,0.484,0.162,1.2402,0.5291,0.3251,0.316,13
0.533,0.427,0.184,0.8893,0.2866,0.2082,0.299,11
0.351,0.255,0.091,0.2218,0.1111,0.0612,0.07,7
0.634,0.496,0.18,1.1229,0.5195,0.2485,0.302,7
0.576,0.435,0.138,0.8761,0.3874,0.2228,0.174,9
0.303,0.238,0.076,0.1537,0.0795,0.0427,0.04,6
0.594,0.458,0.161,1.0235,0.4786,0.2441,0.257,9
0.626,0.479,0.172,0.863,0.4058,0.1535,0.253,15
0.491,0.396,0.092,0.8434,0.3768,0.1378,0.284,6
0.386,0.284,0.148,0.2893,0.165,0.0504,0.1,8
0.593,0.479,0.186,0.9338,0.288,0.179,0.346,18
0.274,0.202,0.09,0.1498,0.0352,0.0239,0.09,10
0.679,0.53,0.181,1.4118,0.5477,0.3234,0.405,12
0.665,0.525,0.157,1.5643,0.6159,0.3772,0.414,15
0.62,0.486,0.193,1.1616,0.4761,0.2527,0.331,16
0.335,0.256,0.107,0.4902,0.2822,0.0803,0.167,6
0.329,0.264,0.095,0.3379,0.1138,0.0801,0.137,8
0.546,0.387,0.096,0.5369,0.361,0.1115,0.108,7
0.63,0.505,0.198,1.6481,0.7061,0.3248,0.459,11
0.497,0.342,0.144,0.4369,0.2988,0.0982,0.092,8
0.614,0.487,0.167,1.169,0.4675,0.2487,0.32,21
0.605,0.469,0.186,1.2525,0.5209,0.258,0.375,16
0.552,0.453,0.143,1.0017,0.4412,0.2249,0.287,10
0.351,0.271,0.072,0.2061,0.0992,0.0293,0.108,9
0.484,0.406,0.13,0.3808,0.1244,0.0809,0.124,11
0.498,0.374,0.137,0.784,0.2847,0.1914,0.222,11
0.385,0.289,0.139,0.4752,0.2044,0.0791,0.134,10
0.4,0.348,0.149,0.4522,0.1167,0.1128,0.165,8
0.543,0.435,0.157,1.0115,0.3538,0.2674,0.287,8
0.53,0.42,0.182,1.0638,0.4425,0.2427,0.341,9
0.538,0.395,0.152,0.5154,0.1492,0.1056,0.212,10
0.338,0.287,0.089,0.0632,0.0277,0.021,0.018,8
0.354,0.27,0.101,0.1592,0.1071,0.0346,0.04,4
0.599,0.474,0.128,0.8836,0.3181,0.1411,0.307,15
0.65,0.493,0.168,1.377,0.6767,0.3237,0.282,9
0.598,0.433,0.153,1.0217,0.4896,0.2578,0.202,11
0.636,0.512,0.151,1.5149,0.6141,0.3369,0.436,14
0.386,0.269,0.068,0.2175,0.062,0.0566,0.098,7
0.36,0.253,0.111,0.1591,0.0578,0.0323,0.066,9
0.314,0.218,0.068,0.0952,0.0056,0.0188,0.097,12
0.38,0.273,0.134,0.3328,0.0849,0.0683,0.154,8
0.568,0.443,0.162,0.5116,0.1443,0.0961,0.245,10
0.495,0.401,0.14,0.7366,0.2686,0.24,0.182,8
0.481,0.368,0.111,0.1633,0.079,0.0304,0.064,6
0.606,0.478,0.159,1.1165,0.5435,0.24,0.271,9
0.624,0.485,0.138,1.3748,0.629,0.2757,0.341,11
0.623,0.514,0.163,1.4567,0.6221,0.3237,0.415,8
0.601,0.462,0.177,1.0019,0.4787,0.1933,0.264,8
0.619,0.494,0.15,1.2363,0.5182,0.2435,0.348,9
0.641,0.507,0.211,1.5375,0.514,0.386,0.501,11
0.663,0.53,0.16,1.4943,0.6511,0.3093,0.422,13
0.444,0.34,0.111,0.3608,0.1437,0.0655,0.135,10
0.593,0.464,0.181,1.1573,0.5633,0.273,0.308,8
0.577,0.436,0.151,0.7044,0.2705,0.1791,0.176,10
0.617,0.486,0.149,1.1914,0.561,0.2535,0.313,10
0.367,0.287,0.1,0.188,0.079,0.0287,0.087,10
0.537,0.425,0.15,0.8565,0.4111,0.2046,0.217,7
0.548,0.414,0.111,0.3709,0.162,0.0732,0.12,11
0.673,0.531,0.202,1.6082,0.6716,0.3109,0.506,15
0.604,0.467,0.152,0.9371,0.38,0.1895,0.281,10
0.69,0.558,0.208,2.1626,1.0953,0.4417,0.44,11
0.412,0.325,0.116,0.4923,0.2497,0.1051,0.117,7
0.542,0.431,0.147,0.9258,0.3043,0.2105,0.314,10
0.496,0.382,0.133,0.6618,0.2334,0.1928,0.204,8
0.646,0.531,0.169,1.3302,0.5233,0.2422,0.466,19
0.411,0.342,0.135,0.5485,0.2314,0.0972,0.184,15
0.323,0.208,0.09,0.1926,0.1192,0.0614,0.043,6
0.383,0.317,0.134,0.1845,0.0899,0.0629,0.061,5
0.411,0.318,0.107,0.6025,0.2502,0.1131,0.179,5
0.588,0.458,0.149,1.0132,0.5025,0.208,0.222,11
0.758,0.598,0.225,2.2934,0.9392,0.5509,0.647,17
0.604,0.475,0.162,0.9755,0.2949,0.2034,0.338,11
0.591,0.459,0.155,0.8358,0.3671,0.1316,0.288,8
0.502,0.388,0.129,0.4864,0.2141,0.0792,0.174,10
0.504,0.384,0.137,0.5698,0.2093,0.1743,0.154,7
0.703,0.559,0.183,2.2359,0.9064,0.5111,0.643,11
0.314,0.256,0.09,0.2099,0.0781,0.0481,0.078,6
0.323,0.247,0.072,0.2547,0.2008,0.0454,0.049,4
0.481,0.385,0.083,0.6072,0.2791,0.1488,0.145,8
0.472,0.362,0.147,0.7579,0.3289,0.1797,0.215,8
0.56,0.422,0.147,1.0155,0.4392,0.1656,0.308,10
0.392,0.279,0.097,0.5759,0.2971,0.1124,0.163,6
0.541,0.42,0.12,0.6038,0.22,0.0921,0.225,9
0.563,0.432,0.15,1.2937,0.5288,0.2897,0.354,9
0.64,0.504,0.156,1.1513,0.4705,0.2797,0.325,10
0.661,0.54,0.207,1.6562,0.7994,0.3364,0.434,9
0.413,0.309,0.142,0.5045,0.2407,0.1033,0.153,10
0.293,0.241,0.103,0.1071,0.0415,0.0301,0.026,8
0.564,0.454,0.154,0.773,0.2143,0.123,0.317,10
0.571,0.439,0.166,0.7445,0.2763,0.2088,0.213,9
0.733,0.575,0.205,1.9144,0.7317,0.4286,0.555,14
0.363,0.281,0.096,0.3318,0.1458,0.1073,0.074,9
0.399,0.279,0.099,0.4004,0.2168,0.0967,0.072,9
0.453,0.352,0.084,0.3631,0.1432,0.0701,0.11,11
0.369,0.255,0.095,0.1141,0.0904,0.0215,0.021,7
0.207,0.15,0.067,0.0546,0.0285,0.0167,0.018,7
0.369,0.267,0.077,0.1495,0.0452,0.034,0.085,8
0.415,0.345,0.167,0.4534,0.1536,0.1168,0.156,9
0.663,0.531,0.181,1.3534,0.6162,0.2968,0.36,15
0.493,0.353,0.097,0.7354,0.3372,0.1211,0.206,6
0.476,0.376,0.132,0.6861,0.2985,0.1373,0.226,8
0.466,0.357,0.125,0.4417,0.1764,0.0764,0.171,9
0.59,0.458,0.185,1.42,0.6763,0.2705,0.402,15
0.481,0.388,0.11,0.3217,0.1106,0.0922,0.094,10
0.537,0.423,0.182,1.0158,0.3795,0.2516,0.291,7
0.631,0.502,0.205,1.2138,0.5572,0.271,0.294,10
0.438,0.367,0.118,0.4396,0.2611,0.0704,0.119,8
0.405,0.284,0.123,0.5733,0.2963,0.1714,0.139,8
0.464,0.393,0.141,0.5305,0.1808,0.1011,0.209,8
0.534,0.428,0.101,0.8501,0.4599,0.1558,0.19,6
0.603,0.461,0.143,1.0685,0.4825,0.2681,0.211,10
0.588,0.468,0.158,0.9556,0.3959,0.2628,0.269,10
0.54,0.442,0.161,1.1759,0.5467,0.223,0.318,10
0.613,0.47,0.204,1.3866,0.6665,0.2801,0.368,11
0.497,0.384,0.15,0.3705,0.1673,0.0547,0.161,11
0.394,0.283,0.143,0.4399,0.1893,0.1012,0.136,8
0.402,0.291,0.1,0.4431,0.2393,0.0935,0.093,8
0.442,0.347,0.132,0.5688,0.1971,0.1454,0.182,10
0.443,0.347,0.118,0.4754,0.2715,0.1101,0.104,9
0.617,0.496,0.17,1.1732,0.5272,0.2299,0.291,10
0.616,0.471,0.182,1.6016,0.6952,0.2944,0.488,9
0.599,0.475,0.14,1.247,0.5534,0.2811,0.328,11
0.551,0.419,0.127,0.5712,0.1816,0.1534,0.225,14
0.714,0.574,0.222,1.7525,0.8666,0.3872,0.408,22
0.629,0.498,0.175,1.0288,0.4602,0.2208,0.287,10
0.511,0.379,0.119,0.5562,0.2322,0.1401,0.153,8
0.398,0.308,0.151,0.4816,0.2048,0.071,0.196,7
0.653,0.494,0.174,1.1443,0.5375,0.222,0.295,9
0.656,0.519,0.199,1.4104,0.5959,0.3096,0.402,16
0.557,0.428,0.126,0.8514,0.3143,0.1715,0.278,10
0.673,0.536,0.221,1.5482,0.6067,0.3853,0.463,15
0.518,0.421,0.159,0.6819,0.2015,0.1547,0.263,17
0.365,0.249,0.135,0.1728,0.0509,0.0566,0.082,8
0.591,0.459,0.146,1.0891,0.4773,0.2763,0.276,9
0.596,0.466,0.123,1.1883,0.6178,0.2716,0.277,7
0.499,0.411,0.16,0.4013,0.1069,0.0993,0.185,11
0.171,0.146,0.094,0.0442,0.0123,0.0092,0.031,7
0.5,0.383,0.138,0.4997,0.2877,0.1293,0.104,9
0.649,0.496,0.164,1.1802,0.6366,0.21,0.314,9
0.664,0.53,0.182,1.31,0.5598,0.3181,0.372,10
0.591,0.456,0.138,1.1815,0.439,0.2473,0.387,11
0.681,0.524,0.193,1.6218,0.6609,0.3751,0.461,8
0.582,0.441,0.138,0.6549,0.2788,0.1659,0.184,10
0.481,0.36,0.131,0.8831,0.513,0.2239,0.145,10
0.416,0.289,0.124,0.4088,0.163,0.0697,0.118,11
0.546,0.441,0.116,1.0278,0.4263,0.2406,0.278,7
0.537,0.405,0.15,0.7493,0.351,0.1751,0.186,9
0.411,0.286,0.083,0.1819,0.1126,0.0498,0.047,8
0.505,0.395,0.084,0.4025,0.1863,0.1125,0.107,11
0.519,0.407,0.161,0.5472,0.1953,0.146,0.17,11
0.532,0.416,0.164,0.8368,0.3814,0.1902,0.243,10
0.589,0.456,0.146,1.2359,0.5498,0.2266,0.37,8
0.565,0.449,0.154,0.8169,0.2854,0.1725,0.247,12
0.445,0.35,0.128,0.4883,0.13,0.1733,0.168,7
0.477,0.377,0.098,0.4992,0.2758,0.0809,0.155,6
0.51,0.403,0.142,0.6797,0.3546,0.1599,0.136,8
0.461,0.372,0.177,0.5885,0.2458,0.1829,0.114,8
0.425,0.331,0.105,0.2929,0.1669,0.0743,0.072,8
0.617,0.48,0.172,1.0985,0.4439,0.2577,0.293,13
0.702,0.566,0.211,1.6979,0.6689,0.3522,0.512,17
0.463,0.385,0.145,0.4369,0.1734,0.1053,0.142,9
0.269,0.225,0.119,0.2282,0.0896,0.0891,0.053,5
0.533,0.398,0.119,0.6798,0.2624,0.18,0.207,8
0.25,0.193,0.077,0.1145,0.0677,0.0187,0.028,6
0.466,0.354,0.112,0.5112,0.113,0.094,0.249,8
0.521,0.412,0.106,0.8227,0.2908,0.1776,0.27,8
0.333,0.28,0.136,0.3191,0.1068,0.0667,0.12,8
0.168,0.145,0.029,0.0281,0.0134,0.013,0.016,6
0.459,0.388,0.091,0.6812,0.2957,0.2205,0.146,8
0.441,0.346,0.148,0.4532,0.1099,0.0957,0.247,14
0.503,0.384,0.101,0.7088,0.3846,0.1621,0.14,7
0.682,0.543,0.21,1.436,0.6423,0.3208,0.384,11
0.617,0.485,0.174,0.9765,0.4929,0.2493,0.176,9
0.359,0.249,0.077,0.3552,0.1964,0.059,0.092,11
0.567,0.434,0.154,0.6693,0.2497,0.1289,0.252,15
0.498,0.385,0.111,0.5413,0.2062,0.0751,0.213,9
0.558,0.408,0.138,0.7586,0.3682,0.1746,0.172,11
0.722,0.577,0.217,1.6902,0.8496,0.4125,0.357,8
0.403,0.342,0.13,0.405,0.1622,0.0996,0.139,7
0.434,0.292,0.124,0.6583,0.2936,0.1805,0.172,7
0.593,0.461,0.157,0.9689,0.3771,0.217,0.314,11
0.537,0.412,0.165,1.1335,0.3908,0.2891,0.331,15
0.431,0.328,0.1,0.618,0.2316,0.0984,0.253,8
0.444,0.348,0.153,0.4531,0.1686,0.0661,0.197,10
0.368,0.303,0.124,0.3805,0.1253,0.0646,0.151,9
0.49,0.351,0.135,0.4268,0.1942,0.1003,0.114,8
0.666,0.521,0.177,1.4764,0.6152,0.3206,0.376,14
0.548,0.43,0.14,0.6994,0.3248,0.1618,0.178,8
0.342,0.242,0.113,0.4602,0.2661,0.1029,0.091,6
0.627,0.49,0.192,1.508,0.6386,0.3634,0.413,11
0.481,0.39,0.087,0.3684,0.232,0.0628,0.084,6
0.423,0.341,0.121,0.2303,0.047,0.0539,0.149,10
0.523,0.384,0.149,0.2771,0.1844,0.0812,0.046,10
0.593,0.451,0.172,0.9354,0.4381,0.1944,0.226,9
0.634,0.511,0.195,0.9516,0.3929,0.1844,0.308,14
0.473,0.352,0.149,0.3906,0.1618,0.1026,0.106,10
0.543,0.433,0.151,0.5506,0.1989,0.1338,0.215,9
0.635,0.512,0.188,1.5135,0.6354,0.3437,0.441,10
0.489,0.389,0.109,0.6407,0.3351,0.1301,0.162,10
0.494,0.36,0.102,0.4176,0.1809,0.0676,0.156,9
0.521,0.416,0.129,0.9331,0.4019,0.1754,0.288,11
0.508,0.396,0.133,0.7019,0.2433,0.1805,0.2,11
0.581,0.461,0.095,1.292,0.5401,0.3062,0.321,9
0.624,0.5,0.167,1.489,0.636,0.2708,0.47,14
0.557,0.439,0.127,0.7736,0.2645,0.1885,0.258,12
0.627,0.501,0.195,1.3545,0.5095,0.3248,0.413,15
0.497,0.384,0.096,0.5811,0.2687,0.099,0.184,8
0.598,0.454,0.144,0.7393,0.3238,0.1534,0.236,11
0.593,0.447,0.137,0.8954,0.4514,0.1971,0.174,8
0.557,0.419,0.149,0.5348,0.2157,0.1216,0.16,9
0.552,0.454,0.163,1.0593,0.3566,0.2173,0.389,21
0.272,0.189,0.077,0.2318,0.1213,0.0426,0.062,8
0.227,0.152,0.086,0.1076,0.0579,0.0359,0.02,5
0.395,0.329,0.104,0.3291,0.1137,0.0845,0.089,7
0.478,0.384,0.111,0.7591,0.2701,0.1628,0.23,11
0.547,0.416,0.139,0.9045,0.4264,0.2145,0.245,10
0.65,0.514,0.158,0.9522,0.3703,0.2578,0.276,12
0.616,0.468,0.122,0.9763,0.4616,0.1909,0.256,11
0.151,0.11,0.062,0.0745,0.0326,0.0146,0.035,8
0.284,0.199,0.093,0.0743,0.0425,0.016,0.029,6
0.506,0.393,0.149,0.5712,0.3066,0.1044,0.163,7
0.639,0.517,0.156,1.3746,0.6458,0.2915,0.336,9
0.629,0.488,0.151,1.0518,0.594,0.1993,0.258,8
0.51,0.392,0.143,0.4457,0.1557,0.0963,0.158,9
0.595,0.468,0.179,0.8813,0.4692,0.1239,0.296,7
0.137,0.099,0.023,0.0232,0.0201,0.0005,0.002,6
0.56,0.406,0.147,1.1103,0.4851,0.2409,0.296,10
0.54,0.456,0.147,0.5387,0.1911,0.1049,0.252,9
0.387,0.302,0.115,0.2497,0.0763,0.0584,0.113,9
0.334,0.252,0.115,0.1326,0.0322,0.0458,0.061,10
0.46,0.348,0.116,0.5654,0.2636,0.107,0.154,11
0.488,0.385,0.182,0.8481,0.3848,0.1893,0.211,11
0.739,0.583,0.211,2.1541,0.9959,0.4397,0.488,16
0.47,0.348,0.154,0.4906,0.2817,0.1251,0.095,5
0.515,0.394,0.115,0.5168,0.2213,0.0797,0.213,8
0.608,0.471,0.171,1.2186,0.4906,0.2448,0.367,13
0.644,0.512,0.167,1.5495,0.6723,0.3128,0.461,15
0.612,0.487,0.171,1.051,0.412,0.2131,0.343,11
0.325,0.238,0.067,0.2143,0.1085,0.0542,0.065,7
0.634,0.498,0.178,0.7945,0.2911,0.1924,0.262,11
0.383,0.296,0.097,0.2838,0.1264,0.0441,0.094,7
0.646,0.523,0.133,1.1077,0.3624,0.2906,0.348,11
0.377,0.317,0.109,0.1681,0.0491,0.0445,0.097,8
0.587,0.453,0.16,1.0625,0.4489,0.1884,0.338,13
0.626,0.507,0.149,1.2763,0.5208,0.2387,0.406,16
0.573,0.449,0.127,0.6991,0.3398,0.1522,0.139,9
0.641,0.52,0.164,1.3401,0.6356,0.306,0.317,11
0.497,0.384,0.081,0.3627,0.1746,0.123,0.072,7
0.454,0.333,0.1,0.4909,0.2433,0.1206,0.088,7
0.56,0.442,0.158,0.5802,0.1625,0.169,0.252,8
0.608,0.472,0.167,0.7368,0.2833,0.1333,0.266,9
0.423,0.332,0.109,0.35,0.1284,0.0812,0.103,12
0.703,0.547,0.221,1.9148,0.8604,0.3918,0.501,15
0.553,0.422,0.15,0.7146,0.3355,0.1439,0.244,9
0.335,0.249,0.096,0.2167,0.0827,0.0758,0.076,9
0.599,0.465,0.108,1.0094,0.3408,0.2163,0.333,10
0.595,0.455,0.157,0.9427,0.4647,0.1886,0.268,11
0.616,0.484,0.155,0.9877,0.358,0.2187,0.347,12
0.602,0.481,0.148,1.298,0.5396,0.2776,0.413,9
0.456,0.349,0.147,0.5289,0.1671,0.1134,0.236,10
0.734,0.577,0.189,1.4624,0.6562,0.2804,0.401,11
0.593,0.462,0.156,0.8677,0.4422,0.2024,0.225,8
0.526,0.413,0.14,0.5475,0.2699,0.1137,0.131,6
0.363,0.269,0.105,0.2586,0.1501,0.0433,0.09,7
0.659,0.528,0.164,1.1859,0.497,0.2013,0.365,14
0.581,0.444,0.206,1.333,0.5288,0.3242,0.383,11
0.611,0.462,0.161,0.8154,0.4071,0.1551,0.236,7
0.129,0.094,0.008,0.002,0.001,0.003,0.002,3
0.342,0.258,0.075,0.2734,0.1589,0.0615,0.079,9
0.658,0.524,0.219,1.3011,0.4746,0.3789,0.383,16
0.569,0.419,0.141,0.881,0.3729,0.2517,0.176,6
0.488,0.4,0.124,0.6882,0.2693,0.168,0.213,11
0.537,0.434,0.135,0.6127,0.2486,0.1617,0.193,9
0.362,0.277,0.107,0.2846,0.1755,0.0574,0.075,5
0.586,0.471,0.118,1.2851,0.4849,0.3132,0.388,15
0.595,0.446,0.175,0.9051,0.5616,0.2028,0.124,6
0.703,0.544,0.209,1.5067,0.6705,0.3337,0.41,9
0.237,0.19,0.075,0.0856,0.0364,0.0244,0.021,8
0.386,0.296,0.095,0.212,0.0746,0.0944,0.045,9
0.355,0.246,0.08,0.1913,0.1049,0.0509,0.043,8
0.362,0.282,0.134,0.114,0.0732,0.0454,0.015,5
0.404,0.307,0.115,0.4192,0.1669,0.1002,0.159,6
0.583,0.468,0.164,1.0227,0.3084,0.2007,0.349,10
0.535,0.435,0.141,0.5114,0.1944,0.0816,0.208,11
0.298,0.22,0.096,0.0769,0.0443,0.0288,0.013,9
0.636,0.478,0.161,1.4254,0.6086,0.3285,0.386,11
0.645,0.509,0.161,1.1481,0.5433,0.2077,0.313,11
0.62,0.473,0.134,1.3519,0.7756,0.2366,0.308,9
0.608,0.492,0.191,0.7149,0.2805,0.1093,0.277,13
0.337,0.24,0.085,0.3653,0.2016,0.0673,0.104,7
0.536,0.395,0.159,0.6637,0.3038,0.1772,0.159,9
0.492,0.395,0.134,0.6107,0.2644,0.1077,0.2,9
0.469,0.375,0.13,0.4944,0.2026,0.0845,0.164,9
0.461,0.375,0.129,1.0311,0.3307,0.2696,0.321,11
0.384,0.281,0.116,0.2582,0.1076,0.041,0.115,6
0.457,0.362,0.151,0.5824,0.2519,0.1124,0.209,9
0.331,0.271,0.081,0.1743,0.0568,0.0883,0.059,9
0.571,0.458,0.165,0.8922,0.3141,0.1885,0.308,9
0.657,0.521,0.164,1.4177,0.6382,0.304,0.429,11
0.502,0.381,0.126,0.612,0.2465,0.0956,0.224,9
0.592,0.474,0.178,1.38,0.529,0.3686,0.392,10
0.399,0.337,0.118,0.5533,0.1594,0.0988,0.213,13
0.602,0.469,0.124,0.8225,0.3153,0.206,0.224,16
0.712,0.551,0.177,1.5449,0.7417,0.3936,0.337,8
0.627,0.5,0.157,1.4076,0.6172,0.3068,0.396,9
0.702,0.547,0.211,1.4035,0.619,0.3126,0.345,13
0.614,0.467,0.183,1.1679,0.5512,0.2025,0.348,9
0.369,0.268,0.097,0.4604,0.1884,0.1378,0.12,6
0.552,0.43,0.128,1.0036,0.4464,0.1874,0.272,11
0.474,0.384,0.094,0.4475,0.2214,0.0695,0.117,11
0.592,0.466,0.197,1.2783,0.5199,0.2932,0.361,9
0.355,0.282,0.128,0.1618,0.1046,0.0415,0.045,7
0.606,0.482,0.189,1.308,0.5504,0.2838,0.389,11
0.471,0.371,0.133,0.4289,0.2795,0.1031,0.098,4
0.359,0.28,0.068,0.3004,0.1947,0.0666,0.064,6
0.395,0.306,0.12,0.3551,0.079,0.095,0.152,8
0.555,0.419,0.168,0.8787,0.465,0.2034,0.169,9
0.576,0.451,0.133,1.1023,0.5083,0.2801,0.266,10
0.539,0.422,0.173,0.718,0.2454,0.1537,0.288,13
0.451,0.368,0.088,0.3006,0.0571,0.0427,0.226,13
0.646,0.512,0.173,1.1776,0.4608,0.2695,0.358,11
0.629,0.497,0.155,1.1759,0.4848,0.2571,0.375,11
0.626,0.488,0.147,1.094,0.548,0.2532,0.266,10
0.571,0.449,0.164,1.1173,0.5346,0.2015,0.313,10
0.454,0.304,0.077,0.2267,0.1295,0.0547,0.045,7
0.618,0.486,0.143,1.3252,0.5566,0.3512,0.335,10
0.427,0.328,0.097,0.2413,0.0495,0.0417,0.152,7
0.667,0.523,0.173,1.7086,0.7602,0.3841,0.463,11
0.619,0.49,0.208,1.1883,0.4869,0.2437,0.329,15
0.456,0.358,0.14,0.474,0.2358,0.1489,0.085,7
0.422,0.338,0.116,0.3005,0.1058,0.0684,0.149,9
0.515,0.401,0.123,0.6575,0.2827,0.1353,0.214,16
0.508,0.394,0.178,1.0589,0.4931,0.1746,0.325,9
0.454,0.344,0.126,0.5377,0.1538,0.1351,0.208,10
0.566,0.422,0.106,0.8741,0.4021,0.2039,0.211,11
0.564,0.43,0.109,1.0818,0.5675,0.2551,0.223,4
