X2,X3,X4,X5,X6,X7,X8,X9
0.542,0.441,0.18,1.02,0.366,0.192,0.355,11.0
0.578,0.433,0.157,0.612,0.205,0.151,0.194,11.0
0.714,0.549,0.221,1.234,0.525,0.277,0.34,12.994
0.377,0.29,0.136,0.234,0.054,0.072,0.126,10.0
0.383,0.316,0.129,0.228,0.064,0.059,0.098,10.0
0.167,0.135,0.06,0.027,0.001,0.027,0.013,6.0
0.529,0.419,0.151,0.932,0.486,0.161,0.254,6.0
0.578,0.451,0.155,0.934,0.458,0.275,0.235,8.0
0.269,0.195,0.095,0.13,0.122,0.022,0.028,5.467
0.564,0.418,0.131,0.637,0.285,0.156,0.184,10.0
0.661,0.526,0.2,1.374,0.629,0.279,0.341,15.894
0.49,0.381,0.119,0.517,0.244,0.129,0.15,8.0
0.596,0.468,0.169,1.235,0.607,0.299,0.247,8.0
0.456,0.368,0.131,0.462,0.182,0.073,0.197,9.0
0.535,0.423,0.099,0.629,0.247,0.184,0.176,7.0
0.583,0.47,0.148,1.089,0.473,0.255,0.276,8.0
0.501,0.399,0.132,0.813,0.291,0.203,0.253,6.0
0.522,0.421,0.105,0.378,0.25,0.062,0.085,8.0
0.452,0.366,0.156,0.282,0.077,0.057,0.125,11.0
0.298,0.217,0.068,0.056,0.017,0.015,0.031,7.0
0.362,0.291,0.109,0.255,0.145,0.047,0.064,8.0
0.517,0.418,0.147,0.423,0.18,0.122,0.096,10.0
0.581,0.441,0.166,0.981,0.427,0.205,0.273,11.894
0.592,0.464,0.171,1.109,0.335,0.267,0.346,7.0
0.652,0.518,0.194,1.397,0.611,0.312,0.397,11.0
0.461,0.355,0.139,0.427,0.165,0.068,0.186,9.0
0.416,0.321,0.086,0.342,0.11,0.124,0.102,6.0
0.496,0.391,0.149,0.832,0.29,0.199,0.278,11.0
0.399,0.32,0.134,0.244,0.115,0.065,0.079,9.0
0.378,0.305,0.119,0.785,0.275,0.256,0.173,7.0
0.62,0.492,0.162,1.095,0.487,0.233,0.318,7.0
0.72,0.564,0.219,1.774,0.742,0.301,0.577,17.939
0.545,0.46,0.125,0.715,0.216,0.138,0.279,11.0
0.416,0.339,0.092,0.216,0.138,0.058,0.028,11.0
0.658,0.533,0.202,1.341,0.575,0.323,0.347,11.693
0.55,0.444,0.185,0.708,0.317,0.199,0.185,7.0
0.444,0.366,0.131,0.382,0.099,0.103,0.152,11.0
0.504,0.409,0.118,0.647,0.288,0.122,0.164,9.0
0.476,0.354,0.155,0.452,0.16,0.091,0.191,12.23
0.674,0.528,0.174,1.306,0.618,0.269,0.352,10.0
0.651,0.517,0.154,1.334,0.593,0.311,0.369,9.0
0.469,0.361,0.096,0.485,0.196,0.129,0.144,10.0
0.604,0.485,0.171,1.192,0.449,0.269,0.381,13.144
0.503,0.406,0.131,0.52,0.241,0.128,0.142,8.0
0.465,0.362,0.086,0.395,0.166,0.112,0.105,9.0
0.405,0.316,0.133,0.633,0.326,0.197,0.123,8.0
0.245,0.186,0.069,0.106,0.061,0.028,0.018,7.0
0.254,0.175,0.037,0.155,0.056,0.042,0.062,6.075
0.397,0.301,0.155,0.392,0.186,0.09,0.109,9.0
0.423,0.359,0.122,0.323,0.102,0.054,0.15,8.0
0.642,0.513,0.201,0.981,0.302,0.242,0.358,21.45
0.578,0.448,0.173,0.887,0.447,0.221,0.221,7.0
0.454,0.355,0.119,0.776,0.317,0.128,0.257,8.0
0.373,0.282,0.105,0.154,0.058,0.053,0.054,5.548
0.447,0.333,0.144,0.546,0.175,0.146,0.19,9.0
0.167,0.136,0.069,0.025,0.02,0.016,0.006,6.0
0.606,0.453,0.139,0.692,0.317,0.197,0.172,9.0
0.583,0.456,0.16,0.908,0.298,0.278,0.266,8.0
0.645,0.509,0.206,1.444,0.617,0.298,0.453,10.0
0.307,0.212,0.033,0.072,0.009,0.022,0.029,10.0
0.533,0.406,0.142,0.885,0.351,0.2,0.244,10.0
0.649,0.514,0.17,1.355,0.715,0.281,0.325,7.0
0.416,0.347,0.103,0.195,0.082,0.036,0.078,6.0
0.442,0.343,0.136,0.489,0.221,0.082,0.143,8.0
0.383,0.349,0.147,0.459,0.133,0.092,0.222,11.0
0.537,0.427,0.144,0.587,0.259,0.163,0.171,5.68
0.325,0.25,0.094,0.072,0.023,0.019,0.026,7.0
0.321,0.256,0.093,0.271,0.069,0.081,0.084,9.0
0.362,0.264,0.07,0.236,0.093,0.069,0.08,7.0
0.583,0.438,0.137,1.007,0.486,0.198,0.272,11.0
0.599,0.465,0.147,1.061,0.55,0.198,0.28,9.0
0.459,0.336,0.084,0.341,0.159,0.074,0.105,8.0
0.57,0.458,0.135,1.102,0.395,0.238,0.343,11.0
0.49,0.393,0.137,0.563,0.25,0.116,0.181,11.0
0.208,0.137,0.066,0.002,0.012,0.006,0.003,6.0
0.338,0.22,0.082,0.28,0.163,0.053,0.09,9.0
0.621,0.493,0.193,1.466,0.532,0.296,0.487,16.111
0.649,0.505,0.225,1.776,0.786,0.433,0.427,9.0
0.479,0.365,0.122,0.587,0.34,0.148,0.115,9.0
0.566,0.45,0.175,0.889,0.417,0.178,0.284,11.0
0.485,0.397,0.17,0.967,0.356,0.213,0.32,14.739
0.455,0.373,0.118,0.624,0.336,0.093,0.185,8.0
0.603,0.472,0.178,1.249,0.526,0.266,0.372,11.0
0.61,0.494,0.173,1.078,0.497,0.195,0.313,10.0
0.699,0.549,0.163,1.652,0.691,0.362,0.504,13.967
0.506,0.43,0.1,0.672,0.229,0.179,0.17,9.0
0.588,0.449,0.116,1.028,0.512,0.221,0.249,3.15
0.563,0.435,0.161,0.574,0.183,0.104,0.272,11.025
0.629,0.49,0.167,1.306,0.522,0.299,0.369,11.0
0.472,0.353,0.163,0.665,0.257,0.155,0.245,10.0
0.452,0.333,0.146,0.518,0.24,0.146,0.168,11.93
0.641,0.487,0.179,1.664,0.709,0.393,0.412,9.0
0.447,0.343,0.095,0.25,0.1,0.065,0.119,9.0
0.451,0.376,0.087,0.578,0.373,0.161,0.063,5.39
0.605,0.504,0.157,0.996,0.364,0.205,0.334,11.0
0.542,0.427,0.104,0.793,0.356,0.184,0.201,10.661
0.497,0.381,0.117,0.737,0.442,0.121,0.166,7.0
0.533,0.419,0.132,0.842,0.269,0.218,0.286,10.0
0.663,0.528,0.18,1.368,0.498,0.299,0.446,20.273
0.549,0.432,0.156,0.778,0.276,0.174,0.259,9.0
0.534,0.424,0.117,0.579,0.211,0.147,0.214,8.0
0.518,0.415,0.136,0.545,0.276,0.104,0.18,11.0
0.588,0.445,0.191,0.814,0.343,0.169,0.246,10.0
0.478,0.391,0.13,0.51,0.243,0.092,0.155,8.0
0.352,0.274,0.12,0.384,0.127,0.107,0.16,10.0
0.323,0.247,0.077,0.115,0.041,0.036,0.04,8.0
0.471,0.359,0.094,0.525,0.214,0.087,0.174,10.425
0.332,0.234,0.075,0.13,0.061,0.026,0.044,8.0
0.565,0.458,0.089,1.233,0.587,0.263,0.345,8.0
0.631,0.487,0.175,1.247,0.681,0.265,0.257,6.0
0.5,0.384,0.102,0.426,0.221,0.126,0.085,6.0
0.499,0.378,0.082,0.557,0.253,0.15,0.119,8.0
0.733,0.584,0.179,1.846,0.99,0.397,0.414,14.574
0.635,0.501,0.177,1.446,0.657,0.279,0.386,11.0
0.264,0.221,0.093,0.025,0.007,0.006,0.028,7.0
0.593,0.464,0.153,1.168,0.418,0.253,0.346,14.162
0.555,0.413,0.096,0.839,0.473,0.185,0.15,9.0
0.49,0.381,0.156,0.768,0.307,0.211,0.233,11.0
0.438,0.32,0.145,0.51,0.227,0.106,0.142,10.0
0.409,0.316,0.128,0.349,0.226,0.081,0.087,7.0
0.557,0.429,0.144,0.959,0.386,0.239,0.259,10.0
0.59,0.47,0.169,1.091,0.467,0.238,0.304,10.883
0.639,0.491,0.174,1.239,0.583,0.288,0.314,11.0
0.467,0.344,0.081,0.355,0.31,0.054,0.055,7.0
0.45,0.376,0.13,0.57,0.278,0.081,0.188,9.0
0.632,0.49,0.147,1.038,0.47,0.205,0.272,11.0
0.494,0.383,0.101,0.556,0.24,0.127,0.171,10.0
0.486,0.357,0.098,0.45,0.147,0.107,0.202,9.0
0.564,0.461,0.175,1.083,0.454,0.238,0.321,9.0
0.286,0.23,0.084,0.099,0.035,0.031,0.038,3.904
0.69,0.516,0.219,1.77,0.772,0.401,0.458,15.47
0.556,0.43,0.131,0.918,0.437,0.186,0.231,9.0
0.647,0.521,0.155,1.549,0.743,0.312,0.388,11.224
0.402,0.343,0.123,0.332,0.195,0.071,0.087,11.0
0.529,0.421,0.15,0.528,0.208,0.116,0.184,9.0
0.269,0.217,0.061,0.227,0.108,0.055,0.052,6.0
0.564,0.427,0.146,0.9,0.409,0.173,0.265,11.0
0.619,0.498,0.203,1.035,0.31,0.215,0.356,14.259
0.398,0.292,0.12,0.339,0.103,0.109,0.096,9.0
0.714,0.569,0.181,1.978,0.873,0.414,0.522,15.236
0.417,0.289,0.137,0.249,0.106,0.068,0.061,10.0
0.186,0.166,0.104,0.084,0.023,0.02,0.034,8.0
0.363,0.287,0.11,0.269,0.089,0.082,0.085,8.0
0.487,0.406,0.144,0.734,0.364,0.107,0.23,8.0
0.554,0.453,0.161,0.993,0.475,0.216,0.281,7.0
0.427,0.336,0.111,0.381,0.107,0.095,0.189,11.0
0.481,0.391,0.116,0.509,0.145,0.17,0.16,15.107
0.754,0.6,0.196,2.385,1.072,0.503,0.673,15.36
0.56,0.429,0.141,0.672,0.309,0.161,0.165,7.0
0.348,0.233,0.065,0.132,0.056,0.024,0.047,10.0
0.573,0.45,0.166,1.088,0.505,0.234,0.307,9.0
0.605,0.467,0.17,1.176,0.535,0.265,0.313,11.0
0.363,0.298,0.082,0.167,0.072,0.035,0.059,6.0
0.647,0.511,0.175,1.274,0.478,0.265,0.408,16.597
0.749,0.589,0.217,1.84,0.694,0.365,0.535,16.589
0.475,0.369,0.13,0.435,0.141,0.092,0.151,9.0
0.586,0.445,0.164,0.674,0.345,0.143,0.172,11.0
0.588,0.479,0.167,1.354,0.522,0.316,0.41,11.0
0.604,0.464,0.143,1.218,0.614,0.23,0.32,8.0
0.48,0.38,0.097,0.513,0.244,0.147,0.143,8.0
0.576,0.45,0.128,0.785,0.467,0.142,0.154,9.0
0.295,0.222,0.076,0.107,0.063,0.017,0.039,8.0
0.352,0.237,0.098,0.102,0.05,0.014,0.047,9.0
0.591,0.456,0.132,0.71,0.334,0.178,0.179,9.0
0.392,0.332,0.152,0.388,0.097,0.113,0.158,10.0
0.516,0.409,0.163,0.364,0.199,0.047,0.124,10.0
0.471,0.361,0.135,0.361,0.122,0.095,0.142,7.0
0.297,0.231,0.059,0.124,0.073,0.022,0.034,7.0
0.446,0.307,0.086,0.366,0.124,0.096,0.13,11.0
0.571,0.446,0.14,0.737,0.287,0.168,0.203,9.0
0.645,0.51,0.175,1.692,0.876,0.358,0.45,9.0
0.569,0.418,0.126,1.252,0.579,0.262,0.314,11.0
0.382,0.305,0.083,0.227,0.085,0.024,0.121,10.0
0.562,0.45,0.19,1.121,0.521,0.256,0.275,9.0
0.547,0.429,0.13,0.778,0.282,0.161,0.255,9.0
0.565,0.456,0.178,0.971,0.473,0.178,0.307,9.0
0.54,0.416,0.155,0.966,0.303,0.214,0.324,13.264
0.494,0.394,0.111,0.475,0.192,0.074,0.205,7.0
0.534,0.398,0.145,0.421,0.206,0.111,0.091,7.0
0.274,0.238,0.075,0.15,0.04,0.025,0.103,10.0
0.608,0.466,0.145,1.285,0.549,0.325,0.316,10.0
0.425,0.301,0.1,0.527,0.256,0.171,0.104,4.406
0.429,0.313,0.105,0.419,0.197,0.092,0.136,8.0
0.651,0.52,0.165,1.3,0.624,0.264,0.335,8.0
0.686,0.547,0.213,1.792,0.865,0.407,0.437,14.897
0.566,0.441,0.162,1.029,0.438,0.268,0.278,8.0
0.559,0.432,0.156,0.614,0.177,0.143,0.271,11.0
0.545,0.436,0.164,0.555,0.264,0.109,0.169,9.0
0.677,0.553,0.16,1.438,0.514,0.359,0.452,14.851
0.558,0.435,0.179,1.105,0.47,0.268,0.324,10.0
0.643,0.492,0.171,1.139,0.372,0.26,0.36,14.764
0.592,0.434,0.163,0.775,0.376,0.214,0.16,9.0
0.724,0.583,0.21,2.026,0.89,0.451,0.562,10.0
0.513,0.399,0.126,0.754,0.299,0.162,0.228,10.0
0.56,0.448,0.129,0.817,0.29,0.192,0.261,10.659
0.62,0.502,0.16,1.513,0.679,0.39,0.368,10.033
0.616,0.48,0.175,1.047,0.508,0.228,0.261,11.689
0.236,0.159,0.086,0.066,0.037,0.012,0.025,8.0
0.543,0.434,0.155,0.614,0.194,0.117,0.255,14.359
0.579,0.453,0.13,0.689,0.363,0.126,0.19,8.0
0.524,0.378,0.141,0.633,0.379,0.115,0.165,9.0
0.603,0.465,0.154,1.009,0.448,0.239,0.287,9.928
0.524,0.392,0.063,0.763,0.216,0.18,0.28,9.186
0.5,0.402,0.125,0.7,0.226,0.162,0.265,10.0
0.378,0.33,0.133,0.526,0.2,0.154,0.154,9.0
0.376,0.288,0.114,0.445,0.213,0.097,0.119,9.0
0.516,0.418,0.156,0.879,0.311,0.192,0.284,11.389
0.556,0.407,0.108,0.46,0.216,0.083,0.146,9.0
0.587,0.466,0.16,1.098,0.458,0.209,0.327,10.0
0.494,0.373,0.162,0.75,0.369,0.187,0.167,7.0
0.388,0.291,0.15,0.424,0.141,0.145,0.106,9.0
0.381,0.3,0.124,0.183,0.097,0.048,0.042,4.17
0.61,0.487,0.176,1.05,0.392,0.217,0.352,13.597
0.548,0.453,0.16,0.852,0.312,0.213,0.238,10.0
0.494,0.369,0.115,0.484,0.187,0.132,0.125,10.0
0.568,0.422,0.161,0.875,0.415,0.223,0.189,8.0
0.746,0.594,0.207,2.761,1.32,0.612,0.733,18.94
0.574,0.453,0.156,1.181,0.425,0.272,0.384,11.0
0.35,0.245,0.096,0.26,0.151,0.075,0.046,4.136
0.393,0.301,0.094,0.367,0.209,0.077,0.069,7.0
0.653,0.512,0.181,1.238,0.687,0.236,0.323,10.0
0.658,0.523,0.163,1.318,0.577,0.285,0.41,13.609
0.484,0.367,0.145,0.735,0.337,0.12,0.209,9.0
0.457,0.381,0.103,0.761,0.3,0.13,0.214,9.0
0.385,0.288,0.084,0.489,0.181,0.126,0.156,8.0
0.453,0.355,0.112,0.335,0.154,0.071,0.097,7.0
0.611,0.473,0.162,1.165,0.545,0.299,0.285,11.467
0.52,0.421,0.103,0.772,0.29,0.182,0.239,7.0
0.716,0.577,0.223,2.028,0.846,0.49,0.549,12.801
0.567,0.431,0.136,1.047,0.479,0.234,0.293,11.0
0.389,0.272,0.148,0.353,0.208,0.058,0.092,7.0
0.337,0.243,0.069,0.253,0.11,0.034,0.077,8.0
0.584,0.445,0.163,0.885,0.351,0.163,0.287,15.748
0.378,0.31,0.107,0.583,0.262,0.143,0.171,6.0
0.64,0.501,0.156,1.339,0.585,0.306,0.353,13.592
0.259,0.187,0.083,0.146,0.066,0.028,0.063,9.0
0.587,0.437,0.147,0.964,0.468,0.215,0.264,11.0
0.299,0.235,0.115,0.175,0.042,0.033,0.122,9.0
0.521,0.399,0.116,0.921,0.447,0.236,0.226,10.0
0.621,0.476,0.173,1.436,0.653,0.33,0.365,9.0
0.652,0.507,0.172,1.438,0.59,0.387,0.376,9.0
0.679,0.53,0.167,1.307,0.588,0.252,0.363,12.52
0.602,0.469,0.14,0.805,0.334,0.192,0.216,9.0
0.572,0.467,0.172,0.928,0.375,0.202,0.26,11.0
0.45,0.351,0.117,0.154,0.065,0.03,0.077,9.0
0.379,0.318,0.081,0.238,0.103,0.059,0.063,7.0
0.353,0.283,0.092,0.076,0.041,0.01,0.033,4.991
0.647,0.511,0.131,1.156,0.435,0.227,0.38,13.096
0.182,0.165,0.06,0.039,0.044,0.003,0.019,3.567
0.613,0.482,0.167,1.156,0.442,0.277,0.346,13.234
0.384,0.308,0.092,0.302,0.138,0.077,0.063,7.0
0.675,0.538,0.149,1.481,0.596,0.332,0.401,15.334
0.514,0.381,0.132,0.873,0.4,0.175,0.257,10.0
0.696,0.539,0.205,1.418,0.665,0.322,0.376,10.0
0.471,0.367,0.127,0.736,0.329,0.154,0.204,8.0
0.359,0.303,0.128,0.233,0.074,0.071,0.101,9.0
0.531,0.39,0.156,0.573,0.201,0.12,0.158,10.0
0.452,0.369,0.123,0.257,0.085,0.037,0.142,14.831
0.519,0.408,0.093,0.516,0.137,0.118,0.185,13.776
0.579,0.448,0.164,1.027,0.534,0.178,0.282,9.0
0.445,0.344,0.092,0.447,0.167,0.098,0.161,7.0
0.487,0.389,0.153,1.055,0.355,0.264,0.318,12.784
0.326,0.23,0.113,0.177,0.098,0.043,0.063,6.0
0.576,0.462,0.098,0.894,0.4,0.219,0.229,7.0
0.576,0.459,0.151,1.103,0.469,0.222,0.332,11.354
0.519,0.4,0.145,0.679,0.34,0.106,0.157,10.0
0.579,0.468,0.128,0.721,0.327,0.1,0.248,10.0
0.465,0.375,0.113,0.469,0.16,0.124,0.153,10.0
0.665,0.517,0.188,1.705,0.766,0.36,0.457,10.0
0.585,0.456,0.132,1.208,0.606,0.245,0.264,8.0
0.55,0.432,0.109,1.036,0.479,0.185,0.287,9.0
0.577,0.462,0.146,0.778,0.309,0.175,0.223,9.0
0.646,0.513,0.189,1.308,0.522,0.293,0.396,10.0
0.513,0.379,0.142,0.353,0.159,0.073,0.123,8.0
0.621,0.479,0.166,1.09,0.626,0.267,0.226,7.0
0.613,0.462,0.157,0.776,0.327,0.152,0.248,11.0
0.534,0.388,0.092,0.51,0.283,0.118,0.132,8.0
0.604,0.471,0.204,1.431,0.606,0.353,0.381,12.217
0.378,0.288,0.096,0.284,0.16,0.046,0.087,6.0
0.659,0.551,0.187,1.714,0.633,0.367,0.563,17.681
0.637,0.502,0.167,1.315,0.61,0.269,0.337,15.94
0.38,0.274,0.095,0.512,0.272,0.076,0.131,8.0
0.464,0.348,0.132,0.372,0.189,0.065,0.102,8.0
0.698,0.549,0.204,1.659,0.745,0.369,0.459,9.0
0.599,0.47,0.123,1.08,0.469,0.284,0.297,11.0
0.673,0.53,0.18,1.706,0.76,0.397,0.448,10.0
0.476,0.368,0.149,0.4,0.146,0.096,0.129,9.0
0.358,0.285,0.081,0.363,0.183,0.084,0.108,6.0
0.591,0.462,0.152,0.933,0.41,0.184,0.301,9.0
0.591,0.459,0.141,0.973,0.488,0.226,0.207,11.614
0.632,0.504,0.143,1.113,0.402,0.218,0.387,19.796
0.396,0.321,0.129,0.357,0.155,0.098,0.102,7.0
0.552,0.458,0.15,1.07,0.453,0.217,0.325,10.0
0.53,0.411,0.168,0.88,0.418,0.177,0.21,7.0
0.513,0.404,0.146,1.07,0.581,0.167,0.27,7.0
0.503,0.349,0.136,0.685,0.335,0.154,0.167,8.0
0.565,0.418,0.133,0.762,0.277,0.168,0.258,11.0
0.446,0.336,0.106,0.43,0.173,0.125,0.104,7.0
0.655,0.523,0.171,1.098,0.464,0.194,0.349,12.035
0.446,0.325,0.153,1.104,0.467,0.236,0.287,8.0
0.446,0.346,0.093,0.375,0.09,0.096,0.183,11.703
0.554,0.431,0.15,1.109,0.471,0.227,0.301,10.0
0.504,0.38,0.128,0.504,0.273,0.093,0.155,9.0
0.584,0.454,0.117,1.033,0.469,0.204,0.284,6.0
0.63,0.501,0.195,1.657,0.756,0.329,0.47,10.0
0.632,0.505,0.183,1.163,0.515,0.238,0.324,15.372
0.53,0.419,0.148,0.869,0.36,0.174,0.246,10.0
0.332,0.229,0.08,0.194,0.06,0.053,0.092,9.0
0.581,0.44,0.121,0.748,0.364,0.156,0.167,10.0
0.666,0.526,0.19,1.629,0.663,0.383,0.444,10.0
0.473,0.36,0.138,0.598,0.205,0.176,0.211,7.0
0.582,0.468,0.184,0.913,0.45,0.142,0.267,11.769
0.652,0.511,0.227,1.466,0.623,0.301,0.476,15.634
0.588,0.476,0.15,0.818,0.313,0.213,0.237,8.0
0.579,0.457,0.166,0.959,0.381,0.188,0.293,10.0
0.54,0.406,0.134,0.919,0.364,0.157,0.302,12.151
0.636,0.509,0.21,1.746,0.721,0.391,0.5,13.187
0.534,0.408,0.157,0.774,0.35,0.169,0.227,7.0
0.677,0.516,0.187,1.409,0.557,0.347,0.427,10.0
0.595,0.469,0.171,1.017,0.489,0.208,0.291,10.0
0.442,0.328,0.14,0.433,0.175,0.085,0.152,10.0
0.259,0.221,0.074,0.11,0.037,0.038,0.029,7.0
0.545,0.421,0.133,0.813,0.42,0.166,0.183,6.0
0.561,0.448,0.119,0.929,0.474,0.193,0.275,6.0
0.594,0.47,0.156,1.096,0.579,0.248,0.228,9.0
0.541,0.448,0.145,0.673,0.259,0.161,0.212,7.0
0.385,0.315,0.09,0.425,0.204,0.064,0.119,11.0
0.552,0.422,0.161,0.656,0.198,0.096,0.287,14.119
0.556,0.447,0.138,0.654,0.186,0.178,0.208,19.306
0.718,0.559,0.184,1.97,0.998,0.51,0.435,11.0
0.41,0.317,0.089,0.566,0.273,0.112,0.192,8.0
0.712,0.565,0.181,1.714,0.707,0.331,0.501,11.0
0.591,0.445,0.168,1.158,0.49,0.249,0.328,16.018
0.46,0.336,0.115,0.568,0.28,0.19,0.13,6.0
0.497,0.388,0.142,0.461,0.254,0.092,0.103,6.0
0.384,0.281,0.1,0.419,0.249,0.12,0.066,6.0
0.501,0.387,0.113,0.972,0.454,0.193,0.289,10.0
0.624,0.482,0.183,1.461,0.665,0.327,0.357,11.0
0.441,0.339,0.135,0.446,0.171,0.118,0.151,11.0
0.531,0.38,0.124,0.716,0.33,0.183,0.176,7.0
0.612,0.481,0.185,1.374,0.654,0.309,0.35,15.05
0.553,0.431,0.135,0.963,0.419,0.201,0.289,11.499
0.476,0.384,0.152,0.795,0.383,0.18,0.187,6.0
0.54,0.385,0.094,0.559,0.311,0.088,0.181,8.0
0.245,0.179,0.029,0.148,0.068,0.052,0.048,3.757
0.483,0.346,0.124,0.37,0.161,0.101,0.106,9.0
0.388,0.304,0.094,0.415,0.157,0.116,0.145,7.0
0.556,0.446,0.161,0.96,0.383,0.178,0.326,9.0
0.559,0.427,0.153,1.106,0.463,0.274,0.3,15.487
0.447,0.333,0.095,0.294,0.166,0.108,0.058,6.0
0.439,0.327,0.151,0.388,0.164,0.095,0.129,11.882
0.633,0.481,0.159,1.1,0.496,0.257,0.295,8.0
0.61,0.484,0.166,1.188,0.495,0.271,0.335,10.0
0.724,0.574,0.221,2.018,0.914,0.451,0.482,15.359
0.578,0.455,0.121,0.616,0.271,0.09,0.218,11.0
0.331,0.264,0.052,0.118,0.032,0.025,0.05,11.012
0.578,0.437,0.129,0.831,0.407,0.169,0.184,9.0
0.596,0.481,0.16,1.017,0.354,0.229,0.382,14.451
0.398,0.294,0.123,0.165,0.082,0.05,0.051,8.0
0.782,0.615,1.13,2.641,1.462,0.558,0.682,17.222
0.549,0.462,0.154,1.106,0.462,0.289,0.294,10.0
0.699,0.554,0.216,1.318,0.559,0.286,0.357,10.0
0.446,0.38,0.153,0.678,0.277,0.13,0.211,9.0
0.464,0.35,0.142,0.56,0.193,0.108,0.224,11.0
0.522,0.398,0.135,0.802,0.299,0.171,0.266,9.0
0.549,0.448,0.125,0.651,0.201,0.171,0.219,10.0
0.596,0.478,0.123,0.986,0.333,0.22,0.312,14.493
0.554,0.407,0.135,0.832,0.368,0.187,0.2,8.0
0.395,0.284,0.121,0.303,0.169,0.055,0.084,8.0
0.503,0.411,0.09,0.886,0.425,0.218,0.204,9.0
0.453,0.358,0.141,0.649,0.22,0.153,0.208,9.0
0.329,0.254,0.072,0.176,0.097,0.036,0.05,3.735
0.664,0.507,0.166,1.579,0.735,0.339,0.376,9.0
0.573,0.461,0.173,0.707,0.24,0.155,0.239,11.407
0.351,0.27,0.053,0.348,0.197,0.087,0.073,6.0
0.626,0.493,0.192,1.286,0.537,0.256,0.396,18.336
0.442,0.336,0.117,0.807,0.329,0.208,0.213,7.0
0.522,0.395,0.114,0.655,0.367,0.111,0.194,11.0
0.471,0.368,0.115,0.521,0.248,0.08,0.164,6.746
0.476,0.39,0.12,0.36,0.19,0.092,0.07,8.0
0.492,0.384,0.175,0.745,0.286,0.232,0.227,9.0
0.249,0.177,0.037,0.182,0.155,0.041,0.033,3.671
0.456,0.345,0.096,0.454,0.225,0.09,0.125,10.0
0.509,0.412,0.135,0.574,0.241,0.103,0.212,11.0
0.425,0.345,0.094,0.364,0.176,0.105,0.085,5.644
0.525,0.416,0.13,0.907,0.45,0.14,0.26,6.0
0.619,0.473,0.158,1.144,0.473,0.22,0.418,10.775
0.577,0.462,0.16,1.104,0.298,0.186,0.476,17.2
0.508,0.394,0.086,0.476,0.174,0.143,0.136,6.358
0.557,0.441,0.136,0.889,0.306,0.186,0.318,13.346
0.642,0.501,0.157,1.229,0.572,0.285,0.354,11.0
0.728,0.572,0.197,2.299,1.093,0.522,0.616,15.152
0.433,0.349,0.146,0.872,0.284,0.156,0.29,18.773
0.332,0.216,0.085,0.239,0.171,0.072,0.044,7.0
0.509,0.39,0.147,0.53,0.181,0.145,0.239,7.0
0.426,0.309,0.098,0.642,0.365,0.152,0.161,4.464
0.52,0.384,0.167,0.674,0.267,0.163,0.205,7.0
0.621,0.502,0.183,1.278,0.598,0.22,0.334,9.0
0.418,0.331,0.08,0.168,0.07,0.047,0.052,6.532
0.488,0.352,0.122,0.489,0.272,0.093,0.122,9.0
0.473,0.382,0.101,0.528,0.199,0.15,0.139,8.0
0.24,0.175,0.078,0.002,0.007,0.002,0.009,6.062
0.505,0.401,0.112,0.54,0.204,0.145,0.176,8.0
0.52,0.393,0.134,0.808,0.344,0.142,0.248,11.0
0.583,0.441,0.154,1.123,0.432,0.193,0.354,17.878
0.655,0.524,0.18,1.003,0.394,0.222,0.319,12.779
0.377,0.282,0.083,0.329,0.102,0.112,0.114,9.0
0.641,0.51,0.159,1.393,0.604,0.344,0.376,11.0
0.665,0.524,0.159,1.183,0.485,0.271,0.315,9.0
0.522,0.42,0.122,0.663,0.287,0.139,0.205,9.0
0.581,0.476,0.149,1.215,0.519,0.271,0.324,11.929
0.632,0.493,0.166,1.284,0.624,0.256,0.35,10.0
0.476,0.341,0.082,0.346,0.259,0.088,0.057,9.0
0.495,0.383,0.143,0.405,0.187,0.089,0.131,10.0
0.243,0.208,0.098,0.195,0.059,0.045,0.111,9.0
0.381,0.33,0.143,0.623,0.25,0.116,0.182,8.0
0.539,0.424,0.139,0.795,0.26,0.202,0.29,13.796
0.422,0.291,0.112,0.207,0.135,0.046,0.063,8.0
0.667,0.551,0.185,1.822,0.816,0.423,0.47,11.0
0.446,0.34,0.167,0.545,0.209,0.134,0.185,9.0
0.359,0.239,0.057,0.307,0.166,0.061,0.085,7.0
0.642,0.5,0.17,1.091,0.381,0.228,0.358,13.056
0.711,0.565,0.21,1.716,0.801,0.409,0.392,14.492
0.177,0.129,0.082,0.048,0.019,0.017,0.026,6.0
0.659,0.504,0.17,1.124,0.473,0.294,0.337,11.71
0.662,0.524,0.187,1.561,0.748,0.356,0.39,6.0
0.745,0.596,0.226,2.509,1.058,0.593,0.727,21.104
0.374,0.255,0.102,0.29,0.161,0.065,0.086,9.0
0.689,0.557,0.193,1.618,0.669,0.37,0.455,21.498
0.502,0.374,0.119,0.921,0.5,0.196,0.17,10.0
0.592,0.452,0.158,1.283,0.594,0.314,0.301,11.0
0.723,0.568,0.198,2.125,1.043,0.412,0.551,13.44
0.591,0.451,0.142,0.863,0.329,0.185,0.242,11.712
0.573,0.449,0.178,0.847,0.269,0.245,0.271,9.0
0.564,0.435,0.177,1.319,0.515,0.324,0.35,10.0
0.731,0.582,0.223,2.418,1.093,0.571,0.6,11.0
