age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,marital-status,relationship,sex,occupation,education,workclass,native-country,race
39,200257,7,0,0,40,Separated,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
53,137646,10,0,0,69,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
55,208799,13,0,0,60,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
31,217401,13,0,0,45,Married-civ-spouse,Wife,Female,Handlers-cleaners,7th-8th,Federal-gov,Cuba,Black
19,208650,9,0,0,28,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
54,133289,10,2185,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
30,160202,15,0,0,48,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
44,36133,15,0,1888,50,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Self-emp-not-inc,United-States,White
40,152180,15,0,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
28,186274,9,0,0,48,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
52,169069,12,0,0,66,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
34,243204,13,0,0,46,Never-married,Unmarried,Male,Farming-fishing,10th,State-gov,Mexico,Black
38,239764,10,0,0,60,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
24,175964,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
27,144027,10,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-voc,Private,United-States,White
17,181337,9,0,0,53,Never-married,Own-child,Male,Sales,HS-grad,Private,United-States,White
50,45301,9,3825,0,40,Married-civ-spouse,Wife,Female,Tech-support,11th,Federal-gov,United-States,Black
59,119276,13,0,0,56,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
44,213957,9,0,0,40,Divorced,Unmarried,Female,Sales,Bachelors,Private,United-States,White
36,194898,14,0,0,29,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
46,98016,9,0,0,40,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
22,415000,13,0,0,40,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
31,484230,9,0,0,40,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
49,230745,10,0,0,29,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
37,250594,14,0,0,40,Married-spouse-absent,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
41,47000,9,0,0,36,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
62,193703,10,3059,0,46,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
31,124234,7,0,0,40,Married-civ-spouse,Wife,Female,Transport-moving,Doctorate,Self-emp-inc,Iran,Asian-Pac-Islander
37,148162,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
18,216572,12,0,0,48,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
22,180328,9,0,0,28,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
63,19263,13,0,0,60,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
41,347146,9,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
46,304614,13,0,0,40,Married-civ-spouse,Wife,Female,Tech-support,7th-8th,Federal-gov,Mexico,Black
34,185944,10,0,0,28,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
31,49826,10,0,0,60,Divorced,Unmarried,Male,Handlers-cleaners,11th,Local-gov,United-States,Black
34,199982,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
37,254650,9,0,0,53,Separated,Not-in-family,Female,Sales,Bachelors,Private,United-States,White
51,227000,9,0,0,40,Married-civ-spouse,Wife,Female,Tech-support,11th,Federal-gov,United-States,Black
23,56092,5,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
32,231917,10,0,0,40,Never-married,Other-relative,Female,Priv-house-serv,7th-8th,Federal-gov,China,Asian-Pac-Islander
29,289946,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
29,142114,9,0,0,40,Married-civ-spouse,Wife,Female,Craft-repair,9th,State-gov,Puerto-Rico,Black
37,138066,6,0,0,51,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
44,359168,10,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
40,105196,15,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
23,346543,9,0,0,20,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
61,148620,1,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
21,179792,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
51,206340,5,0,0,53,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
25,180783,11,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
26,115802,13,0,0,40,Never-married,Own-child,Female,Exec-managerial,Assoc-voc,Self-emp-not-inc,United-States,White
37,61118,9,0,0,82,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
33,104751,15,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
55,243692,10,0,0,60,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Self-emp-not-inc,United-States,White
40,145048,9,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
59,316920,9,0,0,46,Widowed,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
44,98312,9,0,0,32,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
42,107776,13,0,0,40,Divorced,Own-child,Female,Tech-support,11th,Self-emp-inc,Mexico,Black
31,162948,9,0,0,40,Never-married,Own-child,Female,Exec-managerial,Masters,Self-emp-not-inc,United-States,White
48,75945,9,0,0,61,Divorced,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
53,43413,4,0,0,46,Divorced,Unmarried,Female,Sales,Bachelors,Self-emp-not-inc,United-States,White
43,185536,9,4063,0,45,Divorced,Not-in-family,Male,Sales,Bachelors,Private,United-States,White
56,86161,13,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Masters,Self-emp-not-inc,United-States,White
18,301234,4,0,0,8,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
23,202127,9,0,0,40,Never-married,Own-child,Female,Sales,HS-grad,Private,United-States,White
33,43689,9,0,0,40,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
76,249383,10,0,0,52,Widowed,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
26,189649,9,0,0,40,Divorced,Not-in-family,Male,Sales,Some-college,Private,United-States,White
37,179531,6,14752,0,40,Widowed,Unmarried,Male,Handlers-cleaners,Prof-school,State-gov,United-States,Black
33,105390,10,0,0,71,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
60,35413,9,0,0,40,Divorced,Unmarried,Male,Adm-clerical,11th,Local-gov,United-States,White
17,298207,4,0,0,40,Never-married,Other-relative,Female,Protective-serv,Masters,Self-emp-inc,Greece,Amer-Indian-Eskimo
20,100183,13,0,0,28,Separated,Unmarried,Female,Adm-clerical,Some-college,Private,United-States,White
36,169342,9,0,0,40,Married-spouse-absent,Unmarried,Female,Sales,Bachelors,Private,United-States,White
32,160851,13,0,0,34,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
57,51986,13,0,0,52,Married-civ-spouse,Wife,Female,Transport-moving,12th,Federal-gov,Japan,Asian-Pac-Islander
18,229684,10,0,0,32,Never-married,Other-relative,Female,Protective-serv,Masters,Federal-gov,Taiwan,Asian-Pac-Islander
35,383836,8,0,0,29,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
21,82056,10,0,0,53,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
36,110423,10,0,0,60,Never-married,Own-child,Female,Exec-managerial,Assoc-voc,Local-gov,United-States,White
43,436733,10,0,1999,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
24,520028,9,0,0,40,Never-married,Own-child,Female,Exec-managerial,Bachelors,Private,United-States,White
51,16456,13,0,0,67,Married-civ-spouse,Wife,Female,Tech-support,11th,Federal-gov,United-States,Black
40,209806,10,0,0,9,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
53,354692,11,0,0,84,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
25,370827,10,14278,0,20,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
37,49914,15,0,0,53,Separated,Unmarried,Female,Prof-specialty,Some-college,Private,United-States,White
28,173930,10,7912,0,40,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
33,120069,7,0,0,45,Married-civ-spouse,Husband,Male,Machine-op-inspct,Assoc-voc,Private,United-States,White
37,258762,9,0,0,60,Never-married,Unmarried,Male,Farming-fishing,10th,Self-emp-inc,Philippines,Black
51,187741,11,0,0,40,Divorced,Own-child,Female,Craft-repair,Doctorate,Federal-gov,Germany,Black
54,55567,14,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
25,133416,9,0,0,40,Married-civ-spouse,Husband,Male,Handlers-cleaners,Assoc-acdm,Local-gov,United-States,White
48,153355,10,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
28,104227,10,0,0,40,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
34,129807,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
23,109312,9,0,0,40,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
21,177458,9,0,0,36,Never-married,Unmarried,Male,Farming-fishing,12th,State-gov,Mexico,Black
31,336167,9,2115,0,27,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
29,186931,13,0,0,60,Married-civ-spouse,Husband,Male,Machine-op-inspct,Bachelors,Private,United-States,White
18,207209,10,0,0,28,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
35,303861,14,0,0,50,Divorced,Unmarried,Female,Exec-managerial,Masters,Self-emp-not-inc,United-States,White
77,269237,9,99999,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
66,94053,9,0,0,40,Divorced,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
38,301510,3,0,0,30,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
27,19107,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
21,275255,13,0,0,37,Never-married,Own-child,Female,Exec-managerial,11th,Private,United-States,White
62,58225,12,0,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
37,220390,8,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
40,274003,5,0,1440,51,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
46,162420,13,0,0,52,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
26,257743,5,0,0,24,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
28,155795,10,0,0,11,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
22,688811,10,0,0,30,Married-AF-spouse,Other-relative,Female,Tech-support,12th,State-gov,United-States,Black
31,190525,9,7565,0,30,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
49,264099,10,0,0,52,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-acdm,Local-gov,United-States,White
50,132970,10,0,0,36,Divorced,Other-relative,Female,Farming-fishing,Preschool,State-gov,Honduras,Other
28,117793,10,0,0,36,Separated,Unmarried,Female,Adm-clerical,HS-grad,Private,United-States,White
60,126385,13,99999,0,48,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
35,448165,9,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
48,181665,11,0,0,40,Divorced,Own-child,Female,Priv-house-serv,9th,State-gov,South,Black
45,218262,13,14450,0,40,Married-civ-spouse,Wife,Female,Tech-support,7th-8th,Federal-gov,Mexico,Black
35,88384,12,0,0,40,Married-spouse-absent,Unmarried,Female,Prof-specialty,Some-college,Private,United-States,White
31,50683,10,0,0,40,Separated,Not-in-family,Female,Exec-managerial,Assoc-voc,Self-emp-not-inc,United-States,White
43,207954,14,0,0,48,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
35,304676,11,10547,0,26,Married-civ-spouse,Wife,Female,Transport-moving,7th-8th,Federal-gov,Guatemala,Asian-Pac-Islander
42,172141,11,0,0,36,Married-civ-spouse,Wife,Female,Priv-house-serv,9th,Federal-gov,Jamaica,Black
35,23436,10,0,0,13,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
37,368741,12,0,0,20,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
39,206808,9,0,0,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
31,351226,9,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
48,30770,13,0,0,8,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-acdm,Local-gov,United-States,White
17,172353,10,0,0,47,Separated,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
47,182818,10,0,0,35,Divorced,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
27,226601,9,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
35,169336,10,0,0,30,Married-civ-spouse,Wife,Female,Transport-moving,5th-6th,Federal-gov,Poland,Asian-Pac-Islander
34,145477,9,0,0,45,Married-spouse-absent,Unmarried,Female,Sales,Bachelors,Private,United-States,White
24,195531,10,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
35,302395,9,0,0,35,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
27,253201,6,0,0,40,Married-civ-spouse,Other-relative,Female,Protective-serv,Doctorate,Self-emp-inc,Taiwan,Amer-Indian-Eskimo
22,327463,7,0,0,60,Never-married,Own-child,Female,Exec-managerial,11th,Private,United-States,White
36,427158,9,0,0,20,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
27,223025,9,0,0,20,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
51,58406,13,0,0,36,Widowed,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
42,102138,13,1731,735,45,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
32,157473,9,0,0,52,Divorced,Unmarried,Female,Prof-specialty,Bachelors,Private,United-States,White
37,54117,9,3182,0,45,Married-civ-spouse,Wife,Female,Craft-repair,10th,Self-emp-inc,Mexico,Black
32,105021,10,4133,0,40,Never-married,Own-child,Male,Sales,Some-college,Private,United-States,White
21,179750,7,0,0,7,Never-married,Own-child,Female,Machine-op-inspct,11th,Private,United-States,White
58,57844,10,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
17,326951,7,0,0,1,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
20,151101,2,0,0,40,Never-married,Own-child,Female,Exec-managerial,Bachelors,Private,United-States,White
42,209159,5,0,0,53,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
24,202291,13,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
67,175013,11,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,7th-8th,Self-emp-not-inc,United-States,White
33,152680,10,0,0,40,Widowed,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
30,153834,4,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
43,46726,10,0,0,40,Never-married,Own-child,Male,Sales,Bachelors,Private,United-States,White
62,339853,12,0,0,40,Married-civ-spouse,Own-child,Female,Farming-fishing,1st-4th,Federal-gov,Trinadad&Tobago,Other
34,274262,14,0,0,40,Never-married,Own-child,Male,Sales,Some-college,Private,United-States,White
51,436197,13,3467,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-acdm,Local-gov,United-States,White
21,127976,13,4796,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
23,177600,10,0,0,40,Never-married,Own-child,Female,Exec-managerial,11th,Private,United-States,White
50,173640,10,0,0,45,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
35,88128,10,0,0,53,Divorced,Unmarried,Male,Handlers-cleaners,Prof-school,State-gov,United-States,Black
36,129602,9,0,0,50,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
56,132595,9,0,0,27,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
37,205666,11,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
32,243487,7,0,0,20,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
18,58303,9,0,0,60,Married-civ-spouse,Husband,Male,Craft-repair,Some-college,Private,United-States,White
39,194788,9,0,1899,40,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
42,79116,11,0,0,48,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
36,166818,10,0,0,51,Divorced,Unmarried,Male,Handlers-cleaners,Assoc-acdm,State-gov,United-States,White
48,430036,2,0,0,32,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
25,42734,9,0,0,37,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
40,336843,6,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
50,45998,9,0,0,46,Separated,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
44,242120,9,0,0,40,Never-married,Own-child,Male,Sales,Some-college,Private,United-States,White
38,101963,10,0,0,60,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
22,184799,5,0,0,37,Never-married,Other-relative,Female,Handlers-cleaners,9th,Self-emp-not-inc,England,Black
48,199256,10,0,0,40,Divorced,Unmarried,Male,Handlers-cleaners,10th,Self-emp-inc,United-States,White
20,105707,2,0,0,20,Never-married,Unmarried,Male,Handlers-cleaners,Assoc-voc,Private,United-States,White
26,354382,13,0,0,53,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
46,196426,13,0,0,40,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Local-gov,United-States,White
29,314301,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
70,93525,9,0,0,60,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
22,242259,4,0,0,60,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
23,112326,11,0,0,40,Never-married,Own-child,Female,Prof-specialty,HS-grad,Private,United-States,White
26,181920,8,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
47,32918,9,0,0,40,Divorced,Not-in-family,Male,Sales,Some-college,Private,United-States,White
17,107284,9,0,0,13,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
44,84646,14,0,0,47,Divorced,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
24,236387,9,0,0,26,Never-married,Own-child,Female,Exec-managerial,Bachelors,Private,United-States,White
35,203436,3,0,0,11,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
18,285918,12,0,0,60,Never-married,Own-child,Female,Exec-managerial,Bachelors,Private,United-States,White
27,199577,10,4026,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
36,76785,3,0,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,Assoc-voc,Local-gov,United-States,White
39,186870,9,0,0,27,Divorced,Unmarried,Female,Prof-specialty,Bachelors,Private,United-States,White
69,146789,8,0,0,53,Divorced,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
53,235805,11,1654,0,45,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
26,173053,10,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
36,140163,12,0,0,52,Never-married,Own-child,Female,Exec-managerial,Assoc-voc,Local-gov,United-States,White
53,116550,10,0,0,45,Divorced,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
44,148455,11,0,0,40,Married-civ-spouse,Husband,Male,Exec-managerial,HS-grad,Private,United-States,White
33,72450,10,0,0,20,Never-married,Unmarried,Male,Handlers-cleaners,Assoc-acdm,Local-gov,United-States,White
19,170052,10,7266,0,20,Never-married,Own-child,Female,Sales,Bachelors,Private,United-States,White
35,325529,9,0,0,45,Divorced,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
65,32548,13,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
62,314727,4,0,0,40,Married-spouse-absent,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
37,45934,9,0,0,20,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
25,116317,9,0,0,53,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
30,214854,10,0,0,40,Never-married,Other-relative,Female,Farming-fishing,5th-6th,Self-emp-inc,Cambodia,Asian-Pac-Islander
43,166924,9,0,0,60,Never-married,Own-child,Male,Sales,Some-college,Private,United-States,White
38,179720,10,0,0,40,Never-married,Own-child,Male,Sales,Some-college,Private,United-States,White
53,306394,4,0,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
43,39078,13,7812,0,40,Divorced,Own-child,Female,Tech-support,11th,State-gov,Mexico,Black
60,68679,9,0,0,40,Married-civ-spouse,Husband,Male,Adm-clerical,10th,Local-gov,United-States,White
29,158230,9,0,0,35,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
18,175020,4,0,0,40,Never-married,Own-child,Female,Exec-managerial,Bachelors,Private,United-States,White
32,161656,13,0,0,40,Never-married,Own-child,Female,Prof-specialty,Bachelors,Private,United-States,White
30,207112,13,0,0,34,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
38,68898,10,0,0,25,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
48,132548,13,0,0,40,Married-civ-spouse,Husband,Male,Sales,Some-college,Private,United-States,White
60,183257,11,0,0,49,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
33,29419,9,0,0,40,Never-married,Unmarried,Male,Farming-fishing,10th,State-gov,Mexico,Black
31,130770,14,0,0,40,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
37,97914,10,0,0,40,Married-civ-spouse,Wife,Female,Handlers-cleaners,Doctorate,Self-emp-inc,India,Black
51,404232,10,1543,0,27,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
39,216792,12,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
39,69994,9,0,0,40,Married-civ-spouse,Husband,Male,Sales,Bachelors,Private,United-States,White
28,96074,10,0,0,20,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
34,310360,13,0,0,45,Never-married,Not-in-family,Male,Prof-specialty,Some-college,Private,United-States,White
28,159072,9,0,0,40,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
63,197962,10,0,0,40,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Self-emp-not-inc,United-States,White
36,176466,12,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
39,179847,7,0,0,36,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
22,182057,13,0,0,51,Married-civ-spouse,Husband,Male,Exec-managerial,Some-college,Private,United-States,White
25,146068,12,0,0,60,Never-married,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
38,393965,4,0,0,40,Married-civ-spouse,Husband,Male,Prof-specialty,Some-college,Private,United-States,White
17,174878,15,0,0,40,Never-married,Unmarried,Male,Farming-fishing,12th,Local-gov,Mexico,Black
41,177304,13,0,0,40,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Self-emp-not-inc,United-States,White
19,45320,10,0,0,36,Separated,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
20,293790,9,0,0,36,Never-married,Own-child,Male,Sales,HS-grad,Private,United-States,White
57,248819,9,2024,0,52,Married-civ-spouse,Husband,Male,Craft-repair,HS-grad,Private,United-States,White
57,147542,12,0,0,40,Married-civ-spouse,Wife,Female,Transport-moving,12th,Federal-gov,Iran,Asian-Pac-Islander
51,353015,11,0,0,6,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Self-emp-not-inc,United-States,White
27,284207,13,0,0,40,Separated,Unmarried,Female,Other-service,HS-grad,Private,United-States,White
47,467502,12,0,0,60,Married-civ-spouse,Husband,Male,Transport-moving,Bachelors,Private,United-States,White
21,133774,13,0,0,40,Never-married,Not-in-family,Male,Craft-repair,Some-college,Private,United-States,White
45,204907,10,0,0,37,Married-civ-spouse,Wife,Female,Priv-house-serv,9th,State-gov,South,Black
75,176457,12,0,0,35,Widowed,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
19,186717,15,0,0,45,Never-married,Own-child,Female,Sales,HS-grad,Private,United-States,White
28,214796,11,0,0,27,Never-married,Not-in-family,Male,Exec-managerial,HS-grad,Private,United-States,White
36,93940,9,0,0,70,Divorced,Unmarried,Female,Exec-managerial,Masters,Self-emp-not-inc,United-States,White
30,160724,10,0,0,40,Divorced,Unmarried,Male,Machine-op-inspct,Assoc-voc,Private,United-States,White
33,199684,10,2687,2021,36,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
21,193189,3,0,0,40,Never-married,Own-child,Female,Sales,HS-grad,Private,United-States,White
33,198298,10,0,0,40,Married-civ-spouse,Wife,Female,Tech-support,11th,Local-gov,United-States,Black
65,185578,10,7130,0,52,Married-spouse-absent,Not-in-family,Male,Craft-repair,HS-grad,Private,United-States,White
30,303895,13,0,0,50,Married-civ-spouse,Husband,Male,Prof-specialty,HS-grad,Private,United-States,White
18,154753,11,0,0,11,Never-married,Not-in-family,Male,Exec-managerial,Some-college,Private,United-States,White
26,247091,9,0,0,40,Never-married,Other-relative,Female,Protective-serv,Doctorate,Self-emp-inc,Haiti,Amer-Indian-Eskimo
23,194621,9,0,0,31,Never-married,Not-in-family,Male,Prof-specialty,HS-grad,Private,United-States,White
48,258932,10,0,0,60,Married-civ-spouse,Husband,Male,Machine-op-inspct,Masters,Self-emp-not-inc,United-States,White
36,100378,10,0,0,35,Married-civ-spouse,Husband,Male,Other-service,Bachelors,Private,United-States,White
